"HHID","parcelID","a2bq1owned","Parcel_Resp","a2bq4","a2bq5","a2bq5_2_1","a2bq5_2","a2bq6","a2bq7","a2bq8","a2bq9","a2bq10","a2bq11","a2bq12a","a2bq12b","a2bq12a1","a2bq12b1","a2bq13","a2bq14","a2bq15","a2bq16","a2bq17","a2bq18","a2bq19","a2bq20a","a2bq20b","a2bq21a","a2bq21b","A2BQ12B_plots","A2BQ12A_plots","hh","wgt_X"
400100401,1,2,40010001,0.829999983310699,0.75,,1,1,4,1,0,0,1,5,1,3,,,1,2,2,2,2,,,,40010001,,1,,"H40010-04-01",1763.8642578125
400100401,2,2,40010001,1.36000001430511,1.25,,1,1,4,1,0,0,1,1,1,,,,1,1,2,2,2,,,,40010001,,1,2,"H40010-04-01",1763.8642578125
400100401,3,2,40010001,0.939999997615814,0.75,,1,1,4,1,0,0,2,1,1,,,,1,1,2,2,2,,,,40010001,,2,1,"H40010-04-01",1763.8642578125
401010401,3,2,40101001,1.16999995708466,1,,1,1,4,1,50000,3,1,5,1,3,,,2,2,2,2,2,,,,40101001,40101002,1,,"H40101-04-01",4319.05126953125
401050401,3,2,40105001,0.839999973773956,1.5,,1,4,4,2,,16,2,1,1,,,,2,1,2,2,2,,8,,40105001,40105002,1,1,"H40105-04-01",4319.05126953125
401070401,3,2,40107001,,1,1,2,4,4,1,50000,3,1,1,1,,,,1,1,2,2,2,,,,40107001,40107003,1,1,"H40107-04-01",4319.05126953125
402040401,2,2,40204001,,0.5,3,2,1,4,1,0,2,2,1,1,,,,1,2,2,3,2,,,,40204001,,1,1,"H40204-04-01",3219.75244140625
402040401,3,2,40204002,,0.25,2,2,2,4,1,0,0,2,96,1,,,,1,1,2,2,2,,,,40204002,40204001,1,,"H40204-04-01",3219.75244140625
402070401,3,2,40207001,,0.5,3,2,2,1,1,150000,3,2,1,5,,3,,1,1,2,2,2,,,,40207001,40207002,,1,"H40207-04-01",3219.75244140625
402070401,4,2,40207001,,1,3,2,3,2,1,150000,3,2,1,5,,3,,1,1,2,2,2,,,,40207001,40207002,,1,"H40207-04-01",3219.75244140625
402090401,3,2,40209001,,1.5,1,2,3,1,1,120000,2,2,1,5,,2,,3,1,2,2,2,,,,40209001,40209002,,1,"H40209-04-01",3219.75244140625
403020401,1,2,40302001,0.490000009536743,0.5,,1,1,1,1,0,5,2,1,1,,,,3,1,2,2,2,,,,40302001,,1,1,"H40302-04-01",1800.61120605469
403020401,2,2,40302001,1.42999994754791,1.5,,1,3,4,1,80000,1,1,1,1,,,,1,1,2,2,2,,,,40302001,,1,1,"H40302-04-01",1800.61120605469
403020401,3,2,40302001,0.779999971389771,0.5,,1,1,1,1,0,2,2,1,1,,,,1,1,2,2,2,,,,40302001,40302002,1,1,"H40302-04-01",1800.61120605469
403060401,4,2,40306001,,2,1,2,4,1,1,150000,1,1,1,1,,,,2,1,2,2,2,,,,40306001,40306002,1,1,"H40306-04-01",1800.61120605469
403080401,1,2,40308001,0.579999983310699,1,,1,1,1,1,0,6,2,2,1,,,,1,1,2,2,2,,,,40308001,,1,1,"H40308-04-01",1800.61120605469
404010401,4,2,40401001,,2,1,2,2,1,1,72000,2,2,1,1,,,,2,1,2,2,2,,,,40401001,40401002,1,1,"H40401-04-01",2133.70678710938
404010401,5,2,40401001,,1,1,2,3,1,1,40000,2,2,1,1,,,,2,1,2,2,2,,,,40401001,40401002,1,1,"H40401-04-01",2133.70678710938
404010401,6,2,40401001,,6,1,2,3,1,1,300000,2,1,1,1,,,,2,1,2,2,2,,,,40401001,40401002,1,1,"H40401-04-01",2133.70678710938
404040401,2,2,40404002,,0.649999976158142,2,2,1,4,1,20000,1,1,1,1,,,,1,1,2,2,2,,,,40404002,40404001,1,1,"H40404-04-01",2133.70678710938
404050401,2,2,40405001,,1,1,2,2,4,1,30000,3,1,1,1,,,,1,1,2,2,2,,,,40405001,40405002,1,1,"H40405-04-01",2133.70678710938
404060401,3,2,40406001,,1,1,2,4,1,1,50000,2,1,1,1,,,,1,1,2,2,2,,,,40406001,40406002,2,1,"H40406-04-01",2133.70678710938
404060401,4,2,40406001,,0.800000011920929,1,2,3,1,1,40000,2,1,1,1,,,,2,1,2,2,2,,,,40406001,40406002,1,1,"H40406-04-01",2133.70678710938
404060401,6,2,40406001,,0.899999976158142,2,2,4,1,1,20000,2,1,1,1,,,,1,1,2,2,2,,,,40406001,40406002,1,1,"H40406-04-01",2133.70678710938
404060401,7,2,40406001,,0.5,2,2,4,1,1,44000,2,1,1,1,,,,2,1,2,2,2,,,,40406001,40406002,1,1,"H40406-04-01",2133.70678710938
404090401,3,2,40409001,,1,1,2,3,1,1,46000,1,1,1,1,,,,2,1,2,2,2,,,,40409001,40409002,1,1,"H40409-04-01",2133.70678710938
404100401,2,2,40410001,0.829999983310699,1,,1,1,4,1,30000,2,1,1,1,,,,1,1,2,2,2,,,,40410001,,2,1,"H40410-04-01",2133.70678710938
404100401,3,2,40410001,,1.5,1,2,4,4,1,50000,1,1,1,2,,,,1,2,2,2,2,,,,40410001,,1,1,"H40410-04-01",2133.70678710938
405040401,1,2,40504002,2.57999992370605,2,,1,1,4,1,0,1,2,2,1,,,,1,1,2,2,2,,,,40504001,40504002,1,1,"H40504-04-01",2694.79272460938
406010401,1,2,40601002,,3,1,2,5,4,1,75000,2,1,1,1,,,,2,2,2,2,2,,,,40601001,40601002,3,2,"H40601-04-01",5655.76318359375
406010401,2,2,40601002,,0.5,1,2,4,4,1,0,10,1,1,1,,,,2,1,2,2,2,,,,40601001,40601002,1,1,"H40601-04-01",5655.76318359375
406070401,1,2,40607001,0.0900000035762787,0.180000007152557,,1,1,4,1,0,3,1,1,1,,,,1,1,2,2,2,,,,40607001,,1,1,"H40607-04-01",5655.76318359375
407050401,1,2,40705002,,0.200000002980232,2,2,1,1,1,15000,0,1,1,5,,1,,1,1,2,3,2,,,,40705001,40705002,,1,"H40705-04-01",2266.640625
407050401,2,2,40705002,,0.200000002980232,1,2,3,1,1,20000,0,1,5,1,1,,,1,1,2,3,2,,,,40705001,40705002,2,,"H40705-04-01",2266.640625
407100401,1,2,40710001,,0.200000002980232,4,2,3,1,1,0,3,1,1,7,,,,1,2,2,3,2,,,,40710001,,,1,"H40710-04-01",2266.640625
407100401,2,2,40710001,,0.400000005960464,4,2,3,1,1,0,1,1,1,96,,,,1,1,2,3,2,,,,40710001,,,1,"H40710-04-01",2266.640625
408010401,2,2,40801001,,1,1,2,4,6,1,80000,20,1,1,1,,,,2,2,2,4,2,,,,40801001,40801002,1,1,"H40801-04-01",3741.4892578125
408020401,3,2,40802002,,0.5,4,2,3,1,1,200000,1,1,96,2,,,,2,1,2,2,2,,,,40802001,40802002,1,,"H40802-04-01",3741.4892578125
408040401,2,2,40804002,,1,1,2,3,6,2,,4,2,1,1,,,,2,2,2,3,2,,,,40804001,99999999,2,1,"H40804-04-01",3741.4892578125
408080401,1,2,40808002,,1,1,2,3,4,1,200000,2,1,1,1,,,,2,1,2,2,2,,,,40808001,40808002,11,2,"H40808-04-01",3741.4892578125
408090401,1,2,40809002,,2,1,2,4,1,1,200000,17,1,1,1,,,,2,2,2,3,2,,,,40809001,40809002,1,2,"H40809-04-01",3741.4892578125
408090401,2,2,40809002,,1.5,1,2,4,1,1,200000,17,1,1,1,,,,2,2,2,3,2,,,,40809001,40809002,3,2,"H40809-04-01",3741.4892578125
409030401,2,2,40903001,,0.5,1,2,4,4,2,,2,2,1,1,,,,2,1,2,2,2,,,,40903001,40903002,1,1,"H40903-04-01",4667.84765625
409060401,1,2,40906001,,1,4,2,3,6,1,200000,2,1,1,1,,,,2,1,2,2,2,,,,40906001,40906002,3,2,"H40906-04-01",4667.84765625
409100401,2,2,40910001,,1,4,2,2,4,1,0,1,1,1,1,,,,2,1,2,2,2,,,,40910001,40910002,2,3,"H40910-04-01",4667.84765625
410010401,2,2,41001001,,1,1,2,4,6,1,100000,1,1,1,1,,,,2,1,2,1,2,,,,41001001,41001005,1,1,"H41001-04-01",953.583068847656
410020401,2,2,41002001,,0.5,1,2,4,6,1,40000,1,1,1,96,,,,2,1,2,3,2,,,,41002001,41002002,,1,"H41002-04-01",953.583068847656
410100401,2,2,41010001,,0.5,1,2,2,6,1,25000,1,1,5,1,1,,,2,1,2,1,1,1,1,3,41010001,41010002,1,,"H41010-04-01",953.583068847656
410100401,3,2,41010001,,2,1,2,3,6,1,400000,1,1,5,1,1,,,2,1,2,1,1,1,3,6,41010001,41010002,1,,"H41010-04-01",953.583068847656
411060401,2,2,41106001,,0.5,4,2,4,1,2,,1,2,2,5,,1,,2,1,2,2,2,,,,41106001,41106002,,1,"H41106-04-01",3022.623046875
411080401,1,2,41108002,,3,1,2,4,1,1,200000,2,1,1,1,,,,2,2,2,2,1,4,8,,41108001,41108002,4,4,"H41108-04-01",3022.623046875
412010401,1,2,41201002,,2,1,2,4,6,1,150000,1,1,1,1,,,,2,2,2,2,2,,,,41201001,41201002,1,1,"H41201-04-01",5796.548828125
412070401,1,2,41207001,,0.5,1,2,3,1,1,80000,3,1,1,1,,,,1,1,2,2,2,,,,41207001,41207002,1,1,"H41207-04-01",5796.548828125
412100401,1,2,41210001,,0.25,1,2,1,1,1,30000,0,2,1,1,,,,2,1,2,1,2,,,,41210001,41210002,3,1,"H41210-04-01",5796.548828125
413040401,3,2,41304002,,0.200000002980232,1,2,3,1,2,,1,2,1,1,,,,1,2,2,3,2,,,,41304002,41304001,1,1,"H41304-04-01",2583.84936523438
413050401,2,2,41305003,,0.75,1,2,2,1,1,40000,2,1,1,1,,,,2,2,2,5,2,,,,41305001,,2,2,"H41305-04-01",2583.84936523438
413090401,4,2,41309001,,0.300000011920929,1,2,2,2,2,,2,1,1,1,,,,1,1,2,3,2,,,,41309001,41309002,1,1,"H41309-04-01",2583.84936523438
414010401,1,2,41401002,0.129999995231628,0.25,,1,1,1,1,100000,1,1,1,96,,,,2,2,2,3,2,,,,41401002,,,1,"H41401-04-01",2895.740234375
414050401,2,2,41405001,,0.200000002980232,2,2,2,1,1,20000,2,1,5,1,1,,,3,2,2,1,2,,,,41405001,41405002,1,,"H41405-04-01",2895.740234375
414080401,1,2,41408001,,0.100000001490116,2,2,1,1,2,,2,2,1,5,,,,1,1,2,3,2,,,,41408001,41408002,,1,"H41408-04-01",2895.740234375
415020401,2,2,41502001,,0.5,2,2,2,1,2,,1,2,2,2,,,,1,2,2,3,2,,,,41502001,,1,1,"H41502-04-01",4312.05419921875
415020401,3,2,41502001,,0.5,1,2,4,1,2,,5,1,1,1,,,,1,2,2,3,2,,,,41502001,,1,1,"H41502-04-01",4312.05419921875
415040401,2,2,41504002,,0.5,1,2,3,1,1,15000,1,1,96,1,,,,1,1,2,3,2,,,,41504002,,1,,"H41504-04-01",4312.05419921875
415050401,2,2,41505001,,0.5,1,2,3,1,1,60000,2,1,1,1,,,,1,1,2,3,2,,,,41505001,41505002,1,1,"H41505-04-01",4312.05419921875
417010401,2,2,41701001,,0.200000002980232,1,2,2,1,1,0,3,2,1,1,,,,2,2,2,2,2,,,,41701001,41701002,1,1,"H41701-04-01",2704.7509765625
417010401,3,2,41701001,,0.200000002980232,1,2,3,2,1,70000,2,1,1,1,,,,2,2,2,3,2,,,,41701001,41701002,1,1,"H41701-04-01",2704.7509765625
417020401,2,2,41702002,,0.200000002980232,1,2,4,1,1,40000,1,1,1,1,,,,2,2,2,3,2,,,,41702001,41702002,1,1,"H41702-04-01",2704.7509765625
417020401,3,2,41702002,,0.200000002980232,2,2,4,1,1,30000,2,1,1,1,,,,2,2,2,3,2,,,,41702002,41702001,1,1,"H41702-04-01",2704.7509765625
417020401,4,2,41702002,,0.200000002980232,1,2,4,1,1,40000,1,1,1,1,,,,2,2,2,3,2,,,,41702001,41702002,1,1,"H41702-04-01",2704.7509765625
417020401,5,2,41702002,,0.200000002980232,1,2,5,1,1,20000,1,1,1,5,,2,,2,2,2,3,2,,,,41702001,41702002,,1,"H41702-04-01",2704.7509765625
417020401,6,2,41702002,,0.200000002980232,,,5,1,1,20000,2,1,1,5,,2,,2,2,2,3,2,,,,41702001,41702002,,1,"H41702-04-01",2704.7509765625
417030401,2,2,41703001,,0.200000002980232,1,2,3,1,1,30000,2,1,1,96,,,,1,1,2,4,1,1,6,8,41703001,,,1,"H41703-04-01",2704.7509765625
417060401,1,2,41706001,,0.5,1,2,4,2,2,,1,1,1,1,,,,2,1,2,3,2,,,,41706001,41706002,1,1,"H41706-04-01",2704.7509765625
417060401,2,2,41706001,,0.300000011920929,1,2,4,2,2,,1,2,1,1,,,,2,2,2,1,1,1,6,8,41706001,,1,1,"H41706-04-01",2704.7509765625
417070401,2,2,41707002,,0.5,1,2,2,2,2,,3,1,1,1,,,,1,1,2,2,2,,,,41707001,41707002,1,1,"H41707-04-01",2704.7509765625
417070401,3,2,41707002,,0.300000011920929,1,2,3,2,2,,1,1,1,1,,,,2,3,2,2,2,,,,41707001,41707002,1,1,"H41707-04-01",2704.7509765625
417070401,4,2,41707002,,0.200000002980232,1,2,4,2,2,,7,1,1,1,,,,2,2,2,4,1,1,6,8,41707001,41707002,1,1,"H41707-04-01",2704.7509765625
417080401,2,2,41708001,,0.5,4,2,2,2,2,,2,2,1,1,,,,2,2,2,3,2,,,,41708001,,2,3,"H41708-04-01",2704.7509765625
417090401,1,2,41709001,0.119999997317791,0.119999997317791,,1,1,1,1,40000,2,1,1,1,,,,2,2,2,2,2,,,,41709001,41709002,1,1,"H41709-04-01",2704.7509765625
417090401,2,2,41709001,,0.400000005960464,1,2,2,1,1,120000,1,1,1,5,,1,,2,1,2,3,2,,,,41709001,41709002,,2,"H41709-04-01",2704.7509765625
417090401,3,2,41709001,0.230000004172325,0.200000002980232,,1,2,1,1,50000,0,1,5,1,1,,,2,1,2,3,2,,,,41709001,41709002,1,,"H41709-04-01",2704.7509765625
417090401,4,2,41709001,,0.200000002980232,1,2,2,1,1,0,0,1,5,1,1,,,2,2,2,3,2,,,,41709001,41709002,1,,"H41709-04-01",2704.7509765625
417090401,5,2,41709001,,0.25,1,2,3,2,1,15000,0,1,5,1,1,,,2,2,2,3,2,,,,41709001,41709002,1,,"H41709-04-01",2704.7509765625
418020401,5,2,41802002,,0.25,1,2,2,1,1,30000,3,1,1,1,,,,1,1,2,3,2,,,,41802001,41802002,1,1,"H41802-04-01",2529.2197265625
418040401,4,2,41804001,,0.5,4,2,3,1,6,,5,2,1,1,,,,1,2,2,3,2,,,,41804001,,1,1,"H41804-04-01",2529.2197265625
418050401,3,2,41805001,,0.100000001490116,2,2,3,1,2,,1,2,1,1,,,,1,1,2,3,2,,,,41805001,41805002,1,1,"H41805-04-01",2529.2197265625
419020401,3,2,41902001,,0.75,3,2,1,1,1,50000,0,1,5,1,3,,,1,2,2,3,2,,,,41902001,,1,,"H41902-04-01",2738.48071289063
419030401,3,2,41903001,,0.300000011920929,1,2,3,1,1,30000,3,1,1,1,,,,3,1,2,1,1,1,6,8,41903001,41903002,1,1,"H41903-04-01",2738.48071289063
419080401,2,2,41908001,,0.25,3,2,2,1,1,0,0,2,5,1,3,,,1,1,2,4,2,,,,41908001,,1,,"H41908-04-01",2738.48071289063
419090401,3,2,41909002,,0.25,1,2,3,1,1,0,7,1,5,1,1,,,3,2,2,5,2,,,,41909001,41909002,1,,"H41909-04-01",2738.48071289063
420030401,1,2,42003002,5.59999990463257,4,,1,1,4,2,,3,2,1,1,,,,2,1,2,2,2,,,,42003001,42003002,9,7,"H42003-04-01",4114.3056640625
420060401,3,2,42006002,,1,2,2,5,1,1,60000,1,1,1,1,,,,2,1,2,3,2,,,,42006001,42006002,1,1,"H42006-04-01",4114.3056640625
420060401,4,2,42006002,,1,2,2,5,1,1,60000,1,1,1,1,,,,2,1,2,3,2,,,,42006001,42006002,1,1,"H42006-04-01",4114.3056640625
421050401,2,2,42105001,,1,1,2,2,1,1,100000,2,1,1,1,,,,2,1,2,2,2,,,,42105002,42105001,1,1,"H42105-04-01",6198.29052734375
422010402,2,2,42201001,,0.5,2,2,4,6,1,0,6,2,1,96,,,,2,2,2,2,2,,,,42201001,42201002,,1,"H42201-04-02",2960.76196289063
422010402,3,2,42201001,,0.5,2,2,4,6,1,0,6,2,1,96,,,,2,2,2,2,2,,,,42201001,42201002,,1,"H42201-04-02",2960.76196289063
423030401,2,2,42303001,,0.25,4,2,2,1,2,,1,2,1,1,,,,2,2,2,3,2,,,,42303001,42303002,1,1,"H42303-04-01",3080.41040039063
423090401,2,2,42309001,,0.25,4,2,4,1,2,,3,2,1,2,,,,2,2,2,3,2,,,,42309001,42309002,1,1,"H42309-04-01",3080.41040039063
424010401,2,2,42401001,,0.5,2,2,3,1,2,,1,2,1,1,,,,2,2,2,3,2,,,,42401001,42401002,1,2,"H42401-04-01",1819.81176757813
424030401,2,2,42403001,,0.5,1,2,4,1,1,40000,1,1,1,1,,,,2,1,2,3,2,,,,42403001,42403002,1,2,"H42403-04-01",1819.81176757813
424040402,2,2,42404002,,0.25,4,2,2,1,1,40000,1,1,1,1,,,,2,2,2,3,2,,,,42404001,42404002,1,1,"H42404-04-02",1819.81176757813
424050401,1,2,42405001,,0.75,3,2,1,1,1,100000,5,2,1,1,,,,1,1,2,3,2,,,,42405001,42405002,1,1,"H42405-04-01",1819.81176757813
424050401,2,2,42405001,,0.150000005960464,1,2,3,1,1,50000,5,1,1,5,,3,,2,2,2,3,2,,,,42405001,42405002,,1,"H42405-04-01",1819.81176757813
425010401,3,2,42501002,,0.200000002980232,1,2,3,1,1,0,2,2,5,1,2,,,1,2,2,3,2,,,,42501001,42501002,1,,"H42501-04-01",1631.22888183594
425030401,3,2,42503001,,0.5,4,2,2,3,1,40000,1,1,96,1,,,,1,1,2,3,2,,,,42503001,42503002,1,,"H42503-04-01",1631.22888183594
425050401,3,2,42505001,,0.25,2,2,3,3,2,,0,2,5,1,3,,,1,1,2,3,2,,,,42505001,42505002,1,,"H42505-04-01",1631.22888183594
425060401,1,2,42506002,,0.5,1,2,4,1,1,80000,1,1,1,1,,,,1,2,2,2,2,,,,42506001,42506002,2,2,"H42506-04-01",1631.22888183594
425070401,2,2,42507001,,0.25,2,2,4,1,2,,1,2,1,1,,,,1,1,2,3,2,,,,42507001,42507002,1,1,"H42507-04-01",1631.22888183594
425080401,2,2,42508001,,1,1,2,3,3,1,100000,2,1,1,1,,,,1,2,2,3,1,1,3,8,42508001,42508002,1,1,"H42508-04-01",1631.22888183594
425090401,2,2,42509002,,0.200000002980232,1,2,2,1,2,,1,2,1,1,,,,1,1,2,2,2,,,,42509001,42509002,1,1,"H42509-04-01",1631.22888183594
425100401,2,2,42510001,,0.5,1,2,4,1,2,,1,2,1,5,,3,,1,1,2,3,2,,,,42510001,42510002,,2,"H42510-04-01",1631.22888183594
426020401,3,2,42602001,,0.75,2,2,4,2,2,,2,2,1,1,,,,2,2,2,2,2,,,,42602001,,1,1,"H42602-04-01",1876.29406738281
426080401,6,2,42608001,,0.25,2,2,4,2,2,,1,2,1,1,,,,3,2,2,2,2,,,,42608001,42608002,1,1,"H42608-04-01",1876.29406738281
426100401,3,2,42610001,,1,1,2,3,1,1,60000,1,1,1,1,,,,1,1,2,3,2,,,,42610001,42610003,1,1,"H42610-04-01",1876.29406738281
427070401,2,2,42707002,,1,1,2,4,1,2,,5,2,1,1,,,,1,1,2,2,2,,,,42707001,42707002,3,1,"H42707-04-01",5849.3955078125
428050401,2,2,42805002,,1,1,2,4,1,1,0,3,1,1,1,,,,1,1,2,2,2,,,,42805001,42805002,2,1,"H42805-04-01",2685.92578125
428060401,1,2,42806002,,1.5,2,2,1,1,1,0,3,2,1,1,,,,1,1,2,2,2,,,,42806001,42806002,1,1,"H42806-04-01",2685.92578125
428060401,2,2,42806002,,0.5,2,2,1,1,1,0,3,2,1,1,,,,1,1,2,2,2,,,,42806001,42806002,1,1,"H42806-04-01",2685.92578125
428060401,3,2,42806002,,0.25,2,2,1,1,1,0,3,2,1,1,,,,1,1,2,2,2,,,,42806001,42806002,1,1,"H42806-04-01",2685.92578125
428100401,1,2,42810002,,1,4,2,2,1,1,0,2,1,1,1,,,,2,1,2,2,2,,,,42810001,42810003,2,1,"H42810-04-01",2685.92578125
429050401,2,2,42905002,,0.200000002980232,4,2,4,1,2,,1,1,1,5,,3,,1,1,2,3,2,,,,42905001,42905002,,1,"H42905-04-01",2508.931640625
429060401,2,2,42906001,,0.25,1,2,3,1,2,,3,1,1,1,,,,1,2,2,1,2,,,,42906001,42906002,2,2,"H42906-04-01",2508.931640625
429070401,2,2,42907002,,0.5,4,2,2,1,1,30000,5,1,1,1,,,,1,2,2,3,2,,,,42907002,42907001,2,1,"H42907-04-01",2508.931640625
429080401,4,2,42908001,,0.100000001490116,2,2,3,2,2,,2,2,1,1,,,,1,2,2,3,2,,,,42908001,42908003,1,1,"H42908-04-01",2508.931640625
429080401,5,2,42908001,,0.150000005960464,2,2,3,1,2,,1,2,1,5,,3,,1,2,2,3,2,,,,42908001,42908003,,1,"H42908-04-01",2508.931640625
430020401,2,2,43002001,,0.25,1,2,3,1,1,0,8,1,1,5,,1,,1,1,2,2,2,,,,43002001,43002002,,1,"H43002-04-01",4328.96435546875
430040401,1,2,43004001,0.879999995231628,0.600000023841858,,1,2,1,2,,1,1,1,1,,,,2,1,2,3,2,,,,43004001,43004003,1,3,"H43004-04-01",4328.96435546875
430070401,2,2,43007002,,1,4,2,4,1,2,,1,2,1,1,,,,2,1,2,2,2,,,,43007001,43007002,1,1,"H43007-04-01",4328.96435546875
430100401,2,2,43010001,,1,2,2,4,6,1,100000,2,1,1,1,,,,2,1,2,2,2,,,,43010001,43010002,1,1,"H43010-04-01",4328.96435546875
