"HHID","a6bq1","hh","wgt_X"
242030401,1,"H24203-04-01",1232.26123046875
242030402,2,"H24203-04-02",1232.26123046875
242040401,1,"H24204-04-01",2464.5224609375
242050401,1,"H24205-04-01",1232.26123046875
242050402,2,"H24205-04-02",1232.26123046875
242060401,2,"H24206-04-01",2464.5224609375
242070401,2,"H24207-04-01",2464.5224609375
242080401,1,"H24208-04-01",2464.5224609375
242090401,1,"H24209-04-01",1232.26123046875
242090402,2,"H24209-04-02",1232.26123046875
242100401,1,"H24210-04-01",1232.26123046875
242100402,1,"H24210-04-02",1232.26123046875
244010401,1,"H24401-04-01",821.507507324219
244010402,1,"H24401-04-02",821.507507324219
244030401,1,"H24403-04-01",1232.26123046875
244030402,1,"H24403-04-02",1232.26123046875
244070401,2,"H24407-04-01",2464.5224609375
244090401,2,"H24409-04-01",2464.5224609375
244110401,2,"H24411-04-01",2464.5224609375
245020401,2,"H24502-04-01",1887.58166503906
245050401,2,"H24505-04-01",1887.58166503906
245060401,2,"H24506-04-01",943.790832519531
245060402,2,"H24506-04-02",943.790832519531
245070401,2,"H24507-04-01",1887.58166503906
245090401,1,"H24509-04-01",1887.58166503906
245100401,2,"H24510-04-01",1887.58166503906
245110401,2,"H24511-04-01",1887.58166503906
245120401,2,"H24512-04-01",1887.58166503906
246010401,2,"H24601-04-01",1887.58166503906
246030401,2,"H24603-04-01",1887.58166503906
246040401,2,"H24604-04-01",1887.58166503906
246050401,2,"H24605-04-01",1887.58166503906
246060401,1,"H24606-04-01",1887.58166503906
246080401,2,"H24608-04-01",1887.58166503906
246100401,1,"H24610-04-01",1887.58166503906
248020401,1,"H24802-04-01",1232.26123046875
248020402,1,"H24802-04-02",1232.26123046875
248030401,1,"H24803-04-01",2464.5224609375
248040401,2,"H24804-04-01",2464.5224609375
248050401,2,"H24805-04-01",2464.5224609375
248060401,1,"H24806-04-01",2464.5224609375
248080401,1,"H24808-04-01",2464.5224609375
248090401,1,"H24809-04-01",2464.5224609375
248110401,1,"H24811-04-01",2464.5224609375
250010401,1,"H25001-04-01",2464.5224609375
250020401,1,"H25002-04-01",2464.5224609375
250040401,1,"H25004-04-01",2464.5224609375
250050401,1,"H25005-04-01",2464.5224609375
250080401,1,"H25008-04-01",2464.5224609375
250090401,1,"H25009-04-01",2464.5224609375
250110401,1,"H25011-04-01",2464.5224609375
252010401,1,"H25201-04-01",1721.74719238281
252010402,2,"H25201-04-02",1721.74719238281
252030401,1,"H25203-04-01",3443.49438476563
252040401,1,"H25204-04-01",1721.74719238281
252040402,1,"H25204-04-02",1721.74719238281
252080401,2,"H25208-04-01",3443.49438476563
252090401,1,"H25209-04-01",3443.49438476563
252100401,1,"H25210-04-01",3443.49438476563
254010401,2,"H25401-04-01",2437.248046875
254020401,1,"H25402-04-01",1218.6240234375
254020402,1,"H25402-04-02",1218.6240234375
254030401,2,"H25403-04-01",1218.6240234375
254030402,1,"H25403-04-02",1218.6240234375
254040401,1,"H25404-04-01",2437.248046875
254060401,1,"H25406-04-01",2437.248046875
254070401,1,"H25407-04-01",2437.248046875
254080401,1,"H25408-04-01",1218.6240234375
254090401,1,"H25409-04-01",812.415954589844
254100401,1,"H25410-04-01",1218.6240234375
254100402,1,"H25410-04-02",1218.6240234375
256010401,2,"H25601-04-01",2437.24829101563
256020401,2,"H25602-04-01",2437.24829101563
256030401,1,"H25603-04-01",2437.24829101563
256050401,1,"H25605-04-01",2437.24829101563
256060401,2,"H25606-04-01",2437.24829101563
256070401,2,"H25607-04-01",2437.24829101563
256080401,2,"H25608-04-01",2437.24829101563
256090401,1,"H25609-04-01",348.178344726563
256090402,1,"H25609-04-02",348.178344726563
256090404,2,"H25609-04-04",348.178344726563
256090405,2,"H25609-04-05",348.178344726563
256100401,1,"H25610-04-01",812.416076660156
256100402,2,"H25610-04-02",812.416076660156
256100403,1,"H25610-04-03",812.416076660156
257020401,1,"H25702-04-01",1218.6240234375
257030402,2,"H25703-04-02",1218.6240234375
257040401,2,"H25704-04-01",2437.248046875
257050401,2,"H25705-04-01",1218.6240234375
257050402,2,"H25705-04-02",1218.6240234375
257060401,2,"H25706-04-01",609.31201171875
257060402,2,"H25706-04-02",609.31201171875
257070401,2,"H25707-04-01",2437.248046875
257080401,1,"H25708-04-01",2437.248046875
257090401,2,"H25709-04-01",2437.248046875
259020401,2,"H25902-04-01",2437.24829101563
259030401,1,"H25903-04-01",487.449645996094
259030402,2,"H25903-04-02",487.449645996094
259030404,1,"H25903-04-04",487.449645996094
259040401,1,"H25904-04-01",2437.24829101563
259050401,1,"H25905-04-01",2437.24829101563
259060401,2,"H25906-04-01",1218.62414550781
259060402,2,"H25906-04-02",1218.62414550781
259070401,1,"H25907-04-01",2437.24829101563
259080401,2,"H25908-04-01",2437.24829101563
259090401,1,"H25909-04-01",2437.24829101563
259100401,1,"H25910-04-01",812.416076660156
260090401,1,"H26009-04-01",573.915710449219
260090402,2,"H26009-04-02",573.915710449219
260090403,2,"H26009-04-03",573.915710449219
260090404,1,"H26009-04-04",573.915710449219
260090405,2,"H26009-04-05",573.915710449219
260100401,1,"H26010-04-01",3443.49438476563
260120401,1,"H26012-04-01",3443.49438476563
261020402,1,"H26102-04-02",3443.49487304688
261060401,2,"H26106-04-01",1721.74743652344
261060402,2,"H26106-04-02",1721.74743652344
261070401,1,"H26107-04-01",3443.49487304688
261080401,2,"H26108-04-01",3443.49487304688
261090401,2,"H26109-04-01",3443.49487304688
261100401,2,"H26110-04-01",3443.49487304688
261110401,1,"H26111-04-01",3443.49487304688
262010401,2,"H26201-04-01",1721.74743652344
262010403,2,"H26201-04-03",1721.74743652344
262030401,1,"H26203-04-01",1721.74743652344
262040401,1,"H26204-04-01",3443.49487304688
262050401,2,"H26205-04-01",3443.49487304688
262060401,2,"H26206-04-01",1721.74743652344
262060402,1,"H26206-04-02",1721.74743652344
262070401,1,"H26207-04-01",3443.49487304688
262080401,2,"H26208-04-01",3443.49487304688
262090401,1,"H26209-04-01",688.698974609375
262090403,2,"H26209-04-03",688.698974609375
262090404,1,"H26209-04-04",688.698974609375
262100401,1,"H26210-04-01",3443.49487304688
263020401,1,"H26302-04-01",3443.49438476563
263040401,1,"H26304-04-01",3443.49438476563
263050401,1,"H26305-04-01",3443.49438476563
263070401,2,"H26307-04-01",3443.49438476563
263080401,1,"H26308-04-01",3443.49438476563
263090401,1,"H26309-04-01",3443.49438476563
263110401,2,"H26311-04-01",3443.49438476563
264050401,1,"H26405-04-01",3443.49487304688
264060401,2,"H26406-04-01",3443.49487304688
264070401,1,"H26407-04-01",3443.49487304688
264100401,1,"H26410-04-01",3443.49487304688
264110401,1,"H26411-04-01",860.873718261719
264110403,1,"H26411-04-03",860.873718261719
264110404,2,"H26411-04-04",860.873718261719
264160401,1,"H26416-04-01",3443.49487304688
265020401,2,"H26502-04-01",812.415954589844
265020403,2,"H26502-04-03",812.415954589844
265040401,2,"H26504-04-01",2437.248046875
265050401,1,"H26505-04-01",2437.248046875
265060401,2,"H26506-04-01",2437.248046875
265090401,2,"H26509-04-01",2437.248046875
265110401,1,"H26511-04-01",1218.6240234375
266020401,1,"H26602-04-01",1218.6240234375
266020402,2,"H26602-04-02",1218.6240234375
266030401,2,"H26603-04-01",812.415954589844
266030402,2,"H26603-04-02",812.415954589844
266030403,1,"H26603-04-03",812.415954589844
266050401,2,"H26605-04-01",2437.248046875
266070401,1,"H26607-04-01",2437.248046875
266080401,2,"H26608-04-01",2437.248046875
266090401,2,"H26609-04-01",2437.248046875
266100401,1,"H26610-04-01",2437.248046875
270040401,2,"H27004-04-01",3443.49438476563
270050401,2,"H27005-04-01",3443.49438476563
270060401,2,"H27006-04-01",1721.74719238281
270070401,1,"H27007-04-01",3443.49438476563
270080401,2,"H27008-04-01",3443.49438476563
270100401,2,"H27010-04-01",1147.83142089844
271020401,2,"H27102-04-01",3443.49438476563
271030401,1,"H27103-04-01",3443.49438476563
271040401,1,"H27104-04-01",3443.49438476563
271060401,2,"H27106-04-01",1147.83142089844
271060402,1,"H27106-04-02",1147.83142089844
271070401,2,"H27107-04-01",3443.49438476563
271080401,2,"H27108-04-01",3443.49438476563
271100401,1,"H27110-04-01",3443.49438476563
274020401,1,"H27402-04-01",1721.74743652344
274020402,1,"H27402-04-02",1721.74743652344
274030401,1,"H27403-04-01",3443.49487304688
274040401,1,"H27404-04-01",1721.74743652344
274040402,2,"H27404-04-02",1721.74743652344
274060401,2,"H27406-04-01",3443.49487304688
274070401,2,"H27407-04-01",3443.49487304688
274080401,1,"H27408-04-01",3443.49487304688
274090401,1,"H27409-04-01",3443.49487304688
274100401,2,"H27410-04-01",3443.49487304688
278010401,1,"H27801-04-01",3443.49438476563
278020401,1,"H27802-04-01",3443.49438476563
278030401,2,"H27803-04-01",3443.49438476563
278040401,2,"H27804-04-01",3443.49438476563
278050401,1,"H27805-04-01",1721.74719238281
278050402,2,"H27805-04-02",1721.74719238281
278060401,1,"H27806-04-01",1721.74719238281
278060402,2,"H27806-04-02",1721.74719238281
278070401,1,"H27807-04-01",3443.49438476563
278080401,1,"H27808-04-01",1721.74719238281
278080402,2,"H27808-04-02",1721.74719238281
278100401,2,"H27810-04-01",3443.49438476563
279010401,2,"H27901-04-01",3443.49438476563
279020401,1,"H27902-04-01",3443.49438476563
279030401,2,"H27903-04-01",3443.49438476563
279040401,1,"H27904-04-01",3443.49438476563
279050401,2,"H27905-04-01",3443.49438476563
279060401,2,"H27906-04-01",3443.49438476563
279070401,1,"H27907-04-01",1721.74719238281
279070402,2,"H27907-04-02",1721.74719238281
279080401,1,"H27908-04-01",1721.74719238281
279080402,2,"H27908-04-02",1721.74719238281
279090401,1,"H27909-04-01",3443.49438476563
279100401,1,"H27910-04-01",3443.49438476563
280030401,2,"H28003-04-01",3443.49487304688
280060401,2,"H28006-04-01",3443.49487304688
280070401,2,"H28007-04-01",3443.49487304688
281020401,1,"H28102-04-01",3443.49438476563
281040401,2,"H28104-04-01",3443.49438476563
281050401,1,"H28105-04-01",3443.49438476563
281060401,1,"H28106-04-01",3443.49438476563
281070401,1,"H28107-04-01",3443.49438476563
281080401,2,"H28108-04-01",1721.74719238281
281080402,1,"H28108-04-02",1721.74719238281
281090401,2,"H28109-04-01",1721.74719238281
281090402,2,"H28109-04-02",1721.74719238281
281100401,2,"H28110-04-01",3443.49438476563
282020401,2,"H28202-04-01",3443.49487304688
282050401,2,"H28205-04-01",1721.74743652344
282060401,1,"H28206-04-01",1721.74743652344
282070401,2,"H28207-04-01",1721.74743652344
282070402,1,"H28207-04-02",1721.74743652344
282090401,1,"H28209-04-01",3443.49487304688
282100401,1,"H28210-04-01",3443.49487304688
282110401,1,"H28211-04-01",3443.49487304688
283100401,1,"H28310-04-01",3443.49438476563
285010401,2,"H28501-04-01",2437.248046875
285020401,1,"H28502-04-01",2437.248046875
285030401,2,"H28503-04-01",2437.248046875
285040401,2,"H28504-04-01",2437.248046875
285050401,2,"H28505-04-01",812.415954589844
285050403,2,"H28505-04-03",812.415954589844
285060401,1,"H28506-04-01",2437.248046875
285080401,2,"H28508-04-01",2437.248046875
285090401,2,"H28509-04-01",2437.248046875
285100401,1,"H28510-04-01",2437.248046875
285110401,2,"H28511-04-01",1218.6240234375
287020401,2,"H28702-04-01",3443.49438476563
287050401,2,"H28705-04-01",3443.49438476563
287060401,1,"H28706-04-01",3443.49438476563
287090401,2,"H28709-04-01",3443.49438476563
287100401,2,"H28710-04-01",3443.49438476563
290020401,1,"H29002-04-01",3443.49438476563
290030401,1,"H29003-04-01",3443.49438476563
290040401,1,"H29004-04-01",3443.49438476563
290050401,1,"H29005-04-01",3443.49438476563
290060401,1,"H29006-04-01",3443.49438476563
291010401,2,"H29101-04-01",3443.49438476563
292020401,2,"H29202-04-01",2437.248046875
292050401,2,"H29205-04-01",2437.248046875
292090401,1,"H29209-04-01",2437.248046875
292100401,2,"H29210-04-01",1218.6240234375
294010401,2,"H29401-04-01",2437.248046875
294020401,2,"H29402-04-01",2437.248046875
294030401,2,"H29403-04-01",2437.248046875
294040401,2,"H29404-04-01",2437.248046875
294070401,1,"H29407-04-01",2437.248046875
294080401,2,"H29408-04-01",2437.248046875
294090401,1,"H29409-04-01",2437.248046875
294100401,1,"H29410-04-01",1218.6240234375
295010401,1,"H29501-04-01",2437.248046875
295020401,1,"H29502-04-01",2437.248046875
295030401,2,"H29503-04-01",2437.248046875
295040401,2,"H29504-04-01",2437.248046875
295050401,1,"H29505-04-01",2437.248046875
295070401,2,"H29507-04-01",2437.248046875
295080401,2,"H29508-04-01",2437.248046875
295090401,2,"H29509-04-01",2437.248046875
295110401,2,"H29511-04-01",2437.248046875
296020401,2,"H29602-04-01",812.415954589844
296020402,2,"H29602-04-02",812.415954589844
296020403,2,"H29602-04-03",812.415954589844
296030401,2,"H29603-04-01",1218.6240234375
296040401,2,"H29604-04-01",812.415954589844
296040402,2,"H29604-04-02",812.415954589844
296050401,2,"H29605-04-01",2437.248046875
296060401,2,"H29606-04-01",2437.248046875
296070401,1,"H29607-04-01",2437.248046875
296080401,2,"H29608-04-01",1218.6240234375
296080402,2,"H29608-04-02",1218.6240234375
296090401,1,"H29609-04-01",1218.6240234375
296090402,2,"H29609-04-02",1218.6240234375
296100401,1,"H29610-04-01",2437.248046875
296110401,1,"H29611-04-01",2437.248046875
297010401,1,"H29701-04-01",2437.24829101563
297020401,2,"H29702-04-01",1218.62414550781
297020402,2,"H29702-04-02",1218.62414550781
297030401,2,"H29703-04-01",2437.24829101563
297040401,1,"H29704-04-01",2437.24829101563
297050401,1,"H29705-04-01",2437.24829101563
297060401,2,"H29706-04-01",812.416076660156
297060402,1,"H29706-04-02",812.416076660156
297070402,2,"H29707-04-02",609.312072753906
297070404,1,"H29707-04-04",609.312072753906
297080401,2,"H29708-04-01",2437.24829101563
297090401,1,"H29709-04-01",1218.62414550781
297090402,1,"H29709-04-02",1218.62414550781
297100401,1,"H29710-04-01",812.416076660156
298010401,2,"H29801-04-01",2437.248046875
298020401,2,"H29802-04-01",2437.248046875
298030401,1,"H29803-04-01",1218.6240234375
298050401,2,"H29805-04-01",2437.248046875
298060401,2,"H29806-04-01",2437.248046875
298070401,2,"H29807-04-01",1218.6240234375
298090401,1,"H29809-04-01",2437.248046875
298100401,1,"H29810-04-01",1218.6240234375
299010401,1,"H29901-04-01",2437.248046875
299020401,1,"H29902-04-01",406.207977294922
299020402,1,"H29902-04-02",406.207977294922
299020405,1,"H29902-04-05",406.207977294922
299020406,1,"H29902-04-06",406.207977294922
299030401,1,"H29903-04-01",1218.6240234375
299040401,1,"H29904-04-01",2437.248046875
299050401,1,"H29905-04-01",2437.248046875
299060401,2,"H29906-04-01",1218.6240234375
299060402,2,"H29906-04-02",1218.6240234375
299070401,1,"H29907-04-01",2437.248046875
299080401,1,"H29908-04-01",1218.6240234375
299080402,2,"H29908-04-02",1218.6240234375
299090401,1,"H29909-04-01",1218.6240234375
299090402,1,"H29909-04-02",1218.6240234375
299100401,1,"H29910-04-01",2437.248046875
300020402,2,"H30002-04-02",1218.6240234375
300060401,2,"H30006-04-01",2437.248046875
300080401,,"H30008-04-01",1218.6240234375
300080402,2,"H30008-04-02",1218.6240234375
300090401,2,"H30009-04-01",2437.248046875
300100401,2,"H30010-04-01",2437.248046875
300120401,2,"H30012-04-01",2437.248046875
303020401,1,"H30302-04-01",2437.248046875
303030401,1,"H30303-04-01",2437.248046875
303040401,1,"H30304-04-01",2437.248046875
303060401,1,"H30306-04-01",2437.248046875
303070401,2,"H30307-04-01",2437.248046875
303080401,1,"H30308-04-01",2437.248046875
303090401,1,"H30309-04-01",812.415954589844
303100401,2,"H30310-04-01",2437.248046875
304020401,2,"H30402-04-01",2437.248046875
304030401,2,"H30403-04-01",2437.248046875
304040401,2,"H30404-04-01",2437.248046875
304050401,1,"H30405-04-01",2437.248046875
304060401,2,"H30406-04-01",2437.248046875
304070401,2,"H30407-04-01",2437.248046875
304080401,1,"H30408-04-01",1218.6240234375
304080402,2,"H30408-04-02",1218.6240234375
304090401,1,"H30409-04-01",2437.248046875
304110401,,"H30411-04-01",2437.248046875
304120401,1,"H30412-04-01",2437.248046875
305030401,2,"H30503-04-01",2437.248046875
305090401,2,"H30509-04-01",2437.248046875
305100401,1,"H30510-04-01",2437.248046875
305110401,1,"H30511-04-01",812.415954589844
305110403,2,"H30511-04-03",812.415954589844
306020401,1,"H30602-04-01",2437.24829101563
306030401,2,"H30603-04-01",2437.24829101563
306040401,1,"H30604-04-01",2437.24829101563
306050401,1,"H30605-04-01",812.416076660156
306070401,2,"H30607-04-01",2437.24829101563
306080401,1,"H30608-04-01",2437.24829101563
306100401,1,"H30610-04-01",2437.24829101563
307010401,2,"H30701-04-01",812.416076660156
307010403,1,"H30701-04-03",812.416076660156
307020401,1,"H30702-04-01",812.416076660156
307020402,2,"H30702-04-02",812.416076660156
307030401,2,"H30703-04-01",1218.62414550781
307030402,2,"H30703-04-02",1218.62414550781
307040401,2,"H30704-04-01",2437.24829101563
307060401,1,"H30706-04-01",812.416076660156
307060403,2,"H30706-04-03",812.416076660156
307060404,2,"H30706-04-04",812.416076660156
307070401,1,"H30707-04-01",2437.24829101563
307080401,1,"H30708-04-01",2437.24829101563
307090401,2,"H30709-04-01",2437.24829101563
307100401,2,"H30710-04-01",2437.24829101563
308020401,2,"H30802-04-01",2437.248046875
308030401,2,"H30803-04-01",2437.248046875
308050401,2,"H30805-04-01",1218.6240234375
308050402,2,"H30805-04-02",1218.6240234375
308060401,2,"H30806-04-01",1218.6240234375
308070401,2,"H30807-04-01",2437.248046875
308090401,1,"H30809-04-01",2437.248046875
308100401,2,"H30810-04-01",2437.248046875
308110401,1,"H30811-04-01",2437.248046875
309010401,2,"H30901-04-01",1218.62414550781
309030401,1,"H30903-04-01",2437.24829101563
309050401,1,"H30905-04-01",1218.62414550781
309060401,2,"H30906-04-01",1218.62414550781
309060402,1,"H30906-04-02",1218.62414550781
309070401,2,"H30907-04-01",2437.24829101563
309080401,1,"H30908-04-01",2437.24829101563
309090401,1,"H30909-04-01",2437.24829101563
309100401,2,"H30910-04-01",1218.62414550781
309110401,2,"H30911-04-01",2437.24829101563
310030401,1,"H31003-04-01",2437.248046875
310040401,2,"H31004-04-01",1218.6240234375
310040402,2,"H31004-04-02",1218.6240234375
310060401,1,"H31006-04-01",2437.248046875
310070401,1,"H31007-04-01",2437.248046875
310080401,1,"H31008-04-01",2437.248046875
310100401,1,"H31010-04-01",2437.248046875
311020401,2,"H31102-04-01",2437.24829101563
311030401,2,"H31103-04-01",2437.24829101563
311050401,2,"H31105-04-01",2437.24829101563
311070401,2,"H31107-04-01",2437.24829101563
311080401,1,"H31108-04-01",2437.24829101563
311090401,2,"H31109-04-01",812.416076660156
311090402,2,"H31109-04-02",812.416076660156
311090403,1,"H31109-04-03",812.416076660156
311100401,2,"H31110-04-01",2437.24829101563
317020401,1,"H31702-04-01",2437.24829101563
317030401,1,"H31703-04-01",812.416076660156
317030402,2,"H31703-04-02",812.416076660156
317060401,1,"H31706-04-01",1218.62414550781
317060402,1,"H31706-04-02",1218.62414550781
317070401,1,"H31707-04-01",2437.24829101563
317080401,2,"H31708-04-01",2437.24829101563
317090401,2,"H31709-04-01",2437.24829101563
317100401,1,"H31710-04-01",2437.24829101563
319020401,2,"H31902-04-01",3443.49438476563
319030401,2,"H31903-04-01",3443.49438476563
319040401,1,"H31904-04-01",3443.49438476563
319070401,1,"H31907-04-01",3443.49438476563
319080401,1,"H31908-04-01",3443.49438476563
319090401,1,"H31909-04-01",3443.49438476563
319100401,2,"H31910-04-01",3443.49438476563
321010401,2,"H32101-04-01",3443.49438476563
321020401,2,"H32102-04-01",3443.49438476563
321030401,1,"H32103-04-01",3443.49438476563
321040401,2,"H32104-04-01",1721.74719238281
321050401,2,"H32105-04-01",3443.49438476563
321060401,1,"H32106-04-01",688.698913574219
321080401,1,"H32108-04-01",3443.49438476563
321090401,2,"H32109-04-01",3443.49438476563
322010401,1,"H32201-04-01",3443.49438476563
322020401,1,"H32202-04-01",3443.49438476563
322030401,1,"H32203-04-01",3443.49438476563
322040401,2,"H32204-04-01",3443.49438476563
322050401,1,"H32205-04-01",1721.74719238281
322050402,1,"H32205-04-02",1721.74719238281
322060401,2,"H32206-04-01",3443.49438476563
322070401,2,"H32207-04-01",3443.49438476563
322090401,1,"H32209-04-01",1721.74719238281
324080401,2,"H32408-04-01",1513.22998046875
332100401,2,"H33210-04-01",497.993225097656
334040401,2,"H33404-04-01",1517.69372558594
335010401,2,"H33501-04-01",2588.154296875
335020401,2,"H33502-04-01",2588.154296875
335030401,2,"H33503-04-01",2588.154296875
335040401,2,"H33504-04-01",2588.154296875
335050401,2,"H33505-04-01",2588.154296875
335060401,1,"H33506-04-01",2588.154296875
335070401,2,"H33507-04-01",2588.154296875
335080401,2,"H33508-04-01",2588.154296875
335090401,2,"H33509-04-01",2588.154296875
335100401,2,"H33510-04-01",2588.154296875
336010401,2,"H33601-04-01",2330.68798828125
336020401,2,"H33602-04-01",2330.68798828125
336030401,2,"H33603-04-01",2330.68798828125
336040401,1,"H33604-04-01",2330.68798828125
336050401,2,"H33605-04-01",2330.68798828125
336060401,2,"H33606-04-01",2330.68798828125
336070401,2,"H33607-04-01",2330.68798828125
336080401,1,"H33608-04-01",2330.68798828125
337010401,2,"H33701-04-01",2240.11083984375
337020401,1,"H33702-04-01",2240.11083984375
337030401,2,"H33703-04-01",2240.11083984375
337040401,2,"H33704-04-01",2240.11083984375
337050401,2,"H33705-04-01",2240.11083984375
337070401,2,"H33707-04-01",2240.11083984375
337080401,2,"H33708-04-01",2240.11083984375
337090401,2,"H33709-04-01",2240.11083984375
338010401,1,"H33801-04-01",4106.56884765625
338020401,1,"H33802-04-01",4106.56884765625
338030401,2,"H33803-04-01",4106.56884765625
338040401,1,"H33804-04-01",4106.56884765625
338050401,2,"H33805-04-01",4106.56884765625
338060401,1,"H33806-04-01",4106.56884765625
338070401,1,"H33807-04-01",4106.56884765625
338080401,1,"H33808-04-01",4106.56884765625
338090401,2,"H33809-04-01",4106.56884765625
338100401,2,"H33810-04-01",4106.56884765625
339010401,2,"H33901-04-01",4673.64306640625
339020401,2,"H33902-04-01",4673.64306640625
339030401,2,"H33903-04-01",4673.64306640625
339040401,2,"H33904-04-01",4673.64306640625
339050401,1,"H33905-04-01",4673.64306640625
339070401,1,"H33907-04-01",4673.64306640625
339080401,2,"H33908-04-01",4673.64306640625
339090401,2,"H33909-04-01",4673.64306640625
339100401,2,"H33910-04-01",4673.64306640625
340010401,2,"H34001-04-01",2421.95361328125
340020401,1,"H34002-04-01",2421.95361328125
340030401,1,"H34003-04-01",2421.95361328125
340040401,2,"H34004-04-01",2421.95361328125
340050401,1,"H34005-04-01",2421.95361328125
340060401,2,"H34006-04-01",2421.95361328125
340070401,1,"H34007-04-01",2421.95361328125
340080401,1,"H34008-04-01",2421.95361328125
340100401,2,"H34010-04-01",2421.95361328125
341010401,1,"H34101-04-01",3394.763671875
341020401,2,"H34102-04-01",3394.763671875
341030401,1,"H34103-04-01",3394.763671875
341040401,2,"H34104-04-01",3394.763671875
341050401,1,"H34105-04-01",3394.763671875
341060401,2,"H34106-04-01",3394.763671875
341070401,1,"H34107-04-01",3394.763671875
341080401,2,"H34108-04-01",3394.763671875
341090401,2,"H34109-04-01",3394.763671875
341100401,1,"H34110-04-01",3394.763671875
342010401,1,"H34201-04-01",2461.78002929688
342020401,2,"H34202-04-01",2461.78002929688
342030401,1,"H34203-04-01",2461.78002929688
342040401,1,"H34204-04-01",2461.78002929688
342050401,2,"H34205-04-01",2461.78002929688
342060401,1,"H34206-04-01",2461.78002929688
342070401,2,"H34207-04-01",2461.78002929688
342080401,1,"H34208-04-01",2461.78002929688
342090401,1,"H34209-04-01",2461.78002929688
342100401,1,"H34210-04-01",2461.78002929688
343010401,1,"H34301-04-01",4167.21923828125
343020401,1,"H34302-04-01",4167.21923828125
343030401,1,"H34303-04-01",4167.21923828125
343040401,2,"H34304-04-01",4167.21923828125
343050401,1,"H34305-04-01",4167.21923828125
343060401,1,"H34306-04-01",4167.21923828125
343080401,1,"H34308-04-01",4167.21923828125
343090401,2,"H34309-04-01",4167.21923828125
343100401,2,"H34310-04-01",4167.21923828125
344010402,1,"H34401-04-02",6452.8603515625
344020401,1,"H34402-04-01",6452.8603515625
344030401,2,"H34403-04-01",6452.8603515625
344040401,1,"H34404-04-01",6452.8603515625
344050401,2,"H34405-04-01",6452.8603515625
344060401,2,"H34406-04-01",6452.8603515625
344070401,2,"H34407-04-01",6452.8603515625
344100401,2,"H34410-04-01",6452.8603515625
346070401,1,"H34607-04-01",4612.7412109375
346090401,2,"H34609-04-01",4612.7412109375
346100401,2,"H34610-04-01",4612.7412109375
347040401,2,"H34704-04-01",2299.67822265625
349010401,2,"H34901-04-01",2306.8203125
349030401,1,"H34903-04-01",2306.8203125
349080401,2,"H34908-04-01",2306.8203125
350010401,1,"H35001-04-01",707.40234375
350020401,1,"H35002-04-01",707.40234375
350030401,2,"H35003-04-01",707.40234375
350040401,1,"H35004-04-01",707.40234375
350050401,1,"H35005-04-01",707.40234375
350060401,1,"H35006-04-01",707.40234375
350070401,1,"H35007-04-01",707.40234375
350080401,2,"H35008-04-01",707.40234375
350090401,2,"H35009-04-01",707.40234375
350100401,2,"H35010-04-01",707.40234375
351010401,2,"H35101-04-01",2409.94018554688
351020401,2,"H35102-04-01",2409.94018554688
351030401,2,"H35103-04-01",2409.94018554688
351040401,1,"H35104-04-01",2409.94018554688
351050402,2,"H35105-04-02",2409.94018554688
351060401,1,"H35106-04-01",2409.94018554688
351070401,2,"H35107-04-01",2409.94018554688
351080401,1,"H35108-04-01",2409.94018554688
351090401,1,"H35109-04-01",2409.94018554688
351100401,2,"H35110-04-01",2409.94018554688
352010401,1,"H35201-04-01",2257.27416992188
352030401,1,"H35203-04-01",2257.27416992188
352040401,1,"H35204-04-01",2257.27416992188
352050401,1,"H35205-04-01",2257.27416992188
352060401,1,"H35206-04-01",2257.27416992188
352070401,1,"H35207-04-01",2257.27416992188
352080401,1,"H35208-04-01",2257.27416992188
352100401,1,"H35210-04-01",2257.27416992188
353020401,1,"H35302-04-01",1059.9375
353050401,2,"H35305-04-01",1059.9375
353060401,1,"H35306-04-01",1059.9375
354010401,1,"H35401-04-01",733.614135742188
354020401,1,"H35402-04-01",733.614135742188
354030401,2,"H35403-04-01",733.614135742188
354040401,2,"H35404-04-01",733.614135742188
354050401,1,"H35405-04-01",733.614135742188
354060401,2,"H35406-04-01",733.614135742188
354070401,1,"H35407-04-01",733.614135742188
354080401,1,"H35408-04-01",733.614135742188
354090401,1,"H35409-04-01",733.614135742188
354100401,1,"H35410-04-01",733.614135742188
355010401,1,"H35501-04-01",5974.580078125
355020401,1,"H35502-04-01",5974.580078125
355040401,1,"H35504-04-01",5974.580078125
355050401,1,"H35505-04-01",5974.580078125
355060401,1,"H35506-04-01",5974.580078125
355070401,2,"H35507-04-01",5974.580078125
355080401,2,"H35508-04-01",5974.580078125
355090402,2,"H35509-04-02",5974.580078125
355100401,2,"H35510-04-01",5974.580078125
356010401,2,"H35601-04-01",2553.11254882813
356020401,2,"H35602-04-01",2553.11254882813
356030401,2,"H35603-04-01",2553.11254882813
356040401,2,"H35604-04-01",2553.11254882813
356050401,1,"H35605-04-01",2553.11254882813
356060401,1,"H35606-04-01",2553.11254882813
356070401,2,"H35607-04-01",2553.11254882813
356080401,2,"H35608-04-01",2553.11254882813
356090401,2,"H35609-04-01",2553.11254882813
356100401,1,"H35610-04-01",2553.11254882813
357010401,2,"H35701-04-01",4125.23486328125
357020401,2,"H35702-04-01",4125.23486328125
357030401,2,"H35703-04-01",4125.23486328125
