"hh","wgt_X","HHID","region","urban","district_code","district_name","scounty_code","subcounty_name","parish_code","parish_name","h1aq5","ea","HHID_old","rotate","wgt","wave","a1bq6","a1bq7","a1bq8","day_v1","month_v1","year_v1","day_v2","month_v2","year_v2","nonresp"
"H05706-04-01",2792.466796875,57060401,1,0,"106","Mpigi",106101,"Buwama",10610109,"Nabiteete",,57,1063000706,1,2792.466796875,4,1,1,,"08","12","2013","23","06","2014",1
"H05707-04-01",2792.466796875,57070401,1,0,"106","Mpigi",106101,"Buwama",10610109,"Nabiteete",,57,1063000707,1,2792.466796875,4,1,1,,"09","12","2013","23","06","2014",1
"H05709-04-01",2792.466796875,57090401,1,0,"106","Mpigi",106101,"Buwama",10610109,"Nabiteete",,57,1063000709,1,2792.466796875,4,1,1,,"08","12","2013","23","06","2014",1
"H05710-04-01",2792.466796875,57100401,1,0,"106","Mpigi",106101,"Buwama",10610109,"Nabiteete",,57,1063000710,1,2792.466796875,4,1,1,,"08","12","2013","27","06","2014",1
"H05711-04-01",1396.2333984375,57110401,1,0,"106","Mpigi",106101,"Buwama",10610109,"Nabiteete",,57,1063000711,1,1396.2333984375,4,1,1,,"09","12","2013","22","06","2014",1
"H05901-04-01",2551.701171875,59010401,1,1,"107","Mubende",107105,"Mubende  Town  Council",10710503,"Katogo  Ward",,59,1071000101,1,2551.701171875,4,1,1,,"04","10","2013","23","03","2014",1
"H05910-04-01",2551.701171875,59100401,1,1,"107","Mubende",107105,"Mubende  Town  Council",10710503,"Katogo  Ward",,59,1071000110,1,2551.701171875,4,1,1,,"04","10","2013","23","03","2014",1
"H06001-04-01",2551.70141601563,60010401,1,0,"115","Mityana",115205,"Mityana Town Council",11520504,"South Ward",,60,1071000201,1,2551.70141601563,4,1,,,"22","01","2014","22","01","2014",1
"H06005-04-01",2551.70141601563,60050401,1,1,"115","Mityana",115205,"Mityana Town Council",11520505,"West Ward",,60,1071000205,1,2551.70141601563,4,1,,,"22","01","2014","22","01","2014",1
"H06006-04-01",2551.70141601563,60060401,1,1,"115","Mityana",115205,"Mityana Town Council",11520504,"South Ward",,60,1071000206,1,2551.70141601563,4,1,,,"22","01","2014","22","01","2014",1
"H06008-04-01",2551.70141601563,60080401,1,0,"115","Mityana",115205,"Mityana Town Council",11520504,"South Ward",,60,1071000208,1,2551.70141601563,4,1,1,,"23","01","2014","26","07","2014",1
"H06009-04-01",2551.70141601563,60090401,1,1,"115","Mityana",115205,"Mityana Town Council",11520504,"South Ward",,60,1071000209,1,2551.70141601563,4,1,,,"22","01","2014","24","01","2014",1
"H06010-04-01",2551.70141601563,60100401,1,1,"115","Mityana",115205,"Mityana Town Council",11520504,"South Ward",,60,1071000210,1,2551.70141601563,4,1,,,"23","01","2014","23","01","2014",1
"H06101-04-01",2551.70141601563,61010401,1,0,"107","Mubende",107305,"Kitumbi",10730510,"Kitumbi",,61,1153000401,1,2551.70141601563,4,1,,,"10","06","2014","10","06","2014",1
"H06102-04-01",2551.70141601563,61020401,1,0,"115","Mityana",115104,"Maanyi",11510403,"Kivuuvu",,61,1153000402,1,2551.70141601563,4,1,,,"20","01","2014","20","01","2014",1
"H06103-04-01",2551.70141601563,61030401,1,0,"115","Mityana",115104,"Maanyi",11510402,"Kimuli",,61,1153000403,1,2551.70141601563,4,1,,,"20","01","2014","20","01","2014",1
"H06104-04-01",850.567138671875,61040401,1,0,"115","Mityana",115104,"Maanyi",11510402,"Kimuli",,61,1153000404,1,850.567138671875,4,1,,,"21","01","2014","21","01","2014",1
"H06105-04-01",1275.85070800781,61050401,1,0,"115","Mityana",115104,"Maanyi",11510403,"Kivuuvu",,61,1153000405,1,1275.85070800781,4,1,,,"20","01","2014","20","01","2014",1
"H06105-04-02",1275.85070800781,61050402,1,0,"115","Mityana",115104,"Maanyi",11510403,"Kivuuvu",,61,,0,1275.85070800781,4,1,,,"21","01","2014","21","01","2014",1
"H06107-04-01",2551.70141601563,61070401,1,0,"115","Mityana",115104,"Maanyi",11510403,"Kivuuvu",,61,1153000407,1,2551.70141601563,4,1,,,"21","01","2014","21","01","2014",1
"H06108-04-01",2551.70141601563,61080401,1,0,"115","Mityana",115104,"Maanyi",11510402,"Kimuli",,61,1153000408,1,2551.70141601563,4,1,,,"21","01","2014","21","01","2014",1
"H06109-04-01",2551.70141601563,61090401,1,0,"115","Mityana",115104,"Maanyi",11510403,"Kivuuvu",,61,1153000409,1,2551.70141601563,4,1,,,"20","01","2014","20","01","2014",1
"H06110-04-01",2551.70141601563,61100401,1,0,"115","Mityana",115104,"Maanyi",11510402,"Kimuli",,61,1153000410,1,2551.70141601563,4,1,,,"20","01","2014","20","01","2014",1
"H06201-04-01",2551.701171875,62010401,1,0,"107","Mubende",107202,"Kasambya",10720206,"Kyakasa",,62,1073000801,1,2551.701171875,4,1,1,,"18","11","2013","24","05","2014",1
"H06207-04-01",2551.701171875,62070401,1,0,"107","Mubende",107202,"Kasambya",10720206,"Kyakasa",,62,1073000807,1,2551.701171875,4,1,1,,"18","11","2013","24","05","2014",1
"H06208-04-01",2551.701171875,62080401,1,0,"107","Mubende",107202,"Kasambya",10720206,"Kyakasa",,62,1073000808,1,2551.701171875,4,1,1,,"18","11","2013","24","05","2014",1
"H06209-04-01",2551.701171875,62090401,4,0,"422","Kyegegwa",422106,"Mpara",42210605,"Nyakatoma",,62,1073000809,1,2551.701171875,4,1,1,,"18","11","2013","24","05","2014",1
"H06301-04-01",2551.70141601563,63010401,1,0,"107","Mubende",107201,"Bagezza",10720108,"Nabikakala",,63,1073001201,1,2551.70141601563,4,1,,,"13","02","2014","13","02","2014",1
"H06302-04-01",2551.70141601563,63020401,1,0,"107","Mubende",107202,"Kasambya",10720208,"Muyinayina",,63,1073001202,1,2551.70141601563,4,3,,6,"03","08","2014","03","08","2014",1
"H06303-04-01",850.567138671875,63030401,1,0,"107","Mubende",107202,"Kasambya",10720203,"Kamusongole",,63,1073001203,1,850.567138671875,4,1,,,"14","02","2014","04","08","2014",1
"H06305-04-01",2551.70141601563,63050401,1,1,"107","Mubende",107105,"Mubende  Town  Council",10710505,"Kisekende Ward",,63,1073001205,1,2551.70141601563,4,1,1,,"13","02","2014","02","08","2014",1
"H06306-04-01",2551.70141601563,63060401,1,1,"107","Mubende",107105,"Mubende  Town  Council",10710505,"Kisekende Ward",,63,1073001206,1,2551.70141601563,4,1,3,6,"12","02","2014",,,,1
"H06307-04-01",2551.70141601563,63070401,1,0,"107","Mubende",107201,"Bagezza",10720108,"Nabikakala",,63,1073001207,1,2551.70141601563,4,1,1,,"12","02","2014","02","08","2014",1
"H06310-04-01",850.567138671875,63100401,1,1,"107","Mubende",107105,"Mubende  Town  Council",10710503,"Katogo  Ward",,63,1073001210,1,850.567138671875,4,1,1,,"13","02","2014","03","08","2014",1
"H06310-04-02",850.567138671875,63100402,1,1,"107","Mubende",107105,"Mubende  Town  Council",10710505,"Kisekende Ward",,63,107300121003,1,850.567138671875,4,1,,,"13","02","2014",,,,1
"H06401-04-01",2551.70141601563,64010401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001601,1,2551.70141601563,4,1,1,,"10","12","2013","24","06","2014",1
"H06402-04-01",2551.70141601563,64020401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001602,1,2551.70141601563,4,1,1,,"11","12","2013","24","06","2014",1
"H06403-04-01",2551.70141601563,64030401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001603,1,2551.70141601563,4,1,1,,"10","12","2013","24","06","2014",1
"H06404-04-01",2551.70141601563,64040401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001604,1,2551.70141601563,4,1,1,,"11","12","2013","24","06","2014",1
"H06405-04-01",2551.70141601563,64050401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001605,1,2551.70141601563,4,1,1,,"11","12","2013","24","06","2014",1
"H06406-04-01",2551.70141601563,64060401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001606,1,2551.70141601563,4,1,1,,"11","12","2013","25","06","2014",1
"H06408-04-01",2551.70141601563,64080401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001608,1,2551.70141601563,4,1,1,,"10","12","2013","25","06","2014",1
"H06409-04-01",2551.70141601563,64090401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001609,1,2551.70141601563,4,1,1,,"11","12","2013","25","06","2014",1
"H06410-04-01",2551.70141601563,64100401,1,0,"107","Mubende",107301,"Bukuya",10730107,"Kizibawo",,64,1073001610,1,2551.70141601563,4,1,1,,"10","12","2013","24","06","2014",1
"H06411-04-01",2551.70141601563,64110401,1,0,"107","Mubende",107305,"Kitumbi",10730507,"Kijuna",,64,1073001611,1,2551.70141601563,4,1,1,,"11","12","2013","24","06","2014",1
"H06602-04-01",2551.70141601563,66020401,1,0,"107","Mubende",107302,"Kalwana",10730203,"Kassaazi",,66,1073002302,1,2551.70141601563,4,1,,,"14","01","2014","14","07","2014",1
"H06603-04-01",2551.70141601563,66030401,1,0,"107","Mubende",107302,"Kalwana",10730203,"Kassaazi",,66,1073002303,1,2551.70141601563,4,1,3,1,"15","01","2014",,,,1
"H06604-04-01",2551.70141601563,66040401,1,0,"107","Mubende",107303,"Kassanda",10730304,"Kassanda Town Board",,66,1073002304,1,2551.70141601563,4,1,,,"14","01","2014","14","07","2014",1
"H06605-04-01",2551.70141601563,66050401,1,0,"107","Mubende",107302,"Kalwana",10730203,"Kassaazi",,66,1073002305,1,2551.70141601563,4,1,1,,"15","01","2014","15","07","2014",1
"H06606-04-01",2551.70141601563,66060401,1,0,"107","Mubende",107302,"Kalwana",10730203,"Kassaazi",,66,1073002306,1,2551.70141601563,4,1,1,,"14","01","2014","15","07","2014",1
"H06607-04-01",2551.70141601563,66070401,1,0,"107","Mubende",107302,"Kalwana",10730203,"Kassaazi",,66,1073002307,1,2551.70141601563,4,1,,,"14","01","2014","16","01","2014",1
"H06608-04-01",2551.70141601563,66080401,1,0,"107","Mubende",107302,"Kalwana",10730203,"Kassaazi",,66,1073002308,1,2551.70141601563,4,1,,,"15","01","2014","15","01","2014",1
"H06609-04-01",2551.70141601563,66090401,1,0,"107","Mubende",107302,"Kalwana",10730203,"Kassaazi",,66,1073002309,1,2551.70141601563,4,1,1,,"14","01","2014","14","07","2014",1
"H06701-04-01",2551.701171875,67010401,1,0,"115","Mityana",115202,"Busimbi",11520209,"Ttamu",,67,1153002701,1,2551.701171875,4,1,1,,"17","10","2013","08","04","2014",1
"H06702-04-01",2551.701171875,67020401,1,0,"115","Mityana",115202,"Busimbi",11520202,"Kabule",,67,1073002702,1,2551.701171875,4,1,1,,"21","10","2013","11","04","2014",1
"H06703-04-01",2551.701171875,67030401,1,0,"115","Mityana",115202,"Busimbi",11520209,"Ttamu",,67,1153002703,1,2551.701171875,4,1,1,,"17","10","2013","09","04","2014",1
"H06704-04-01",2551.701171875,67040401,1,0,"115","Mityana",115202,"Busimbi",11520209,"Ttamu",,67,1153002704,1,2551.701171875,4,1,1,,"17","10","2013","09","04","2014",1
"H06706-04-01",2551.701171875,67060401,1,0,"107","Mubende",107309,"Nalutuntu",10730904,"Nalutuntu",,67,1153002706,1,2551.701171875,4,1,1,,"21","10","2013","11","04","2014",1
"H06707-04-01",1275.8505859375,67070401,1,0,"115","Mityana",115202,"Busimbi",11520209,"Ttamu",,67,1153002707,1,1275.8505859375,4,1,,,"08","04","2014","11","04","2014",1
"H06708-04-01",2551.701171875,67080401,1,0,"115","Mityana",115202,"Busimbi",11520209,"Ttamu",,67,1153002708,1,2551.701171875,4,1,,,,,,,,,1
"H06709-04-01",2551.701171875,67090401,1,0,"115","Mityana",115202,"Busimbi",11520209,"Ttamu",,67,1153002709,1,2551.701171875,4,1,1,,"17","10","2013","09","04","2014",1
"H06710-04-01",2551.701171875,67100401,1,0,"115","Mityana",115202,"Busimbi",11520209,"Ttamu",,67,1153002710,1,2551.701171875,4,1,1,,"18","10","2013","08","04","2014",1
"H06801-04-01",2551.701171875,68010401,1,1,"115","Mityana",115207,"Ssekanyonyi",11520703,"Busunju Ward",,68,1153003101,1,2551.701171875,4,1,,,"10","02","2014","10","02","2014",1
"H06802-04-01",2551.701171875,68020401,1,1,"115","Mityana",115207,"Ssekanyonyi",11520710,"Sekanyonyi",,68,1153003102,1,2551.701171875,4,1,1,,"11","02","2014","02","08","2014",1
"H06803-04-01",2551.701171875,68030401,1,0,"115","Mityana",115207,"Ssekanyonyi",11520707,"Kiduuzi Ward",,68,1153003103,1,2551.701171875,4,1,,,"11","02","2014","31","07","2014",1
"H06806-04-01",2551.701171875,68060401,1,1,"115","Mityana",115207,"Ssekanyonyi",11520703,"Busunju Ward",,68,1153003106,1,2551.701171875,4,1,,,"10","02","2014","10","02","2014",1
"H06807-04-01",2551.701171875,68070401,1,0,"115","Mityana",115207,"Ssekanyonyi",11520703,"Busunju Ward",,68,1153003107,1,2551.701171875,4,1,,,"10","02","2014","10","02","2014",1
"H06810-04-01",1275.8505859375,68100401,1,0,"115","Mityana",115207,"Ssekanyonyi",11520704,"Kabbega",,68,1153003110,1,1275.8505859375,4,1,,,"10","02","2014","10","02","2014",1
"H06810-04-02",1275.8505859375,68100402,1,0,"115","Mityana",115207,"Ssekanyonyi",11520703,"Busunju Ward",,68,,0,1275.8505859375,4,1,1,,"11","02","2014","31","07","2014",1
"H06902-04-01",2551.70141601563,69020401,1,1,"117","Buikwe",117104,"Lugazi Town Council",11710405,"Namengo Ward",,69,1081000202,1,2551.70141601563,4,1,1,,"23","10","2013","13","04","2014",1
"H06903-04-01",2551.70141601563,69030401,1,1,"117","Buikwe",117104,"Lugazi Town Council",11710405,"Namengo Ward",,69,1081000203,1,2551.70141601563,4,1,1,,"24","10","2013","13","04","2014",1
"H06908-04-01",1275.85070800781,69080401,1,1,"117","Buikwe",117104,"Lugazi Town Council",11710405,"Namengo Ward",,69,1081000208,1,1275.85070800781,4,1,1,,"23","10","2013","13","04","2014",1
"H06909-04-01",2551.70141601563,69090401,1,1,"117","Buikwe",117104,"Lugazi Town Council",11710405,"Namengo Ward",,69,1081000209,1,2551.70141601563,4,1,1,,"26","10","2013","13","04","2014",1
"H06911-04-01",1275.85070800781,69110401,1,1,"117","Buikwe",117104,"Lugazi Town Council",11710405,"Namengo Ward",,69,1081000211,1,1275.85070800781,4,1,1,,"23","10","2013","13","04","2014",1
"H06914-04-01",2551.70141601563,69140401,1,0,"117","Buikwe",117104,"Lugazi Town Council",11710404,"Nakazzadde Ward",,69,1081000214,1,2551.70141601563,4,1,1,,"24","10","2013","15","04","2014",1
"H07003-04-01",2551.70141601563,70030401,1,1,"117","Buikwe",117108,"Njeru Town Council",11710804,"Njeru West Ward",,70,1081000303,1,2551.70141601563,4,1,,,"02","03","2014","02","03","2014",1
"H07007-04-01",1275.85070800781,70070401,1,1,"117","Buikwe",117108,"Njeru Town Council",11710804,"Njeru West Ward",,70,1081000307,1,1275.85070800781,4,1,1,,"20","02","2014","10","08","2014",1
"H07008-04-01",2551.70141601563,70080401,1,1,"117","Buikwe",117108,"Njeru Town Council",11710804,"Njeru West Ward",,70,1081000308,1,2551.70141601563,4,1,,,"21","02","2014","21","02","2014",1
"H07009-04-01",2551.70141601563,70090401,1,1,"117","Buikwe",117108,"Njeru Town Council",11710804,"Njeru West Ward",,70,1081000309,1,2551.70141601563,4,1,,,"19","02","2014","19","02","2014",1
"H07010-04-01",2551.70141601563,70100401,1,1,"117","Buikwe",117108,"Njeru Town Council",11710804,"Njeru West Ward",,70,1081000310,1,2551.70141601563,4,1,,,"19","02","2014","19","02","2014",1
"H07201-04-01",2551.70141601563,72010401,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,1083000901,1,2551.70141601563,4,1,3,6,"04","10","2013",,,,1
"H07202-04-02",1275.85070800781,72020402,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,108300090202,1,1275.85070800781,4,1,,,"23","03","2014","23","03","2014",1
"H07203-04-01",2551.70141601563,72030401,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,1083000903,1,2551.70141601563,4,1,1,,"03","10","2013","22","03","2014",1
"H07204-04-01",2551.70141601563,72040401,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,1083000904,1,2551.70141601563,4,1,1,,"04","10","2013","22","03","2014",1
"H07205-04-01",2551.70141601563,72050401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,72,1083000905,1,2551.70141601563,4,1,1,,"03","10","2013","23","03","2014",1
"H07206-04-01",2551.70141601563,72060401,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,1083000906,1,2551.70141601563,4,1,1,,"02","10","2013","23","03","2014",1
"H07207-04-01",1275.85070800781,72070401,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,1083000907,1,1275.85070800781,4,1,1,,"04","10","2013","25","03","2014",1
"H07208-04-01",1275.85070800781,72080401,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,1083000908,1,1275.85070800781,4,1,1,,"03","10","2013","23","03","2014",1
"H07208-04-02",1275.85070800781,72080402,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,,0,1275.85070800781,4,1,1,,"04","10","2013","22","03","2014",1
"H07209-04-01",2551.70141601563,72090401,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,1083000909,1,2551.70141601563,4,1,1,,"05","10","2013","23","03","2014",1
"H07210-04-01",2551.70141601563,72100401,1,0,"117","Buikwe",117110,"Nyenga",11711006,"Tongolo",,72,1083000910,1,2551.70141601563,4,1,1,,"03","10","2013","22","03","2014",1
"H07302-04-01",2551.701171875,73020401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,73,1083001302,1,2551.701171875,4,1,1,,"19","12","2013","01","07","2014",1
"H07303-04-01",2551.701171875,73030401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,73,1083001303,1,2551.701171875,4,1,1,,"17","12","2013","01","07","2014",1
"H07304-04-01",1275.8505859375,73040401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,73,1083001304,1,1275.8505859375,4,1,1,,"18","12","2013","30","06","2014",1
"H07306-04-01",2551.701171875,73060401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,73,1083001306,1,2551.701171875,4,1,1,,"17","12","2013","30","06","2014",1
"H07307-04-01",2551.701171875,73070401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,73,1083001307,1,2551.701171875,4,1,1,,"17","12","2013","30","06","2014",1
"H07309-04-01",2551.701171875,73090401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,73,1083001309,1,2551.701171875,4,1,1,,"18","12","2013","30","06","2014",1
"H07310-04-01",2551.701171875,73100401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,73,1083001310,1,2551.701171875,4,1,1,,"18","12","2013","01","07","2014",1
"H07311-04-01",2551.701171875,73110401,1,0,"117","Buikwe",117110,"Nyenga",11711003,"Namabu",,73,1083001311,1,2551.701171875,4,1,1,,"17","12","2013","30","06","2014",1
"H07408-04-01",850.567138671875,74080401,1,0,"120","Buvuma",120105,"Nairambi",12010502,"Lubya",,74,1083001608,1,850.567138671875,4,1,1,,,,,,,,1
"H07408-04-02",850.567138671875,74080402,1,0,"117","Buikwe",117106,"Najjembe",11710604,"Kinoni",,74,2108300160809,1,850.567138671875,4,1,1,,"26","10","2013",,,,1
"H07408-04-03",850.567138671875,74080403,1,0,"117","Buikwe",117103,"Kawolo",11710302,"Bulyantete",,74,,0,850.567138671875,4,1,1,,"26","10","2013","27","04","2014",1
"H07502-04-02",425.283569335938,75020402,1,0,"108","Mukono",108202,"Goma Division",10820201,"Bukereere Ward",,75,108300200202,1,425.283569335938,4,1,1,,"25","01","2014","15","08","2014",1
"H07502-04-06",425.283569335938,75020406,1,0,"108","Mukono",108202,"Goma Division",10820201,"Bukereere Ward",,75,,0,425.283569335938,4,1,,,"17","08","2014","17","08","2014",1
"H07504-04-01",2551.70141601563,75040401,1,0,"108","Mukono",108106,"Nama",10810603,"Katoogo",,75,1083002004,1,2551.70141601563,4,1,1,,"21","01","2014","22","07","2014",1
"H07506-04-01",2551.70141601563,75060401,1,0,"108","Mukono",108106,"Nama",10810603,"Katoogo",,75,1083002006,1,2551.70141601563,4,1,1,,"22","01","2014","21","07","2014",1
"H07508-04-01",2551.70141601563,75080401,1,0,"108","Mukono",108106,"Nama",10810603,"Katoogo",,75,1083002008,1,2551.70141601563,4,1,,,"21","01","2014","21","01","2014",1
"H07509-04-01",637.925354003906,75090401,1,0,"108","Mukono",108106,"Nama",10810603,"Katoogo",,75,1083002009,1,637.925354003906,4,1,1,,"22","01","2014","21","07","2014",1
"H07509-04-02",637.925354003906,75090402,1,0,"108","Mukono",108106,"Nama",10810603,"Katoogo",,75,108300200901,1,637.925354003906,4,1,1,,"27","01","2014","22","07","2014",1
"H07509-04-03",637.925354003906,75090403,1,0,"108","Mukono",108106,"Nama",10810601,"Bulika",,75,108300200902,1,637.925354003906,4,3,,6,,,,,,,1
"H07510-04-01",2551.70141601563,75100401,1,0,"108","Mukono",108106,"Nama",10810603,"Katoogo",,75,1083002010,1,2551.70141601563,4,1,1,,"21","01","2014","21","07","2014",1
"H08102-04-01",465.4111328125,81020401,1,1,"110","Rakai",110306,"Kyotera Town Council",11030601,"Central Ward",,81,1101000102,1,465.4111328125,4,1,1,,,,,,,,1
"H08102-04-02",465.4111328125,81020402,1,1,"110","Rakai",110306,"Kyotera Town Council",11030601,"Central Ward",,81,110100010202,1,465.4111328125,4,3,,,,,,,,,1
"H08103-04-01",2792.466796875,81030401,1,1,"110","Rakai",110306,"Kyotera Town Council",11030602,"Industrial Area",,81,1101000103,1,2792.466796875,4,1,1,,"22","11","2013","26","05","2014",1
"H08107-04-01",2792.466796875,81070401,1,0,"110","Rakai",110101,"Kakuuto",11010105,"Mayanja",,81,1101000107,1,2792.466796875,4,1,1,,"23","11","2013","26","05","2014",1
"H08301-04-01",2792.466796875,83010401,1,0,"110","Rakai",110105,"Kyebe",11010501,"Gwanda",,83,1103000501,1,2792.466796875,4,1,1,,"17","02","2014","08","08","2014",1
"H08302-04-01",698.11669921875,83020401,1,0,"110","Rakai",110105,"Kyebe",11010501,"Gwanda",,83,1103000502,1,698.11669921875,4,1,,,"18","02","2014","08","08","2014",1
