"District_Name","SubCounty","Parish","Villagecode","PositionID","C3HQ43A","C3HQ43B","C3HQ43A_V2","C3HQ43B_V2","Education_Response","Reason_Edu_Not_Done"
223,223108,22310805,2231080506,2,10,0,,,1,
223,223108,22310805,2231080506,3,0,0,,,1,
223,223120,22312002,2231200204,1,6,4,,,2,
223,223120,22312002,2231200204,2,14,0,,,2,
223,223120,22312002,2231200204,3,0,0,,,2,
223,223121,22312101,2231210104,1,3,4,,,1,
223,223121,22312101,2231210104,2,12,0,,,1,
223,223121,22312101,2231210104,3,0,0,,,1,
223,223121,22312101,2231210105,1,,,4,0,3,"HOLIDAY/MUSIC FESTIVAL"
223,223121,22312101,2231210105,2,,,10,1,3,"HOLIDAY/MUSIC FESTIVAL"
223,223121,22312101,2231210105,3,,,0,0,3,"HOLIDAY/MUSIC FESTIVAL"
223,223121,22312103,2231210302,1,3,0,,,3,"holiday"
223,223121,22312103,2231210302,2,12,0,,,3,"holiday"
223,223121,22312103,2231210302,3,0,0,,,3,"holiday"
223,223126,22312601,2231260115,1,4,3,4,0,1,
223,223126,22312601,2231260115,2,14,0,11,0,1,
223,223126,22312601,2231260115,3,0,0,0,0,1,
223,223128,22312801,2231280102,1,3,0,,,2,
223,223128,22312801,2231280102,2,10,0,,,2,
223,223128,22312801,2231280102,3,0,0,,,2,
224,224105,22410505,2241050511,1,4,0,4,0,,
224,224105,22410505,2241050511,2,9,6,8,5,,
224,224105,22410505,2241050511,3,1,0,0,0,,
225,225103,22510304,2251030415,1,5,2,5,0,1,
225,225103,22510304,2251030415,2,9,0,8,0,1,
225,225103,22510304,2251030415,3,0,0,0,0,1,
225,225111,22511103,2251110322,1,1,2,,,1,
225,225111,22511103,2251110322,2,11,0,,,1,
225,225111,22511103,2251110322,3,0,0,,,1,
226,226101,22610101,2261010102,1,1,0,1,0,1,
226,226101,22610101,2261010102,2,12,1,11,0,1,
226,226101,22610101,2261010102,3,0,0,0,0,1,
226,226103,22610302,2261030205,1,,,5,0,3,"weekend"
226,226103,22610302,2261030205,2,,,16,0,3,"weekend"
226,226103,22610302,2261030205,3,,,0,0,3,"weekend"
226,226103,22610303,2261030301,1,1,0,,,,
226,226103,22610303,2261030301,2,11,5,,,,
226,226103,22610303,2261030301,3,2,0,,,,
226,226104,22610405,2261040510,1,3,1,3,0,1,
226,226104,22610405,2261040510,2,11,13,11,0,1,
226,226104,22610405,2261040510,3,0,0,0,0,1,
228,228102,22810203,2281020304,1,,,6,0,3,"holiday"
228,228102,22810203,2281020304,2,,,8,7,3,"holiday"
228,228102,22810203,2281020304,3,,,0,0,3,"holiday"
230,230107,23010709,2301070905,1,1,0,,,,
230,230107,23010709,2301070905,2,3,0,,,,
230,230107,23010709,2301070905,3,2,0,,,,
232,232101,23210104,2321010406,1,,,4,2,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232101,23210104,2321010406,2,,,7,2,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232101,23210104,2321010406,3,,,0,0,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232203,23220304,2322030405,1,3,4,2,3,1,
232,232203,23220304,2322030405,2,11,6,11,2,1,
232,232203,23220304,2322030405,3,0,0,0,0,1,
302,302101,30210102,3021010215,1,4,0,,,,
302,302101,30210102,3021010215,2,6,6,,,,
302,302101,30210102,3021010215,3,0,0,,,,
302,302201,30220105,3022010508,1,2,0,,,1,
302,302201,30220105,3022010508,2,9,8,,,1,
302,302201,30220105,3022010508,3,0,0,,,1,
302,302201,30220107,3022010708,1,1,0,,,3,"Holidays and no teachers  around for data"
302,302201,30220107,3022010708,2,7,2,,,3,"Holidays and no teachers  around for data"
302,302201,30220107,3022010708,3,1,0,,,3,"Holidays and no teachers  around for data"
302,302203,30220302,3022030205,1,7,0,6,0,,
302,302203,30220302,3022030205,2,15,0,16,0,,
302,302203,30220302,3022030205,3,0,0,0,0,,
302,302204,30220405,3022040505,1,3,0,3,0,1,
302,302204,30220405,3022040505,2,10,8,11,6,1,
302,302204,30220405,3022040505,3,0,0,0,0,1,
302,302205,30220505,3022050502,1,2,0,,,2,
302,302205,30220505,3022050502,2,10,8,,,2,
302,302205,30220505,3022050502,3,0,0,,,2,
303,303201,30320102,3032010205,1,9,3,6,0,1,
303,303201,30320102,3032010205,2,6,1,10,0,1,
303,303201,30320102,3032010205,3,0,0,0,0,1,
303,303202,30320207,3032020706,1,5,0,4,3,1,
303,303202,30320207,3032020706,2,15,8,16,5,1,
303,303202,30320207,3032020706,3,0,0,0,0,1,
303,303204,30320405,3032040506,1,14,0,14,0,3,"No respondent since the school closed for holiday"
303,303204,30320405,3032040506,2,15,1,15,1,3,"No respondent since the school closed for holiday"
303,303204,30320405,3032040506,3,0,0,0,0,3,"No respondent since the school closed for holiday"
303,303402,30340204,3034020408,1,3,0,4,0,1,
303,303402,30340204,3034020408,2,3,5,3,4,1,
303,303402,30340204,3034020408,3,2,0,2,0,1,
303,303404,30340401,3034040102,1,3,0,3,0,1,
303,303404,30340401,3034040102,2,6,2,7,1,1,
303,303404,30340401,3034040102,3,2,0,1,0,1,
303,303404,30340403,3034040304,1,2,0,,,1,
303,303404,30340403,3034040304,2,18,0,,,1,
303,303404,30340403,3034040304,3,0,0,,,1,
303,303405,30340507,3034050711,1,2,0,2,0,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303405,30340507,3034050711,2,7,2,7,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303405,30340507,3034050711,3,2,0,2,0,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303503,30350304,3035030411,1,4,0,3,0,,
303,303503,30350304,3035030411,2,8,2,9,2,,
303,303503,30350304,3035030411,3,0,0,0,0,,
303,303504,30350402,3035040205,1,2,0,3,1,1,
303,303504,30350402,3035040205,2,14,1,9,3,1,
303,303504,30350402,3035040205,3,0,0,1,0,1,
304,304102,30410201,3041020101,1,5,0,7,0,,
304,304102,30410201,3041020101,2,15,1,14,7,,
304,304102,30410201,3041020101,3,0,0,0,0,,
304,304204,30420401,3042040105,1,9,0,,,1,
304,304204,30420401,3042040105,2,16,0,,,1,
304,304204,30420401,3042040105,3,0,0,,,1,
304,304204,30420402,3042040201,1,9,0,10,0,2,
304,304204,30420402,3042040201,2,8,0,7,0,2,
304,304204,30420402,3042040201,3,0,0,0,0,2,
304,304301,30430104,3043010404,1,3,0,6,0,2,
304,304301,30430104,3043010404,2,16,3,16,2,2,
304,304301,30430104,3043010404,3,0,0,0,0,2,
305,305102,30510208,3051020803,1,10,0,,,,
305,305102,30510208,3051020803,2,15,0,,,,
305,305102,30510208,3051020803,3,1,0,,,,
306,306102,30610203,3061020306,1,7,3,6,5,2,
306,306102,30610203,3061020306,2,3,2,2,0,2,
306,306102,30610203,3061020306,3,2,0,1,0,2,
306,306103,30610301,3061030101,1,8,11,,,1,
306,306103,30610301,3061030101,1,8,11,,,1,
306,306103,30610301,3061030101,1,8,11,8,11,1,
306,306103,30610301,3061030101,1,8,11,8,11,1,
306,306103,30610301,3061030101,2,11,4,12,4,1,
306,306103,30610301,3061030101,2,11,4,12,4,1,
306,306103,30610301,3061030101,2,11,4,,,1,
306,306103,30610301,3061030101,2,11,4,,,1,
306,306103,30610301,3061030101,3,0,0,0,0,1,
306,306103,30610301,3061030101,3,0,0,0,0,1,
306,306103,30610301,3061030101,3,0,0,,,1,
306,306103,30610301,3061030101,3,0,0,,,1,
306,306106,30610601,3061060103,1,8,5,8,5,1,
306,306106,30610601,3061060103,2,7,10,7,0,1,
306,306106,30610601,3061060103,3,0,0,0,0,1,
307,307108,30710802,3071080206,1,5,0,7,0,,
307,307108,30710802,3071080206,2,17,0,14,0,,
307,307108,30710802,3071080206,3,0,0,0,0,,
307,307108,30710803,3071080301,1,,,1,0,,
307,307108,30710803,3071080301,2,,,12,6,,
307,307108,30710803,3071080301,3,,,0,0,,
307,307202,30720203,3072020302,1,,,11,0,2,
307,307202,30720203,3072020302,2,,,18,1,2,
307,307202,30720203,3072020302,3,,,0,0,2,
308,308102,30810206,3081020606,1,3,0,3,0,1,
308,308102,30810206,3081020606,2,37,0,37,0,1,
308,308102,30810206,3081020606,3,0,0,0,0,1,
309,309102,30910205,3091020502,1,3,0,2,0,2,
309,309102,30910205,3091020502,2,5,0,7,4,2,
309,309102,30910205,3091020502,3,0,0,0,0,2,
309,309103,30910305,3091030501,1,4,0,2,0,1,
309,309103,30910305,3091030501,2,1,0,3,0,1,
309,309103,30910305,3091030501,3,0,0,0,0,1,
309,309204,30920406,3092040606,1,2,0,2,0,3,"school closed for holidays"
309,309204,30920406,3092040606,2,8,4,8,4,3,"school closed for holidays"
309,309204,30920406,3092040606,3,0,0,0,0,3,"school closed for holidays"
310,310102,31010202,3101020203,1,4,0,,,1,
310,310102,31010202,3101020203,2,9,0,,,1,
310,310102,31010202,3101020203,3,0,0,,,1,
310,310206,31020603,3102060309,1,3,0,3,0,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,2,12,2,12,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,3,0,0,0,0,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020604,3102060408,1,5,0,7,0,2,
310,310206,31020604,3102060408,2,9,2,8,0,2,
310,310206,31020604,3102060408,3,0,0,0,0,2,
310,310207,31020706,3102070603,1,5,0,5,0,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,2,4,0,4,0,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,3,0,0,0,0,3,"SCHOOL CLOSED FOR HOLIDAY"
311,311103,31110302,3111030202,1,2,5,,,1,
311,311103,31110302,3111030202,1,2,5,,,1,
311,311103,31110302,3111030202,2,13,0,,,1,
311,311103,31110302,3111030202,2,13,0,,,1,
311,311103,31110302,3111030202,3,0,0,,,1,
311,311103,31110302,3111030202,3,0,0,,,1,
311,311302,31130201,3113020101,1,1,5,2,3,2,
311,311302,31130201,3113020101,2,11,5,9,5,2,
311,311302,31130201,3113020101,3,1,0,2,0,2,
312,312105,31210502,3121050202,1,1,0,1,0,,
312,312105,31210502,3121050202,2,5,2,7,0,,
312,312105,31210502,3121050202,3,1,0,1,0,,
313,313102,31310205,3131020505,1,2,0,2,0,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,2,13,2,13,2,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,3,0,0,0,0,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313104,31310403,3131040312,1,4,0,4,0,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,2,10,10,10,10,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,3,0,0,0,0,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
314,314103,31410304,3141030403,1,4,3,9,7,2,
314,314103,31410304,3141030403,2,15,3,11,5,2,
314,314103,31410304,3141030403,3,0,0,3,0,2,
317,317101,31710101,3171010102,1,8,0,,,,
317,317101,31710101,3171010102,2,8,5,,,,
317,317101,31710101,3171010102,3,0,0,,,,
317,317102,31710202,3171020201,1,7,0,5,0,2,
317,317102,31710202,3171020201,2,6,0,6,3,2,
317,317102,31710202,3171020201,3,0,0,0,0,2,
317,317106,31710605,3171060512,1,7,0,7,0,2,
317,317106,31710605,3171060512,2,9,6,9,5,2,
317,317106,31710605,3171060512,3,1,0,1,0,2,
318,318103,31810302,3181030204,1,2,6,,,1,
318,318103,31810302,3181030204,1,2,6,,,1,
318,318103,31810302,3181030204,1,2,6,1,2,1,
318,318103,31810302,3181030204,1,2,6,1,2,1,
318,318103,31810302,3181030204,2,6,10,6,1,1,
318,318103,31810302,3181030204,2,6,10,6,1,1,
318,318103,31810302,3181030204,2,6,10,,,1,
318,318103,31810302,3181030204,2,6,10,,,1,
318,318103,31810302,3181030204,3,3,1,2,0,1,
318,318103,31810302,3181030204,3,3,1,2,0,1,
318,318103,31810302,3181030204,3,3,1,,,1,
318,318103,31810302,3181030204,3,3,1,,,1,
318,318107,31810705,3181070501,1,1,9,1,9,1,
318,318107,31810705,3181070501,2,8,3,8,3,1,
318,318107,31810705,3181070501,3,1,0,1,0,1,
318,318114,31811402,3181140207,1,,,0,2,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,2,,,7,3,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,3,,,0,2,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
319,319103,31910303,3191030304,1,7,0,7,0,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,2,38,4,38,4,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,3,0,0,0,0,3,"school closed for holidays.no one found to respond"
319,319105,31910508,3191050803,1,4,0,4,0,1,
319,319105,31910508,3191050803,2,12,1,10,3,1,
319,319105,31910508,3191050803,3,0,0,0,0,1,
319,319107,31910702,3191070202,1,3,0,3,0,1,
319,319107,31910702,3191070202,2,7,0,7,0,1,
319,319107,31910702,3191070202,3,0,0,1,0,1,
320,320103,32010303,3201030323,1,7,0,8,0,1,
320,320103,32010303,3201030323,2,18,2,16,3,1,
320,320103,32010303,3201030323,3,0,0,0,0,1,
320,320108,32010808,3201080801,1,3,0,4,0,1,
320,320108,32010808,3201080801,2,16,0,12,2,1,
320,320108,32010808,3201080801,3,0,0,0,0,1,
321,321103,32110304,3211030405,1,8,0,6,0,,
321,321103,32110304,3211030405,2,8,1,9,2,,
321,321103,32110304,3211030405,3,0,0,0,0,,
321,321105,32110505,3211050502,1,4,0,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,2,8,8,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,3,0,0,,,3,"HOLIDAYS"
321,321106,32110601,3211060105,1,1,0,1,0,2,
321,321106,32110601,3211060105,2,11,0,11,0,2,
321,321106,32110601,3211060105,3,0,0,0,0,2,
321,321107,32110706,3211070617,1,1,0,2,0,1,
321,321107,32110706,3211070617,2,7,0,5,1,1,
321,321107,32110706,3211070617,3,0,0,0,0,1,
322,322108,32210802,3221080206,1,2,0,,,3,"holidays"
322,322108,32210802,3221080206,2,9,0,,,3,"holidays"
322,322108,32210802,3221080206,3,3,0,,,3,"holidays"
322,322111,32211104,3221110412,1,2,0,3,0,2,
322,322111,32211104,3221110412,2,6,0,6,0,2,
322,322111,32211104,3221110412,3,2,0,2,0,2,
323,323104,32310403,3231040301,1,3,0,,,1,
323,323104,32310403,3231040301,2,19,4,,,1,
323,323104,32310403,3231040301,3,0,0,,,1,
323,323106,32310604,3231060409,1,3,0,3,0,,
323,323106,32310604,3231060409,2,9,3,10,2,,
323,323106,32310604,3231060409,3,0,0,0,0,,
323,323107,32310701,3231070104,1,3,0,,,3,"holidays"
323,323107,32310701,3231070104,2,18,0,,,3,"holidays"
323,323107,32310701,3231070104,3,0,0,,,3,"holidays"
323,323108,32310802,3231080204,1,,,2,0,1,
323,323108,32310802,3231080204,2,,,9,2,1,
323,323108,32310802,3231080204,3,,,0,0,1,
325,325101,32510102,3251010205,1,3,0,,,1,
325,325101,32510102,3251010205,2,24,6,,,1,
325,325101,32510102,3251010205,3,0,0,,,1,
325,325103,32510305,3251030508,1,4,0,5,0,2,
325,325103,32510305,3251030508,2,14,3,14,6,2,
325,325103,32510305,3251030508,3,0,0,0,0,2,
325,325103,32510306,3251030601,1,5,0,3,0,2,
325,325103,32510306,3251030601,2,10,3,10,5,2,
325,325103,32510306,3251030601,3,0,0,0,0,2,
325,325103,32510306,3251030602,1,5,0,3,0,2,
325,325103,32510306,3251030602,2,10,3,10,5,2,
325,325103,32510306,3251030602,3,0,0,0,0,2,
327,327103,32710303,3271030305,1,1,3,1,3,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,2,5,4,5,4,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,3,0,0,0,0,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
329,329106,32910602,3291060206,1,,,1,0,,
329,329106,32910602,3291060206,2,,,8,0,,
329,329106,32910602,3291060206,3,,,0,0,,
330,330107,33010701,3301070101,1,4,0,4,0,1,
330,330107,33010701,3301070101,2,12,4,12,1,1,
330,330107,33010701,3301070101,3,0,0,0,0,1,
330,330107,33010703,3301070303,1,9,2,7,0,1,
330,330107,33010703,3301070303,2,17,0,18,3,1,
330,330107,33010703,3301070303,3,0,0,0,0,1,
330,330110,33011001,3301100102,1,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,3,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
402,402207,40220705,4022070507,1,8,0,8,0,1,
402,402207,40220705,4022070507,2,7,5,4,6,1,
402,402207,40220705,4022070507,3,0,0,0,0,1,
402,402208,40220805,4022080505,1,7,0,,,1,
402,402208,40220805,4022080505,2,6,0,,,1,
402,402208,40220805,4022080505,3,0,0,,,1,
403,403101,40310102,4031010202,1,6,2,6,2,1,
403,403101,40310102,4031010202,2,2,0,2,0,1,
403,403101,40310102,4031010202,3,0,0,0,0,1,
403,403105,40310505,4031050502,1,4,0,,,3,"holiday time"
403,403105,40310505,4031050502,2,5,0,,,3,"holiday time"
403,403105,40310505,4031050502,3,0,0,,,3,"holiday time"
403,403201,40320102,4032010205,1,5,9,5,7,1,
403,403201,40320102,4032010205,2,9,0,7,0,1,
403,403201,40320102,4032010205,3,1,0,0,0,1,
403,403205,40320504,4032050403,1,1,3,,,1,
403,403205,40320504,4032050403,2,3,4,,,1,
403,403205,40320504,4032050403,3,4,0,,,1,
403,403301,40330104,4033010412,1,,,,,3,"REFUSED"
403,403301,40330104,4033010412,2,,,,,3,"REFUSED"
403,403301,40330104,4033010412,3,,,,,3,"REFUSED"
404,404102,40410203,4041020302,1,7,0,7,0,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,2,3,0,3,0,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,3,0,0,0,0,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,1,6,0,6,0,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,2,14,0,14,0,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,3,0,0,0,0,3,"SCHOOL IN HOLIDAY"
404,404403,40440303,4044030303,1,4,0,3,0,1,
404,404403,40440303,4044030303,2,4,0,4,1,1,
404,404403,40440303,4044030303,3,0,0,0,0,1,
405,405104,40510402,4051040205,1,1,6,1,6,2,
405,405104,40510402,4051040205,2,6,0,6,1,2,
405,405104,40510402,4051040205,3,1,0,0,0,2,
405,405208,40520803,4052080304,1,3,5,,,1,
405,405208,40520803,4052080304,2,10,4,,,1,
405,405208,40520803,4052080304,3,0,0,,,1,
405,405211,40521103,4052110310,1,1,16,2,15,1,
405,405211,40521103,4052110310,2,16,0,15,0,1,
405,405211,40521103,4052110310,3,0,0,0,0,1,
405,405301,40530104,4053010409,1,3,6,3,6,1,
405,405301,40530104,4053010409,2,14,0,14,0,1,
405,405301,40530104,4053010409,3,0,0,0,0,1,
405,405302,40530203,4053020304,1,9,5,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,2,7,2,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,3,0,0,,,3,"HOLIDAY TIME"
406,406108,40610804,4061080401,1,2,10,,,3,"HOLIDAY"
406,406108,40610804,4061080401,2,8,5,,,3,"HOLIDAY"
406,406108,40610804,4061080401,3,0,0,,,3,"HOLIDAY"
406,406201,40620102,4062010203,1,13,5,,,,
406,406201,40620102,4062010203,2,5,0,,,,
406,406201,40620102,4062010203,3,0,0,,,,
406,406210,40621003,4062100306,1,4,9,5,8,1,
406,406210,40621003,4062100306,2,9,0,8,0,1,
406,406210,40621003,4062100306,3,0,0,0,0,1,
406,406212,40621201,4062120102,1,2,6,,,1,
406,406212,40621201,4062120102,2,9,1,,,1,
406,406212,40621201,4062120102,3,0,0,,,1,
406,406303,40630307,4063030706,1,3,8,4,3,1,
406,406303,40630307,4063030706,2,8,0,7,0,1,
406,406303,40630307,4063030706,3,0,0,0,0,1,
407,407202,40720204,4072020402,1,1,1,,,3,"holiday"
407,407202,40720204,4072020402,2,4,6,,,3,"holiday"
407,407202,40720204,4072020402,3,2,0,,,3,"holiday"
407,407205,40720501,4072050104,1,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,2,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,3,,,,,3,"WEEKEND"
407,407303,40730303,4073030305,1,3,5,,,1,
407,407303,40730303,4073030305,2,7,2,,,1,
407,407303,40730303,4073030305,3,0,0,,,1,
407,407306,40730604,4073060419,1,0,2,,,3,"WEEKEND"
407,407306,40730604,4073060419,2,4,6,,,3,"WEEKEND"
407,407306,40730604,4073060419,3,6,0,,,3,"WEEKEND"
408,408102,40810201,4081020104,1,6,0,6,0,1,
408,408102,40810201,4081020104,2,3,1,3,0,1,
408,408102,40810201,4081020104,3,0,0,0,0,1,
408,408112,40811202,4081120206,1,6,0,,,1,
408,408112,40811202,4081120206,2,14,2,,,1,
408,408112,40811202,4081120206,3,0,0,,,1,
408,408113,40811304,4081130406,1,5,0,5,0,1,
408,408113,40811304,4081130406,2,2,4,2,4,1,
408,408113,40811304,4081130406,3,0,0,0,0,1,
409,409101,40910104,4091010401,1,23,6,,,2,
409,409101,40910104,4091010401,2,6,0,,,2,
409,409101,40910104,4091010401,3,0,0,,,2,
409,409203,40920305,4092030509,1,3,10,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,2,10,0,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,3,0,0,,,3,"HOLIDAY &WEEKEND"
409,409301,40930103,4093010304,1,9,11,9,11,1,
409,409301,40930103,4093010304,2,11,0,11,0,1,
409,409301,40930103,4093010304,3,0,0,0,0,1,
410,410102,41010204,4101020405,1,5,0,,,1,
410,410102,41010204,4101020405,2,15,2,,,1,
410,410102,41010204,4101020405,3,0,0,,,1,
410,410105,41010502,4101050204,1,9,0,9,0,3,"Not done schools in holidays"
410,410105,41010502,4101050204,2,8,0,8,0,3,"Not done schools in holidays"
410,410105,41010502,4101050204,3,0,0,0,0,3,"Not done schools in holidays"
410,410201,41020101,4102010106,1,54,0,,,1,
410,410201,41020101,4102010106,2,41,12,,,1,
410,410201,41020101,4102010106,3,0,0,,,1,
410,410201,41020101,4102010107,1,10,0,10,0,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,1,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,2,7,0,7,0,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,3,0,0,0,0,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,3,,,,,3,"SCHOOL IN HOLIDAY"
410,410303,41030306,4103030601,1,5,0,,,1,
410,410303,41030306,4103030601,2,5,0,,,1,
410,410303,41030306,4103030601,3,2,0,,,1,
411,411103,41110301,4111030105,1,7,0,,,1,
411,411103,41110301,4111030105,2,12,0,,,1,
411,411103,41110301,4111030105,3,0,0,,,1,
411,411203,41120302,4112030202,1,7,0,7,0,3,"Shools in holidays"
411,411203,41120302,4112030202,2,4,0,11,0,3,"Shools in holidays"
411,411203,41120302,4112030202,3,0,0,0,0,3,"Shools in holidays"
411,411302,41130202,4113020204,1,4,0,4,0,3,"schools in holidays"
411,411302,41130202,4113020204,2,6,0,6,0,3,"schools in holidays"
411,411302,41130202,4113020204,3,0,0,0,0,3,"schools in holidays"
411,411304,41130402,4113040203,1,1,0,1,0,1,
411,411304,41130402,4113040203,2,9,0,9,0,1,
411,411304,41130402,4113040203,3,0,0,0,0,1,
411,411402,41140202,4114020204,1,6,0,,,1,
411,411402,41140202,4114020204,2,4,2,,,1,
411,411402,41140202,4114020204,3,0,0,,,1,
411,411403,41140303,4114030308,1,1,0,1,0,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,2,6,2,6,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,3,2,0,2,0,3,"SCHOOL CLOSED FOR HOLIDAYS"
412,412103,41210304,4121030414,1,1,0,2,0,1,
412,412103,41210304,4121030414,2,6,3,6,1,1,
412,412103,41210304,4121030414,3,1,0,0,0,1,
412,412201,41220107,4122010704,1,4,1,4,0,1,
412,412201,41220107,4122010704,2,5,3,5,1,1,
412,412201,41220107,4122010704,3,0,0,0,0,1,
412,412203,41220304,4122030405,1,2,0,2,0,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,2,7,1,7,1,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,3,2,0,1,0,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
414,414116,41411601,4141160106,1,3,0,4,0,1,
414,414116,41411601,4141160106,2,7,2,6,2,1,
414,414116,41411601,4141160106,3,0,0,0,0,1,
415,415105,41510502,4151050204,1,2,11,2,1,2,
415,415105,41510502,4151050204,2,11,0,11,0,2,
415,415105,41510502,4151050204,3,0,0,0,0,2,
415,415106,41510608,4151060812,1,1,2,1,2,1,
415,415106,41510608,4151060812,2,10,0,10,0,1,
415,415106,41510608,4151060812,3,0,0,0,0,1,
415,415110,41511004,4151100404,1,2,6,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,2,6,1,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,3,0,0,,,3,"HOLIDAY TIME"
415,415114,41511407,4151140703,1,4,6,4,7,2,
415,415114,41511407,4151140703,2,6,4,7,0,2,
415,415114,41511407,4151140703,3,0,0,0,0,2,
417,417101,41710101,4171010109,1,0,0,1,0,1,
417,417101,41710101,4171010109,2,7,4,7,3,1,
417,417101,41710101,4171010109,3,4,0,4,0,1,
417,417102,41710201,4171020103,1,7,0,8,0,1,
417,417102,41710201,4171020103,2,24,4,25,3,1,
417,417102,41710201,4171020103,3,0,0,0,0,1,
417,417104,41710401,4171040107,1,0,0,1,0,1,
417,417104,41710401,4171040107,2,6,0,5,1,1,
417,417104,41710401,4171040107,3,3,0,3,0,1,
417,417105,41710501,4171050107,1,4,0,,,1,
417,417105,41710501,4171050107,2,9,2,,,1,
417,417105,41710501,4171050107,3,0,0,,,1,
417,417110,41711004,4171100404,1,0,1,0,1,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,2,8,1,9,0,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,3,0,0,0,0,3,"SCHOOLS IN HOLIDAYS"
417,417114,41711404,4171140402,1,6,0,,,1,
417,417114,41711404,4171140402,2,10,0,,,1,
417,417114,41711404,4171140402,3,0,0,,,1,
418,418104,41810403,4181040301,1,2,0,2,0,3,"Schools in holidays"
418,418104,41810403,4181040301,2,8,0,8,0,3,"Schools in holidays"
418,418104,41810403,4181040301,3,0,0,0,0,3,"Schools in holidays"
418,418201,41820102,4182010203,1,2,0,2,0,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,2,7,1,7,1,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,3,0,0,0,0,3,"Not done Schools in holidays"
418,418202,41820201,4182020104,1,2,0,2,0,2,
418,418202,41820201,4182020104,2,6,1,7,3,2,
418,418202,41820201,4182020104,3,0,0,0,0,2,
418,418209,41820907,4182090702,1,1,0,1,0,1,
