"District_Name","SubCounty","Parish","Villagecode","Payment_ID","C3DQ26","Other_C3DQ26","C3DQ27","C3DQ28","C3DQ29","Education_Response","Reason_Edu_Not_Done"
306,306106,30610601,3061060103,1,,,2,,,1,
306,306106,30610601,3061060103,2,1,,2,,,1,
306,306106,30610601,3061060103,3,1,,1,13500,4,1,
306,306106,30610601,3061060103,4,1,,2,,,1,
306,306106,30610601,3061060103,5,1,,2,,,1,
306,306106,30610601,3061060103,6,1,,2,,,1,
306,306106,30610601,3061060103,7,1,,2,,,1,
306,306106,30610601,3061060103,8,1,,2,,,1,
306,306106,30610601,3061060103,9,2,,,,,1,
306,306106,30610601,3061060103,10,1,"Remedial lessons",2,,,1,
307,307108,30710802,3071080206,1,,,1,12500,2,,
307,307108,30710802,3071080206,2,2,,,,,,
307,307108,30710802,3071080206,3,2,,,,,,
307,307108,30710802,3071080206,4,2,,,,,,
307,307108,30710802,3071080206,5,2,,,,,,
307,307108,30710802,3071080206,6,2,,,,,,
307,307108,30710802,3071080206,7,2,,,,,,
307,307108,30710802,3071080206,8,2,,,,,,
307,307108,30710802,3071080206,9,2,,,,,,
307,307108,30710802,3071080206,10,1,"EXAM  CHARGES",1,5000,2,,
307,307108,30710803,3071080301,1,,,1,5000,2,,
307,307108,30710803,3071080301,2,2,,,,,,
307,307108,30710803,3071080301,3,2,,,,,,
307,307108,30710803,3071080301,4,2,,,,,,
307,307108,30710803,3071080301,5,2,,,,,,
307,307108,30710803,3071080301,6,2,,,,,,
307,307108,30710803,3071080301,7,2,,,,,,
307,307108,30710803,3071080301,8,2,,,,,,
307,307108,30710803,3071080301,9,2,,,,,,
307,307108,30710803,3071080301,10,1,"EXAMS",1,2000,2,,
307,307202,30720203,3072020302,1,,,1,20000,2,2,
307,307202,30720203,3072020302,2,1,,1,60000,2,2,
307,307202,30720203,3072020302,3,2,,,,,2,
307,307202,30720203,3072020302,4,2,,,,,2,
307,307202,30720203,3072020302,5,2,,,,,2,
307,307202,30720203,3072020302,6,2,,,,,2,
307,307202,30720203,3072020302,7,2,,,,,2,
307,307202,30720203,3072020302,8,2,,,,,2,
307,307202,30720203,3072020302,9,2,,,,,2,
307,307202,30720203,3072020302,10,1,"exams",1,10000,2,2,
308,308102,30810206,3081020606,1,,,1,5000,2,1,
308,308102,30810206,3081020606,2,1,,2,,,1,
308,308102,30810206,3081020606,3,2,,,,,1,
308,308102,30810206,3081020606,4,2,,,,,1,
308,308102,30810206,3081020606,5,1,,2,,,1,
308,308102,30810206,3081020606,6,2,,,,,1,
308,308102,30810206,3081020606,7,2,,,,,1,
308,308102,30810206,3081020606,8,2,,,,,1,
308,308102,30810206,3081020606,9,2,,,,,1,
308,308102,30810206,3081020606,10,2,,,,,1,
309,309102,30910205,3091020502,1,,,1,1500,2,2,
309,309102,30910205,3091020502,2,2,,,,,2,
309,309102,30910205,3091020502,3,2,,,,,2,
309,309102,30910205,3091020502,4,2,,,,,2,
309,309102,30910205,3091020502,5,1,,2,,,2,
309,309102,30910205,3091020502,6,2,,,,,2,
309,309102,30910205,3091020502,7,2,,,,,2,
309,309102,30910205,3091020502,8,2,,,,,2,
309,309102,30910205,3091020502,9,2,,,,,2,
309,309102,30910205,3091020502,10,1,"EXAMS",1,2500,2,2,
309,309103,30910305,3091030501,1,,,1,5000,2,1,
309,309103,30910305,3091030501,2,2,,,,,1,
309,309103,30910305,3091030501,3,2,,,,,1,
309,309103,30910305,3091030501,4,2,,,,,1,
309,309103,30910305,3091030501,5,1,,2,,,1,
309,309103,30910305,3091030501,6,2,,,,,1,
309,309103,30910305,3091030501,7,2,,,,,1,
309,309103,30910305,3091030501,8,2,,,,,1,
309,309103,30910305,3091030501,9,2,,,,,1,
309,309103,30910305,3091030501,10,1,"EXAMS",1,1600,2,1,
309,309204,30920406,3092040606,1,,,1,6000,2,3,"school closed for holidays"
309,309204,30920406,3092040606,2,2,,,,,3,"school closed for holidays"
309,309204,30920406,3092040606,3,2,,,,,3,"school closed for holidays"
309,309204,30920406,3092040606,4,2,,,,,3,"school closed for holidays"
309,309204,30920406,3092040606,5,1,,2,,,3,"school closed for holidays"
309,309204,30920406,3092040606,6,2,,,,,3,"school closed for holidays"
309,309204,30920406,3092040606,7,2,,,,,3,"school closed for holidays"
309,309204,30920406,3092040606,8,2,,,,,3,"school closed for holidays"
309,309204,30920406,3092040606,9,2,,,,,3,"school closed for holidays"
309,309204,30920406,3092040606,10,1,"EXAMS",1,2500,2,3,"school closed for holidays"
310,310102,31010202,3101020203,1,,,1,1000,2,1,
310,310102,31010202,3101020203,2,2,,,,,1,
310,310102,31010202,3101020203,3,2,,,,,1,
310,310102,31010202,3101020203,4,2,,,,,1,
310,310102,31010202,3101020203,5,1,,2,,,1,
310,310102,31010202,3101020203,6,2,,,,,1,
310,310102,31010202,3101020203,7,2,,,,,1,
310,310102,31010202,3101020203,8,2,,,,,1,
310,310102,31010202,3101020203,9,2,,,,,1,
310,310102,31010202,3101020203,10,1,"EXAMS",1,2000,2,1,
310,310206,31020603,3102060309,1,,,1,3000,1,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,2,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,3,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,4,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,5,1,,2,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,6,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,7,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,8,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,9,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020603,3102060309,10,1,"EXAMS",1,2000,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
310,310206,31020604,3102060408,1,,,1,1500,2,2,
310,310206,31020604,3102060408,2,2,,,,,2,
310,310206,31020604,3102060408,3,2,,,,,2,
310,310206,31020604,3102060408,4,2,,,,,2,
310,310206,31020604,3102060408,5,1,,2,,,2,
310,310206,31020604,3102060408,6,2,,,,,2,
310,310206,31020604,3102060408,7,2,,,,,2,
310,310206,31020604,3102060408,8,2,,,,,2,
310,310206,31020604,3102060408,9,2,,,,,2,
310,310206,31020604,3102060408,10,1,"REMIDIAL LESSONS",1,9000,2,2,
310,310207,31020706,3102070603,1,,,1,5000,1,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,2,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,3,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,4,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,5,1,,2,,,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,6,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,7,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,8,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,9,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
310,310207,31020706,3102070603,10,1,"FOUNDATION BODY FEES",1,1000,1,3,"SCHOOL CLOSED FOR HOLIDAY"
311,311103,31110302,3111030202,1,,,1,1000,2,1,
311,311103,31110302,3111030202,1,,,1,1000,2,1,
311,311103,31110302,3111030202,2,1,,2,,,1,
311,311103,31110302,3111030202,2,1,,2,,,1,
311,311103,31110302,3111030202,3,1,,1,12000,4,1,
311,311103,31110302,3111030202,3,1,,1,12000,4,1,
311,311103,31110302,3111030202,4,2,,,,,1,
311,311103,31110302,3111030202,4,2,,,,,1,
311,311103,31110302,3111030202,5,1,,2,,,1,
311,311103,31110302,3111030202,5,1,,2,,,1,
311,311103,31110302,3111030202,6,2,,,,,1,
311,311103,31110302,3111030202,6,2,,,,,1,
311,311103,31110302,3111030202,7,2,,,,,1,
311,311103,31110302,3111030202,7,2,,,,,1,
311,311103,31110302,3111030202,8,2,,,,,1,
311,311103,31110302,3111030202,8,2,,,,,1,
311,311103,31110302,3111030202,9,2,,,,,1,
311,311103,31110302,3111030202,9,2,,,,,1,
311,311103,31110302,3111030202,10,1,"REMIDIAL LESSONS",2,,,1,
311,311103,31110302,3111030202,10,1,"REMIDIAL LESSONS",2,,,1,
311,311302,31130201,3113020101,1,,,2,,,2,
311,311302,31130201,3113020101,2,1,,2,,,2,
311,311302,31130201,3113020101,3,2,,,,,2,
311,311302,31130201,3113020101,4,2,,,,,2,
311,311302,31130201,3113020101,5,1,,2,,,2,
311,311302,31130201,3113020101,6,2,,,,,2,
311,311302,31130201,3113020101,7,2,,,,,2,
311,311302,31130201,3113020101,8,2,,,,,2,
311,311302,31130201,3113020101,9,2,,,,,2,
311,311302,31130201,3113020101,10,1,"REMEDIAL",2,,,2,
312,312105,31210502,3121050202,1,,,1,5000,2,,
312,312105,31210502,3121050202,2,2,,,,,,
312,312105,31210502,3121050202,3,2,,,,,,
312,312105,31210502,3121050202,4,2,,,,,,
312,312105,31210502,3121050202,5,2,,,,,,
312,312105,31210502,3121050202,6,2,,,,,,
312,312105,31210502,3121050202,7,2,,,,,,
312,312105,31210502,3121050202,8,2,,,,,,
312,312105,31210502,3121050202,9,2,,,,,,
312,312105,31210502,3121050202,10,1,"EXAMS",1,2000,2,,
313,313102,31310205,3131020505,1,,,1,1500,1,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,2,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,3,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,4,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,5,1,,2,,,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,6,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,7,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,8,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,9,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313102,31310205,3131020505,10,1,"EXAMS",1,1500,2,3,"SCHOOL CLOSED FOR HOLIDAY"
313,313104,31310403,3131040312,1,,,1,500,2,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,2,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,3,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,4,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,5,1,,2,,,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,6,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,7,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,8,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,9,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
313,313104,31310403,3131040312,10,1,"EXAMS",1,1500,2,3,"SCHOOL CLOSED FOR HOLIDAYS. NO ONE AROUND"
314,314103,31410304,3141030403,1,,,1,500,1,2,
314,314103,31410304,3141030403,2,1,,2,,,2,
314,314103,31410304,3141030403,3,2,,,,,2,
314,314103,31410304,3141030403,4,2,,,,,2,
314,314103,31410304,3141030403,5,1,,2,,,2,
314,314103,31410304,3141030403,6,2,,,,,2,
314,314103,31410304,3141030403,7,2,,,,,2,
314,314103,31410304,3141030403,8,2,,,,,2,
314,314103,31410304,3141030403,9,2,,,,,2,
314,314103,31410304,3141030403,10,1,"REMEDIAL LESSONS",2,,,2,
317,317101,31710101,3171010102,1,,,1,5000,2,,
317,317101,31710101,3171010102,2,1,,1,51000,2,,
317,317101,31710101,3171010102,3,2,,,,,,
317,317101,31710101,3171010102,4,2,,,,,,
317,317101,31710101,3171010102,5,2,,,,,,
317,317101,31710101,3171010102,6,2,,,,,,
317,317101,31710101,3171010102,7,2,,,,,,
317,317101,31710101,3171010102,8,2,,,,,,
317,317101,31710101,3171010102,9,2,,,,,,
317,317101,31710101,3171010102,10,1,"EXAMS",1,2000,2,,
317,317102,31710202,3171020201,1,,,1,2500,2,2,
317,317102,31710202,3171020201,2,2,,,,,2,
317,317102,31710202,3171020201,3,2,,,,,2,
317,317102,31710202,3171020201,4,2,,,,,2,
317,317102,31710202,3171020201,5,2,,,,,2,
317,317102,31710202,3171020201,6,2,,,,,2,
317,317102,31710202,3171020201,7,2,,,,,2,
317,317102,31710202,3171020201,8,2,,,,,2,
317,317102,31710202,3171020201,9,2,,,,,2,
317,317102,31710202,3171020201,10,1,"accesment  feese",1,1500,2,2,
317,317106,31710605,3171060512,1,,,1,3500,2,2,
317,317106,31710605,3171060512,2,2,,,,,2,
317,317106,31710605,3171060512,3,2,,,,,2,
317,317106,31710605,3171060512,4,2,,,,,2,
317,317106,31710605,3171060512,5,2,,,,,2,
317,317106,31710605,3171060512,6,2,,,,,2,
317,317106,31710605,3171060512,7,2,,,,,2,
317,317106,31710605,3171060512,8,2,,,,,2,
317,317106,31710605,3171060512,9,2,,,,,2,
317,317106,31710605,3171060512,10,1,"EXAMS",1,2000,2,2,
318,318103,31810302,3181030204,1,,,1,2000,2,1,
318,318103,31810302,3181030204,1,,,1,2000,2,1,
318,318103,31810302,3181030204,2,1,,2,,,1,
318,318103,31810302,3181030204,2,1,,2,,,1,
318,318103,31810302,3181030204,3,2,,,,,1,
318,318103,31810302,3181030204,3,2,,,,,1,
318,318103,31810302,3181030204,4,2,,,,,1,
318,318103,31810302,3181030204,4,2,,,,,1,
318,318103,31810302,3181030204,5,1,,2,,,1,
318,318103,31810302,3181030204,5,1,,2,,,1,
318,318103,31810302,3181030204,6,2,,,,,1,
318,318103,31810302,3181030204,6,2,,,,,1,
318,318103,31810302,3181030204,7,2,,,,,1,
318,318103,31810302,3181030204,7,2,,,,,1,
318,318103,31810302,3181030204,8,2,,,,,1,
318,318103,31810302,3181030204,8,2,,,,,1,
318,318103,31810302,3181030204,9,2,,,,,1,
318,318103,31810302,3181030204,9,2,,,,,1,
318,318103,31810302,3181030204,10,1,"REMIDIAL LESSONS",2,,,1,
318,318103,31810302,3181030204,10,1,"REMIDIAL LESSONS",2,,,1,
318,318107,31810705,3181070501,1,,,2,,,1,
318,318107,31810705,3181070501,2,1,,2,,,1,
318,318107,31810705,3181070501,3,1,,1,11000,1,1,
318,318107,31810705,3181070501,4,2,,,,,1,
318,318107,31810705,3181070501,5,1,,2,,,1,
318,318107,31810705,3181070501,6,2,,,,,1,
318,318107,31810705,3181070501,7,2,,,,,1,
318,318107,31810705,3181070501,8,2,,,,,1,
318,318107,31810705,3181070501,9,2,,,,,1,
318,318107,31810705,3181070501,10,1,"REMEDIAL LESSONS",2,,,1,
318,318114,31811402,3181140207,1,,,2,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,2,1,,2,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,3,2,,,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,4,2,,,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,5,1,,2,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,6,2,,,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,7,2,,,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,8,2,,,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,9,2,,,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
318,318114,31811402,3181140207,10,1,"REMEDIAL LESSONS",2,,,3,"THE SCHOOL WAS CLOSED FOR HOLIDAYS"
319,319103,31910303,3191030304,1,,,1,18000,1,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,2,1,,1,30000,2,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,3,2,,,,,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,4,2,,,,,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,5,1,,2,,,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,6,2,,,,,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,7,2,,,,,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,8,2,,,,,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,9,2,,,,,3,"school closed for holidays.no one found to respond"
319,319103,31910303,3191030304,10,1,"TIUTION",1,18000,1,3,"school closed for holidays.no one found to respond"
319,319105,31910508,3191050803,1,,,1,2000,2,1,
319,319105,31910508,3191050803,2,2,,,,,1,
319,319105,31910508,3191050803,3,2,,,,,1,
319,319105,31910508,3191050803,4,2,,,,,1,
319,319105,31910508,3191050803,5,1,,2,,,1,
319,319105,31910508,3191050803,6,2,,,,,1,
319,319105,31910508,3191050803,7,2,,,,,1,
319,319105,31910508,3191050803,8,2,,,,,1,
319,319105,31910508,3191050803,9,2,,,,,1,
319,319105,31910508,3191050803,10,1,"EXAMS",1,2000,2,1,
319,319107,31910702,3191070202,1,,,1,15500,1,1,
319,319107,31910702,3191070202,2,2,,,,,1,
319,319107,31910702,3191070202,3,2,,,,,1,
319,319107,31910702,3191070202,4,2,,,,,1,
319,319107,31910702,3191070202,5,1,,2,,,1,
319,319107,31910702,3191070202,6,2,,,,,1,
319,319107,31910702,3191070202,7,2,,,,,1,
319,319107,31910702,3191070202,8,2,,,,,1,
319,319107,31910702,3191070202,9,2,,,,,1,
319,319107,31910702,3191070202,10,1,"EXAMS",1,4000,2,1,
320,320103,32010303,3201030323,1,,,1,1200,2,1,
320,320103,32010303,3201030323,2,1,,1,30000,2,1,
320,320103,32010303,3201030323,3,2,,,,,1,
320,320103,32010303,3201030323,4,2,,,,,1,
320,320103,32010303,3201030323,5,1,,2,,,1,
320,320103,32010303,3201030323,6,2,,,,,1,
320,320103,32010303,3201030323,7,2,,,,,1,
320,320103,32010303,3201030323,8,2,,,,,1,
320,320103,32010303,3201030323,9,2,,,,,1,
320,320103,32010303,3201030323,10,1,"exams",1,1000,2,1,
320,320108,32010808,3201080801,1,,,1,1000,2,1,
320,320108,32010808,3201080801,2,2,,,,,1,
320,320108,32010808,3201080801,3,2,,,,,1,
320,320108,32010808,3201080801,4,2,,,,,1,
320,320108,32010808,3201080801,5,1,,2,,,1,
320,320108,32010808,3201080801,6,2,,,,,1,
320,320108,32010808,3201080801,7,2,,,,,1,
320,320108,32010808,3201080801,8,2,,,,,1,
320,320108,32010808,3201080801,9,2,,,,,1,
320,320108,32010808,3201080801,10,1,"exams",1,1500,2,1,
321,321103,32110304,3211030405,1,,,1,5000,2,,
321,321103,32110304,3211030405,2,2,,,,,,
321,321103,32110304,3211030405,3,2,,,,,,
321,321103,32110304,3211030405,4,2,,,,,,
321,321103,32110304,3211030405,5,2,,,,,,
321,321103,32110304,3211030405,6,2,,,,,,
321,321103,32110304,3211030405,7,2,,,,,,
321,321103,32110304,3211030405,8,2,,,,,,
321,321103,32110304,3211030405,9,2,,,,,,
321,321103,32110304,3211030405,10,1,"EXAMA",1,1500,2,,
321,321105,32110505,3211050502,1,,,1,10000,1,3,"HOLIDAYS"
321,321105,32110505,3211050502,2,1,,1,22500,2,3,"HOLIDAYS"
321,321105,32110505,3211050502,3,2,,,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,4,2,,,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,5,2,,,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,6,2,,,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,7,2,,,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,8,2,,,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,9,2,,,,,3,"HOLIDAYS"
321,321105,32110505,3211050502,10,1,"EXAMS",1,2000,2,3,"HOLIDAYS"
321,321106,32110601,3211060105,1,,,1,3000,2,2,
321,321106,32110601,3211060105,2,2,,,,,2,
321,321106,32110601,3211060105,3,2,,,,,2,
321,321106,32110601,3211060105,4,2,,,,,2,
321,321106,32110601,3211060105,5,2,,,,,2,
321,321106,32110601,3211060105,6,2,,,,,2,
321,321106,32110601,3211060105,7,2,,,,,2,
321,321106,32110601,3211060105,8,2,,,,,2,
321,321106,32110601,3211060105,9,2,,,,,2,
321,321106,32110601,3211060105,10,1,"EXAMS",1,3500,2,2,
321,321107,32110706,3211070617,1,,,1,3000,2,1,
321,321107,32110706,3211070617,2,2,,,,,1,
321,321107,32110706,3211070617,3,2,,,,,1,
321,321107,32110706,3211070617,4,2,,,,,1,
321,321107,32110706,3211070617,5,2,,,,,1,
321,321107,32110706,3211070617,6,2,,,,,1,
321,321107,32110706,3211070617,7,2,,,,,1,
321,321107,32110706,3211070617,8,2,,,,,1,
321,321107,32110706,3211070617,9,2,,,,,1,
321,321107,32110706,3211070617,10,1,"EXAMS",1,1500,2,1,
322,322108,32210802,3221080206,1,,,1,5000,2,3,"holidays"
322,322108,32210802,3221080206,2,2,,,,,3,"holidays"
322,322108,32210802,3221080206,3,2,,,,,3,"holidays"
322,322108,32210802,3221080206,4,2,,,,,3,"holidays"
322,322108,32210802,3221080206,5,2,,,,,3,"holidays"
322,322108,32210802,3221080206,6,2,,,,,3,"holidays"
322,322108,32210802,3221080206,7,2,,,,,3,"holidays"
322,322108,32210802,3221080206,8,2,,,,,3,"holidays"
322,322108,32210802,3221080206,9,2,,,,,3,"holidays"
322,322108,32210802,3221080206,10,1,"EXAMS",1,3000,2,3,"holidays"
322,322111,32211104,3221110412,1,,,1,444000000,2,2,
322,322111,32211104,3221110412,2,2,,,,,2,
322,322111,32211104,3221110412,3,2,,,,,2,
322,322111,32211104,3221110412,4,2,,,,,2,
322,322111,32211104,3221110412,5,2,,,,,2,
322,322111,32211104,3221110412,6,2,,,,,2,
322,322111,32211104,3221110412,7,2,,,,,2,
322,322111,32211104,3221110412,8,2,,,,,2,
322,322111,32211104,3221110412,9,2,,,,,2,
322,322111,32211104,3221110412,10,1,"remedial lessons",1,120000000,2,2,
323,323104,32310403,3231040301,1,,,1,10400,2,1,
323,323104,32310403,3231040301,2,2,,,,,1,
323,323104,32310403,3231040301,3,2,,,,,1,
323,323104,32310403,3231040301,4,2,,,,,1,
323,323104,32310403,3231040301,5,2,,,,,1,
323,323104,32310403,3231040301,6,2,,,,,1,
323,323104,32310403,3231040301,7,2,,,,,1,
323,323104,32310403,3231040301,8,2,,,,,1,
323,323104,32310403,3231040301,9,2,,,,,1,
323,323104,32310403,3231040301,10,1,"EXAMS  CHARGES",1,2000,2,1,
323,323106,32310604,3231060409,1,,,1,5000,2,,
323,323106,32310604,3231060409,2,2,,,,,,
323,323106,32310604,3231060409,3,2,,,,,,
323,323106,32310604,3231060409,4,2,,,,,,
323,323106,32310604,3231060409,5,2,,,,,,
323,323106,32310604,3231060409,6,2,,,,,,
323,323106,32310604,3231060409,7,2,,,,,,
323,323106,32310604,3231060409,8,2,,,,,,
323,323106,32310604,3231060409,9,2,,,,,,
323,323106,32310604,3231060409,10,1,"EXAMS",1,5000,2,,
323,323107,32310701,3231070104,1,,,1,5000,2,3,"holidays"
323,323107,32310701,3231070104,2,1,,1,12000,2,3,"holidays"
323,323107,32310701,3231070104,3,2,,,,,3,"holidays"
323,323107,32310701,3231070104,4,2,,,,,3,"holidays"
323,323107,32310701,3231070104,5,2,,,,,3,"holidays"
323,323107,32310701,3231070104,6,2,,,,,3,"holidays"
323,323107,32310701,3231070104,7,2,,,,,3,"holidays"
323,323107,32310701,3231070104,8,2,,,,,3,"holidays"
323,323107,32310701,3231070104,9,2,,,,,3,"holidays"
323,323107,32310701,3231070104,10,1,"EXAMS",1,2000,2,3,"holidays"
323,323108,32310802,3231080204,1,,,1,5000,2,1,
323,323108,32310802,3231080204,2,2,,,,,1,
323,323108,32310802,3231080204,3,2,,,,,1,
323,323108,32310802,3231080204,4,2,,,,,1,
323,323108,32310802,3231080204,5,2,,,,,1,
323,323108,32310802,3231080204,6,2,,,,,1,
323,323108,32310802,3231080204,7,2,,,,,1,
323,323108,32310802,3231080204,8,2,,,,,1,
323,323108,32310802,3231080204,9,2,,,,,1,
323,323108,32310802,3231080204,10,1,"EXAMS",1,2500,2,1,
325,325101,32510102,3251010205,1,,,1,10000,1,1,
325,325101,32510102,3251010205,2,1,,1,20000,2,1,
325,325101,32510102,3251010205,3,2,,,,,1,
325,325101,32510102,3251010205,4,2,,,,,1,
325,325101,32510102,3251010205,5,2,,,,,1,
325,325101,32510102,3251010205,6,2,,,,,1,
325,325101,32510102,3251010205,7,2,,,,,1,
325,325101,32510102,3251010205,8,2,,,,,1,
325,325101,32510102,3251010205,9,2,,,,,1,
325,325101,32510102,3251010205,10,1,"EXAMS  CHARGES",1,2000,2,1,
325,325103,32510305,3251030508,1,,,1,6700,2,2,
325,325103,32510305,3251030508,2,2,,,,,2,
325,325103,32510305,3251030508,3,2,,,,,2,
325,325103,32510305,3251030508,4,2,,,,,2,
325,325103,32510305,3251030508,5,2,,,,,2,
325,325103,32510305,3251030508,6,2,,,,,2,
325,325103,32510305,3251030508,7,2,,,,,2,
325,325103,32510305,3251030508,8,2,,,,,2,
325,325103,32510305,3251030508,9,2,,,,,2,
325,325103,32510305,3251030508,10,1,"EXAMS",1,4000,2,2,
325,325103,32510306,3251030601,1,,,1,5000,2,2,
325,325103,32510306,3251030601,2,2,,,,,2,
325,325103,32510306,3251030601,3,2,,,,,2,
325,325103,32510306,3251030601,4,2,,,,,2,
325,325103,32510306,3251030601,5,2,,,,,2,
325,325103,32510306,3251030601,6,2,,,,,2,
325,325103,32510306,3251030601,7,2,,,,,2,
325,325103,32510306,3251030601,8,2,,,,,2,
325,325103,32510306,3251030601,9,2,,,,,2,
325,325103,32510306,3251030601,10,1,"exams",1,2000,2,2,
325,325103,32510306,3251030602,1,,,1,5000,2,2,
325,325103,32510306,3251030602,2,2,,,,,2,
325,325103,32510306,3251030602,3,2,,,,,2,
325,325103,32510306,3251030602,4,2,,,,,2,
325,325103,32510306,3251030602,5,2,,,,,2,
325,325103,32510306,3251030602,6,2,,,,,2,
325,325103,32510306,3251030602,7,2,,,,,2,
325,325103,32510306,3251030602,8,2,,,,,2,
325,325103,32510306,3251030602,9,2,,,,,2,
325,325103,32510306,3251030602,10,1,"EXAMS",1,2000,2,2,
327,327103,32710303,3271030305,1,,,1,2000,2,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,2,1,,2,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,3,2,,,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,4,2,,,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
