"District_Name","SubCounty","Parish","Villagecode","position_ID","C4OQ116A","C4OQ116B","C4OQ116A_V2","C4OQ116B_V2","Health_Response","Reason_Health_Not_Done"
208,208102,20810214,2081021402,2,3,2,,,1,
208,208102,20810214,2081021402,2,3,2,1,0,1,
208,208102,20810214,2081021402,2,3,2,1,0,1,
208,208102,20810214,2081021402,3,0,1,,,1,
208,208102,20810214,2081021402,3,0,1,,,1,
208,208102,20810214,2081021402,3,0,1,0,1,1,
208,208102,20810214,2081021402,3,0,1,0,1,1,
208,208102,20810214,2081021402,4,0,1,,,1,
208,208102,20810214,2081021402,4,0,1,,,1,
208,208102,20810214,2081021402,4,0,1,0,1,1,
208,208102,20810214,2081021402,4,0,1,0,1,1,
208,208102,20810214,2081021402,5,0,0,0,0,1,
208,208102,20810214,2081021402,5,0,0,0,0,1,
208,208102,20810214,2081021402,5,0,0,,,1,
208,208102,20810214,2081021402,5,0,0,,,1,
208,208102,20810214,2081021402,6,1,0,,,1,
208,208102,20810214,2081021402,6,1,0,,,1,
208,208102,20810214,2081021402,6,1,0,3,0,1,
208,208102,20810214,2081021402,6,1,0,3,0,1,
208,208102,20810214,2081021402,7,0,1,,,1,
208,208102,20810214,2081021402,7,0,1,,,1,
208,208102,20810214,2081021402,7,0,1,1,1,1,
208,208102,20810214,2081021402,7,0,1,1,1,1,
208,208102,20810214,2081021402,8,0,0,,,1,
208,208102,20810214,2081021402,8,0,0,,,1,
208,208102,20810214,2081021402,8,0,0,0,1,1,
208,208102,20810214,2081021402,8,0,0,0,1,1,
208,208104,20810404,2081040401,1,1,0,2,0,1,
208,208104,20810404,2081040401,2,16,0,12,3,1,
208,208104,20810404,2081040401,3,5,2,5,0,1,
208,208104,20810404,2081040401,4,2,0,2,0,1,
208,208104,20810404,2081040401,5,3,0,3,0,1,
208,208104,20810404,2081040401,6,6,0,6,2,1,
208,208104,20810404,2081040401,7,7,0,6,0,1,
208,208104,20810404,2081040401,8,0,1,0,1,1,
208,208107,20810713,2081071301,1,0,0,0,0,1,
208,208107,20810713,2081071301,2,5,0,4,2,1,
208,208107,20810713,2081071301,3,3,1,2,1,1,
208,208107,20810713,2081071301,4,1,0,2,0,1,
208,208107,20810713,2081071301,5,1,1,1,2,1,
208,208107,20810713,2081071301,6,3,1,3,0,1,
208,208107,20810713,2081071301,7,3,1,2,2,1,
208,208107,20810713,2081071301,8,0,1,0,1,1,
209,209201,20920101,2092010105,1,0,0,0,0,1,
209,209201,20920101,2092010105,2,3,1,5,0,1,
209,209201,20920101,2092010105,3,3,0,2,0,1,
209,209201,20920101,2092010105,4,1,1,2,0,1,
209,209201,20920101,2092010105,5,4,0,4,0,1,
209,209201,20920101,2092010105,6,2,0,3,0,1,
209,209201,20920101,2092010105,7,3,0,3,0,1,
209,209201,20920101,2092010105,8,0,0,0,0,1,
209,209201,20920104,2092010401,1,,,,,3,"weekend"
209,209201,20920104,2092010401,2,,,,,3,"weekend"
209,209201,20920104,2092010401,3,,,,,3,"weekend"
209,209201,20920104,2092010401,4,,,,,3,"weekend"
209,209201,20920104,2092010401,5,,,,,3,"weekend"
209,209201,20920104,2092010401,6,,,,,3,"weekend"
209,209201,20920104,2092010401,7,,,,,3,"weekend"
209,209201,20920104,2092010401,8,,,,,3,"weekend"
210,210205,21020504,2102050401,1,0,0,0,0,3,"staff gone on outreach"
210,210205,21020504,2102050401,1,0,0,0,0,1,
210,210205,21020504,2102050401,1,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,1,,,,,1,
210,210205,21020504,2102050401,2,3,0,3,0,3,"staff gone on outreach"
210,210205,21020504,2102050401,2,3,0,3,0,1,
210,210205,21020504,2102050401,2,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,2,,,,,1,
210,210205,21020504,2102050401,3,2,1,2,0,3,"staff gone on outreach"
210,210205,21020504,2102050401,3,2,1,2,0,1,
210,210205,21020504,2102050401,3,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,3,,,,,1,
210,210205,21020504,2102050401,4,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,4,,,,,1,
210,210205,21020504,2102050401,4,2,0,2,0,3,"staff gone on outreach"
210,210205,21020504,2102050401,4,2,0,2,0,1,
210,210205,21020504,2102050401,5,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,5,,,,,1,
210,210205,21020504,2102050401,5,2,2,2,0,3,"staff gone on outreach"
210,210205,21020504,2102050401,5,2,2,2,0,1,
210,210205,21020504,2102050401,6,3,0,2,0,1,
210,210205,21020504,2102050401,6,3,0,2,0,3,"staff gone on outreach"
210,210205,21020504,2102050401,6,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,6,,,,,1,
210,210205,21020504,2102050401,7,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,7,,,,,1,
210,210205,21020504,2102050401,7,1,2,1,0,1,
210,210205,21020504,2102050401,7,1,2,1,0,3,"staff gone on outreach"
210,210205,21020504,2102050401,8,0,0,0,0,3,"staff gone on outreach"
210,210205,21020504,2102050401,8,0,0,0,0,1,
210,210205,21020504,2102050401,8,,,,,1,
210,210205,21020504,2102050401,8,,,,,3,"staff gone on outreach"
211,211101,21110105,2111010504,1,0,0,0,0,1,
211,211101,21110105,2111010504,2,3,0,2,0,1,
211,211101,21110105,2111010504,3,0,0,0,0,1,
211,211101,21110105,2111010504,4,0,1,0,0,1,
211,211101,21110105,2111010504,5,1,0,1,0,1,
211,211101,21110105,2111010504,6,1,0,2,0,1,
211,211101,21110105,2111010504,7,0,1,0,0,1,
211,211101,21110105,2111010504,8,0,0,0,0,1,
211,211103,21110303,2111030302,1,0,0,0,0,1,
211,211103,21110303,2111030302,2,1,2,1,2,1,
211,211103,21110303,2111030302,3,1,1,1,1,1,
211,211103,21110303,2111030302,4,0,1,0,1,1,
211,211103,21110303,2111030302,5,0,2,1,1,1,
211,211103,21110303,2111030302,6,1,2,1,1,1,
211,211103,21110303,2111030302,7,1,2,1,2,1,
211,211103,21110303,2111030302,8,0,1,0,1,1,
211,211106,21110603,2111060303,1,0,0,0,0,1,
211,211106,21110603,2111060303,2,4,1,1,1,1,
211,211106,21110603,2111060303,3,0,0,0,1,1,
211,211106,21110603,2111060303,4,0,1,0,1,1,
211,211106,21110603,2111060303,5,2,0,1,2,1,
211,211106,21110603,2111060303,6,1,1,1,1,1,
211,211106,21110603,2111060303,7,0,1,0,1,1,
211,211106,21110603,2111060303,8,0,1,0,1,1,
212,212104,21210403,2121040306,1,0,0,0,0,1,
212,212104,21210403,2121040306,2,2,2,2,0,1,
212,212104,21210403,2121040306,3,2,0,2,0,1,
212,212104,21210403,2121040306,4,1,1,1,1,1,
212,212104,21210403,2121040306,5,2,0,0,2,1,
212,212104,21210403,2121040306,6,2,0,2,0,1,
212,212104,21210403,2121040306,7,0,2,1,1,1,
212,212104,21210403,2121040306,8,0,0,0,0,1,
212,212105,21210504,2121050407,1,0,0,0,0,1,
212,212105,21210504,2121050407,2,3,1,4,0,1,
212,212105,21210504,2121050407,3,3,0,4,0,1,
212,212105,21210504,2121050407,4,1,1,0,0,1,
212,212105,21210504,2121050407,5,1,3,1,0,1,
212,212105,21210504,2121050407,6,2,0,2,0,1,
212,212105,21210504,2121050407,7,2,1,3,0,1,
212,212105,21210504,2121050407,8,0,0,0,0,1,
212,212202,21220201,2122020101,1,0,0,,,1,
212,212202,21220201,2122020101,2,0,3,,,1,
212,212202,21220201,2122020101,3,2,0,,,1,
212,212202,21220201,2122020101,4,0,0,,,1,
212,212202,21220201,2122020101,5,1,2,,,1,
212,212202,21220201,2122020101,6,1,1,,,1,
212,212202,21220201,2122020101,7,0,1,,,1,
212,212202,21220201,2122020101,8,0,0,,,1,
212,212305,21230502,2123050204,1,1,0,1,0,1,
212,212305,21230502,2123050204,2,11,2,2,0,1,
212,212305,21230502,2123050204,3,9,2,2,0,1,
212,212305,21230502,2123050204,4,4,1,5,0,1,
212,212305,21230502,2123050204,5,4,4,4,0,1,
212,212305,21230502,2123050204,6,6,2,5,0,1,
212,212305,21230502,2123050204,7,4,4,6,0,1,
212,212305,21230502,2123050204,8,0,2,0,0,1,
212,212311,21231101,2123110101,1,0,0,0,0,1,
212,212311,21231101,2123110101,2,3,0,2,0,1,
212,212311,21231101,2123110101,3,2,1,3,1,1,
212,212311,21231101,2123110101,4,0,1,0,0,1,
212,212311,21231101,2123110101,5,4,0,5,0,1,
212,212311,21231101,2123110101,6,8,0,4,0,1,
212,212311,21231101,2123110101,7,3,0,2,0,1,
212,212311,21231101,2123110101,8,0,0,0,0,1,
214,214101,21410104,2141010403,1,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410104,2141010403,2,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410104,2141010403,3,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410104,2141010403,4,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410104,2141010403,5,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410104,2141010403,6,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410104,2141010403,7,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410104,2141010403,8,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410106,2141010604,1,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214101,21410106,2141010604,2,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214101,21410106,2141010604,3,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214101,21410106,2141010604,4,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214101,21410106,2141010604,5,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214101,21410106,2141010604,6,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214101,21410106,2141010604,7,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214101,21410106,2141010604,8,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214102,21410202,2141020206,1,0,0,0,0,2,
214,214102,21410202,2141020206,2,0,,1,1,2,
214,214102,21410202,2141020206,3,0,,2,0,2,
214,214102,21410202,2141020206,4,0,,0,1,2,
214,214102,21410202,2141020206,5,1,,1,1,2,
214,214102,21410202,2141020206,6,1,,1,1,2,
214,214102,21410202,2141020206,7,1,,1,1,2,
214,214102,21410202,2141020206,8,0,,0,0,2,
214,214108,21410801,2141080105,1,,,,,,
214,214108,21410801,2141080105,2,,,,,,
214,214108,21410801,2141080105,3,,,,,,
214,214108,21410801,2141080105,4,,,,,,
214,214108,21410801,2141080105,5,,,,,,
214,214108,21410801,2141080105,6,,,,,,
214,214108,21410801,2141080105,7,,,,,,
214,214108,21410801,2141080105,8,,,,,,
214,214113,21411301,2141130103,1,0,0,0,0,2,
214,214113,21411301,2141130103,2,1,1,2,0,2,
214,214113,21411301,2141130103,3,0,0,1,0,2,
214,214113,21411301,2141130103,4,0,0,0,0,2,
214,214113,21411301,2141130103,5,0,2,0,0,2,
214,214113,21411301,2141130103,6,0,1,1,0,2,
214,214113,21411301,2141130103,7,1,1,1,0,2,
214,214113,21411301,2141130103,8,0,0,0,0,2,
214,214113,21411303,2141130307,1,0,0,0,0,1,
214,214113,21411303,2141130307,1,0,0,0,0,,
214,214113,21411303,2141130307,1,,,,,,
214,214113,21411303,2141130307,1,,,,,1,
214,214113,21411303,2141130307,2,,,,,,
214,214113,21411303,2141130307,2,,,,,1,
214,214113,21411303,2141130307,2,4,0,4,0,1,
214,214113,21411303,2141130307,2,4,0,4,0,,
214,214113,21411303,2141130307,3,0,0,3,0,1,
214,214113,21411303,2141130307,3,0,0,3,0,,
214,214113,21411303,2141130307,3,,,,,1,
214,214113,21411303,2141130307,3,,,,,,
214,214113,21411303,2141130307,4,2,0,2,0,,
214,214113,21411303,2141130307,4,2,0,2,0,1,
214,214113,21411303,2141130307,4,,,,,,
214,214113,21411303,2141130307,4,,,,,1,
214,214113,21411303,2141130307,5,,,,,,
214,214113,21411303,2141130307,5,,,,,1,
214,214113,21411303,2141130307,5,2,0,2,0,1,
214,214113,21411303,2141130307,5,2,0,2,0,,
214,214113,21411303,2141130307,6,3,0,2,0,,
214,214113,21411303,2141130307,6,3,0,2,0,1,
214,214113,21411303,2141130307,6,,,,,1,
214,214113,21411303,2141130307,6,,,,,,
214,214113,21411303,2141130307,7,1,1,2,0,1,
214,214113,21411303,2141130307,7,1,1,2,0,,
214,214113,21411303,2141130307,7,,,,,1,
214,214113,21411303,2141130307,7,,,,,,
214,214113,21411303,2141130307,8,0,0,0,0,1,
214,214113,21411303,2141130307,8,0,0,0,0,,
214,214113,21411303,2141130307,8,,,,,1,
214,214113,21411303,2141130307,8,,,,,,
215,215109,21510902,2151090208,1,0,0,,,1,
215,215109,21510902,2151090208,2,1,2,,,1,
215,215109,21510902,2151090208,3,2,0,,,1,
215,215109,21510902,2151090208,4,2,0,,,1,
215,215109,21510902,2151090208,5,1,1,,,1,
215,215109,21510902,2151090208,6,4,0,,,1,
215,215109,21510902,2151090208,7,2,0,,,1,
215,215109,21510902,2151090208,8,0,0,,,1,
215,215115,21511502,2151150202,1,0,0,1,0,1,
215,215115,21511502,2151150202,2,4,2,6,0,1,
215,215115,21511502,2151150202,3,7,0,4,0,1,
215,215115,21511502,2151150202,4,3,0,2,0,1,
215,215115,21511502,2151150202,5,3,1,5,0,1,
215,215115,21511502,2151150202,6,4,0,5,0,1,
215,215115,21511502,2151150202,7,4,1,4,0,1,
215,215115,21511502,2151150202,8,0,1,0,1,1,
215,215120,21512002,2151200204,1,0,0,,,1,
215,215120,21512002,2151200204,2,4,0,,,1,
215,215120,21512002,2151200204,3,3,0,,,1,
215,215120,21512002,2151200204,4,2,0,,,1,
215,215120,21512002,2151200204,5,1,0,,,1,
215,215120,21512002,2151200204,6,4,0,,,1,
215,215120,21512002,2151200204,7,2,0,,,1,
215,215120,21512002,2151200204,8,0,0,,,1,
216,216202,21620203,2162020306,1,0,1,0,0,1,
216,216202,21620203,2162020306,1,0,1,0,0,1,
216,216202,21620203,2162020306,1,0,1,,,1,
216,216202,21620203,2162020306,1,0,1,,,1,
216,216202,21620203,2162020306,2,4,1,,,1,
216,216202,21620203,2162020306,2,4,1,,,1,
216,216202,21620203,2162020306,2,4,1,4,0,1,
216,216202,21620203,2162020306,2,4,1,4,0,1,
216,216202,21620203,2162020306,3,6,1,,,1,
216,216202,21620203,2162020306,3,6,1,,,1,
216,216202,21620203,2162020306,3,6,1,2,1,1,
216,216202,21620203,2162020306,3,6,1,2,1,1,
216,216202,21620203,2162020306,4,1,0,2,1,1,
216,216202,21620203,2162020306,4,1,0,2,1,1,
216,216202,21620203,2162020306,4,1,0,,,1,
216,216202,21620203,2162020306,4,1,0,,,1,
216,216202,21620203,2162020306,5,3,0,,,1,
216,216202,21620203,2162020306,5,3,0,,,1,
216,216202,21620203,2162020306,5,3,0,2,0,1,
216,216202,21620203,2162020306,5,3,0,2,0,1,
216,216202,21620203,2162020306,6,1,3,5,3,1,
216,216202,21620203,2162020306,6,1,3,5,3,1,
216,216202,21620203,2162020306,6,1,3,,,1,
216,216202,21620203,2162020306,6,1,3,,,1,
216,216202,21620203,2162020306,7,3,1,,,1,
216,216202,21620203,2162020306,7,3,1,,,1,
216,216202,21620203,2162020306,7,3,1,3,2,1,
216,216202,21620203,2162020306,7,3,1,3,2,1,
216,216202,21620203,2162020306,8,0,1,,,1,
216,216202,21620203,2162020306,8,0,1,,,1,
216,216202,21620203,2162020306,8,0,1,0,2,1,
216,216202,21620203,2162020306,8,0,1,0,2,1,
218,218103,21810302,2181030213,1,0,0,,,1,
218,218103,21810302,2181030213,2,2,0,,,1,
218,218103,21810302,2181030213,3,0,0,,,1,
218,218103,21810302,2181030213,4,0,0,,,1,
218,218103,21810302,2181030213,5,1,0,,,1,
218,218103,21810302,2181030213,6,1,1,,,1,
218,218103,21810302,2181030213,7,0,0,,,1,
218,218103,21810302,2181030213,8,0,0,,,1,
218,218115,21811504,2181150401,1,0,0,0,0,1,
218,218115,21811504,2181150401,2,4,0,3,0,1,
218,218115,21811504,2181150401,3,6,0,2,1,1,
218,218115,21811504,2181150401,4,1,0,1,1,1,
218,218115,21811504,2181150401,5,3,0,3,0,1,
218,218115,21811504,2181150401,6,2,0,3,0,1,
218,218115,21811504,2181150401,7,2,0,3,0,1,
218,218115,21811504,2181150401,8,0,0,0,0,1,
219,219103,21910313,2191031301,1,0,0,0,0,1,
219,219103,21910313,2191031301,2,6,0,6,0,1,
219,219103,21910313,2191031301,3,4,0,4,0,1,
219,219103,21910313,2191031301,4,1,0,2,0,1,
219,219103,21910313,2191031301,5,3,0,4,0,1,
219,219103,21910313,2191031301,6,4,2,4,0,1,
219,219103,21910313,2191031301,7,4,0,4,1,1,
219,219103,21910313,2191031301,8,0,2,0,1,1,
219,219103,21910317,2191031702,1,0,0,,,1,
219,219103,21910317,2191031702,1,0,0,,,1,
219,219103,21910317,2191031702,2,6,0,,,1,
219,219103,21910317,2191031702,2,6,0,,,1,
219,219103,21910317,2191031702,3,4,0,,,1,
219,219103,21910317,2191031702,3,4,0,,,1,
219,219103,21910317,2191031702,4,1,0,,,1,
219,219103,21910317,2191031702,4,1,0,,,1,
219,219103,21910317,2191031702,5,3,0,,,1,
219,219103,21910317,2191031702,5,3,0,,,1,
219,219103,21910317,2191031702,6,4,2,,,1,
219,219103,21910317,2191031702,6,4,2,,,1,
219,219103,21910317,2191031702,7,4,0,,,1,
219,219103,21910317,2191031702,7,4,0,,,1,
219,219103,21910317,2191031702,8,0,2,,,1,
219,219103,21910317,2191031702,8,0,2,,,1,
221,221109,22110902,2211090203,1,0,0,0,0,1,
221,221109,22110902,2211090203,2,4,0,5,0,1,
221,221109,22110902,2211090203,3,4,0,3,0,1,
221,221109,22110902,2211090203,4,3,0,2,0,1,
221,221109,22110902,2211090203,5,1,2,3,0,1,
221,221109,22110902,2211090203,6,4,0,3,0,1,
221,221109,22110902,2211090203,7,3,0,3,0,1,
221,221109,22110902,2211090203,8,0,0,0,1,1,
221,221109,22110905,2211090505,1,0,0,0,0,1,
221,221109,22110905,2211090505,2,1,0,1,1,1,
221,221109,22110905,2211090505,3,0,0,0,0,1,
221,221109,22110905,2211090505,4,0,0,0,0,1,
221,221109,22110905,2211090505,5,1,1,1,1,1,
221,221109,22110905,2211090505,6,1,2,1,1,1,
221,221109,22110905,2211090505,7,0,0,0,0,1,
221,221109,22110905,2211090505,8,0,0,0,0,1,
222,222106,22210602,2221060201,1,0,0,,,1,
222,222106,22210602,2221060201,2,5,1,,,1,
222,222106,22210602,2221060201,3,3,0,,,1,
222,222106,22210602,2221060201,4,2,0,,,1,
222,222106,22210602,2221060201,5,2,2,,,1,
222,222106,22210602,2221060201,6,5,0,,,1,
222,222106,22210602,2221060201,7,2,0,,,1,
222,222106,22210602,2221060201,8,0,0,,,1,
223,223108,22310805,2231080506,1,0,0,,,1,
223,223108,22310805,2231080506,2,1,0,,,1,
223,223108,22310805,2231080506,3,0,0,,,1,
223,223108,22310805,2231080506,4,0,0,,,1,
223,223108,22310805,2231080506,5,3,0,,,1,
223,223108,22310805,2231080506,6,2,0,,,1,
223,223108,22310805,2231080506,7,1,1,,,1,
223,223108,22310805,2231080506,8,0,0,,,1,
223,223120,22312002,2231200204,1,0,0,,,2,
223,223120,22312002,2231200204,2,5,1,,,2,
223,223120,22312002,2231200204,3,2,1,,,2,
223,223120,22312002,2231200204,4,1,0,,,2,
223,223120,22312002,2231200204,5,1,3,,,2,
223,223120,22312002,2231200204,6,2,1,,,2,
223,223120,22312002,2231200204,7,2,4,,,2,
223,223120,22312002,2231200204,8,0,0,,,2,
223,223121,22312101,2231210104,1,0,0,0,0,1,
223,223121,22312101,2231210104,2,4,0,4,0,1,
223,223121,22312101,2231210104,3,4,0,3,0,1,
223,223121,22312101,2231210104,4,3,0,2,0,1,
223,223121,22312101,2231210104,5,4,0,3,0,1,
223,223121,22312101,2231210104,6,3,0,3,0,1,
223,223121,22312101,2231210104,7,2,1,2,0,1,
223,223121,22312101,2231210104,8,0,0,0,0,1,
223,223121,22312101,2231210105,1,2,0,2,0,3,
223,223121,22312101,2231210105,2,6,2,6,2,3,
223,223121,22312101,2231210105,3,5,1,5,1,3,
223,223121,22312101,2231210105,4,1,1,1,1,3,
223,223121,22312101,2231210105,5,8,0,8,0,3,
223,223121,22312101,2231210105,6,11,0,11,0,3,
223,223121,22312101,2231210105,7,4,1,4,1,3,
223,223121,22312101,2231210105,8,0,1,0,1,3,
223,223121,22312103,2231210302,1,2,0,2,0,1,
223,223121,22312103,2231210302,2,6,2,6,2,1,
223,223121,22312103,2231210302,3,5,1,5,1,1,
223,223121,22312103,2231210302,4,1,1,1,1,1,
223,223121,22312103,2231210302,5,8,0,8,0,1,
223,223121,22312103,2231210302,6,11,0,11,0,1,
223,223121,22312103,2231210302,7,4,1,4,1,1,
223,223121,22312103,2231210302,8,0,1,0,1,1,
223,223126,22312601,2231260115,1,0,0,0,0,1,
223,223126,22312601,2231260115,2,2,0,3,0,1,
223,223126,22312601,2231260115,3,2,0,2,0,1,
223,223126,22312601,2231260115,4,1,1,1,1,1,
223,223126,22312601,2231260115,5,1,3,1,1,1,
223,223126,22312601,2231260115,6,5,1,4,0,1,
223,223126,22312601,2231260115,7,1,2,3,0,1,
223,223126,22312601,2231260115,8,0,0,0,0,1,
223,223128,22312801,2231280102,1,0,0,0,0,2,
223,223128,22312801,2231280102,2,2,1,4,0,2,
223,223128,22312801,2231280102,3,2,0,3,0,2,
223,223128,22312801,2231280102,4,1,1,3,0,2,
223,223128,22312801,2231280102,5,2,0,3,0,2,
223,223128,22312801,2231280102,6,2,0,7,0,2,
223,223128,22312801,2231280102,7,1,1,2,0,2,
223,223128,22312801,2231280102,8,0,0,0,0,2,
224,224105,22410505,2241050511,1,0,0,0,0,,
224,224105,22410505,2241050511,2,1,0,1,0,,
224,224105,22410505,2241050511,3,0,0,0,0,,
224,224105,22410505,2241050511,4,0,0,0,1,,
224,224105,22410505,2241050511,5,2,0,2,0,,
224,224105,22410505,2241050511,6,2,0,2,0,,
224,224105,22410505,2241050511,7,0,0,0,0,,
224,224105,22410505,2241050511,8,0,0,0,0,,
225,225103,22510304,2251030415,1,0,0,0,0,1,
225,225103,22510304,2251030415,2,3,0,3,0,1,
225,225103,22510304,2251030415,3,4,0,3,0,1,
225,225103,22510304,2251030415,4,2,0,2,0,1,
225,225103,22510304,2251030415,5,3,0,3,0,1,
225,225103,22510304,2251030415,6,2,2,2,0,1,
225,225103,22510304,2251030415,7,1,2,1,0,1,
225,225103,22510304,2251030415,8,0,0,0,0,1,
225,225111,22511103,2251110322,1,0,0,,,2,
225,225111,22511103,2251110322,2,4,0,,,2,
225,225111,22511103,2251110322,3,1,0,,,2,
225,225111,22511103,2251110322,4,1,1,,,2,
225,225111,22511103,2251110322,5,2,1,,,2,
225,225111,22511103,2251110322,6,2,0,,,2,
225,225111,22511103,2251110322,7,2,0,,,2,
225,225111,22511103,2251110322,8,0,0,,,2,
226,226101,22610101,2261010102,1,0,0,0,0,1,
226,226101,22610101,2261010102,2,4,0,4,0,1,
226,226101,22610101,2261010102,3,2,0,3,0,1,
226,226101,22610101,2261010102,4,2,0,2,0,1,
226,226101,22610101,2261010102,5,1,2,1,0,1,
226,226101,22610101,2261010102,6,3,0,2,1,1,
226,226101,22610101,2261010102,7,5,0,5,0,1,
226,226101,22610101,2261010102,8,0,0,0,0,1,
226,226103,22610302,2261030205,1,0,0,,,1,
226,226103,22610302,2261030205,2,5,0,,,1,
226,226103,22610302,2261030205,3,4,0,,,1,
226,226103,22610302,2261030205,4,3,0,,,1,
226,226103,22610302,2261030205,5,1,2,,,1,
226,226103,22610302,2261030205,6,2,0,,,1,
226,226103,22610302,2261030205,7,4,0,,,1,
226,226103,22610302,2261030205,8,0,0,,,1,
226,226103,22610303,2261030301,1,0,0,0,0,,
226,226103,22610303,2261030301,2,2,0,0,0,,
226,226103,22610303,2261030301,3,0,0,0,0,,
226,226103,22610303,2261030301,4,0,0,0,0,,
226,226103,22610303,2261030301,5,2,0,2,0,,
226,226103,22610303,2261030301,6,0,0,0,0,,
226,226103,22610303,2261030301,7,1,0,1,0,,
226,226103,22610303,2261030301,8,0,0,0,0,,
226,226104,22610405,2261040510,1,0,0,0,0,1,
226,226104,22610405,2261040510,2,2,0,2,0,1,
226,226104,22610405,2261040510,3,0,0,0,0,1,
226,226104,22610405,2261040510,4,0,0,0,0,1,
226,226104,22610405,2261040510,5,1,0,1,1,1,
226,226104,22610405,2261040510,6,1,1,1,0,1,
226,226104,22610405,2261040510,7,3,0,3,0,1,
226,226104,22610405,2261040510,8,0,0,0,0,1,
228,228102,22810203,2281020304,1,0,0,0,0,1,
228,228102,22810203,2281020304,2,3,0,4,0,1,
228,228102,22810203,2281020304,3,4,0,3,0,1,
228,228102,22810203,2281020304,4,2,0,2,0,1,
228,228102,22810203,2281020304,5,2,0,2,0,1,
228,228102,22810203,2281020304,6,4,0,4,0,1,
228,228102,22810203,2281020304,7,4,0,4,0,1,
228,228102,22810203,2281020304,8,0,0,0,0,1,
230,230107,23010709,2301070905,1,,,,,,
230,230107,23010709,2301070905,2,,,,,,
230,230107,23010709,2301070905,3,,,,,,
230,230107,23010709,2301070905,4,,,,,,
230,230107,23010709,2301070905,5,,,,,,
230,230107,23010709,2301070905,6,,,,,,
230,230107,23010709,2301070905,7,,,,,,
230,230107,23010709,2301070905,8,,,,,,
232,232101,23210104,2321010406,1,1,2,1,1,1,
232,232101,23210104,2321010406,2,5,0,7,0,1,
232,232101,23210104,2321010406,3,9,6,3,0,1,
232,232101,23210104,2321010406,4,2,0,1,0,1,
232,232101,23210104,2321010406,5,3,0,1,4,1,
232,232101,23210104,2321010406,6,6,4,4,0,1,
232,232101,23210104,2321010406,7,3,1,4,0,1,
232,232101,23210104,2321010406,8,0,1,0,1,1,
232,232203,23220304,2322030405,1,0,1,0,0,1,
232,232203,23220304,2322030405,2,3,1,4,4,1,
232,232203,23220304,2322030405,3,3,1,1,0,1,
232,232203,23220304,2322030405,4,1,0,1,1,1,
232,232203,23220304,2322030405,5,3,0,3,1,1,
232,232203,23220304,2322030405,6,4,1,4,0,1,
232,232203,23220304,2322030405,7,3,1,3,2,1,
232,232203,23220304,2322030405,8,0,1,0,2,1,
302,302101,30210102,3021010215,1,0,0,0,0,,
302,302101,30210102,3021010215,2,1,0,1,0,,
302,302101,30210102,3021010215,3,1,0,1,0,,
302,302101,30210102,3021010215,4,0,0,0,0,,
302,302101,30210102,3021010215,5,1,1,1,0,,
302,302101,30210102,3021010215,6,1,2,1,2,,
302,302101,30210102,3021010215,7,1,0,1,0,,
302,302101,30210102,3021010215,8,0,0,0,0,,
302,302201,30220105,3022010508,1,0,0,,,1,
302,302201,30220105,3022010508,2,1,3,,,1,
302,302201,30220105,3022010508,3,1,3,,,1,
302,302201,30220105,3022010508,4,1,1,,,1,
302,302201,30220105,3022010508,5,3,0,,,1,
302,302201,30220105,3022010508,6,5,0,,,1,
302,302201,30220105,3022010508,7,1,1,,,1,
302,302201,30220105,3022010508,8,0,0,,,1,
302,302201,30220107,3022010708,1,0,0,0,0,2,
302,302201,30220107,3022010708,2,5,0,4,0,2,
302,302201,30220107,3022010708,3,4,0,4,0,2,
302,302201,30220107,3022010708,4,2,0,2,0,2,
302,302201,30220107,3022010708,5,3,0,3,0,2,
302,302201,30220107,3022010708,6,4,2,4,2,2,
302,302201,30220107,3022010708,7,3,1,4,0,2,
302,302201,30220107,3022010708,8,0,0,0,0,2,
302,302203,30220302,3022030205,1,,,,,,
302,302203,30220302,3022030205,2,,,,,,
