"District_Name","SubCounty","Parish","Villagecode","Communal_Resource_ID","C6EQ1","Other_C6EQ1","C6EQ2","C6EQ3","C6EQ4","C6EQ5","C6EQ6","C6EQ7A","C6EQ7B","C6EQ7C","C6EQ8A","C6EQ8B","C6EQ8C","C6EQ9A","C6EQ9B","C6EQ9C","C6EQ10","C6EQ11","C6EQ12","C6EQ13","C6EQ14","End_comm_resource","Survey_Visit","ComOrg_Response","Reason_Comm_Org_Not_Done"
205,205104,20510401,2051040101,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
205,205104,20510401,2051040101,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
205,205104,20510401,2051040101,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
207,207103,20710301,2071030105,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
207,207103,20710301,2071030105,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
207,207103,20710301,2071030105,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
207,207103,20710301,2071030105,104,1,,1,1,1,2,1,1,2,1,1,1,1,1,2,3,3,2,,2,,,2,1,
207,207103,20710301,2071030105,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208102,20810214,2081021402,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
208,208102,20810214,2081021402,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
208,208102,20810214,2081021402,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
208,208102,20810214,2081021402,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
208,208102,20810214,2081021402,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
208,208102,20810214,2081021402,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
208,208102,20810214,2081021402,104,1,,1,1,2,1,2,,,,1,1,1,1,8,8,3,2,,2,,,2,2,
208,208102,20810214,2081021402,104,1,,1,1,2,1,2,,,,1,1,1,1,8,8,3,2,,2,,,1,1,
208,208102,20810214,2081021402,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
208,208102,20810214,2081021402,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
208,208104,20810404,2081040401,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208104,20810404,2081040401,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208104,20810404,2081040401,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208104,20810404,2081040401,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208104,20810404,2081040401,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208107,20810713,2081071301,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208107,20810713,2081071301,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208107,20810713,2081071301,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
208,208107,20810713,2081071301,104,1,,1,1,2,1,2,,,,4,,,1,8,8,3,2,,2,,,2,1,
208,208107,20810713,2081071301,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
209,209201,20920101,2092010105,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
209,209201,20920101,2092010105,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
209,209201,20920101,2092010105,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
209,209201,20920101,2092010105,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
209,209201,20920101,2092010105,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
209,209201,20920104,2092010401,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
209,209201,20920104,2092010401,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
209,209201,20920104,2092010401,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
209,209201,20920104,2092010401,104,2,,,,,,,,,,,,,,,,,,,,,,1,1,
209,209201,20920104,2092010401,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
210,210205,21020504,2102050401,101,2,,,,,,,,,,,,,,,,,,,,,,1,,
210,210205,21020504,2102050401,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
210,210205,21020504,2102050401,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
210,210205,21020504,2102050401,102,2,,,,,,,,,,,,,,,,,,,,,,1,,
210,210205,21020504,2102050401,103,2,,,,,,,,,,,,,,,,,,,,,,1,,
210,210205,21020504,2102050401,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
210,210205,21020504,2102050401,104,2,,,,,,,,,,,,,,,,,,,,,,1,,
210,210205,21020504,2102050401,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
210,210205,21020504,2102050401,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
210,210205,21020504,2102050401,105,2,,,,,,,,,,,,,,,,,,,,,,1,,
211,211101,21110105,2111010504,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211101,21110105,2111010504,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211101,21110105,2111010504,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211101,21110105,2111010504,104,1,,1,1,2,1,2,,,,4,,,1,2,8,2,2,,2,,,2,1,
211,211101,21110105,2111010504,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211103,21110303,2111030302,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211103,21110303,2111030302,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211103,21110303,2111030302,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211103,21110303,2111030302,104,1,,1,1,1,1,2,,,,4,,,1,2,8,2,2,,2,,,2,1,
211,211103,21110303,2111030302,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211106,21110603,2111060303,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211106,21110603,2111060303,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211106,21110603,2111060303,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
211,211106,21110603,2111060303,104,1,,1,1,2,1,2,,,,1,4,4,1,6,2,3,2,,2,,,2,1,
211,211106,21110603,2111060303,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212104,21210403,2121040306,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212104,21210403,2121040306,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212104,21210403,2121040306,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212104,21210403,2121040306,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212104,21210403,2121040306,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212105,21210504,2121050407,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212105,21210504,2121050407,102,1,,2,1,1,1,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
212,212105,21210504,2121050407,103,1,,1,2,1,1,2,,,,4,,,8,8,8,2,2,,2,,,2,1,
212,212105,21210504,2121050407,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212105,21210504,2121050407,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212202,21220201,2122020101,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"NO ELIGIBLE STAFF AT HEALTH CENTRE"
212,212202,21220201,2122020101,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"NO ELIGIBLE STAFF AT HEALTH CENTRE"
212,212202,21220201,2122020101,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"NO ELIGIBLE STAFF AT HEALTH CENTRE"
212,212202,21220201,2122020101,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"NO ELIGIBLE STAFF AT HEALTH CENTRE"
212,212202,21220201,2122020101,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"NO ELIGIBLE STAFF AT HEALTH CENTRE"
212,212305,21230502,2123050204,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212305,21230502,2123050204,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212305,21230502,2123050204,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212305,21230502,2123050204,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212305,21230502,2123050204,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212311,21231101,2123110101,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212311,21231101,2123110101,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212311,21231101,2123110101,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212311,21231101,2123110101,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
212,212311,21231101,2123110101,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214101,21410104,2141010403,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214101,21410104,2141010403,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214101,21410104,2141010403,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214101,21410104,2141010403,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214101,21410104,2141010403,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214101,21410106,2141010604,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214101,21410106,2141010604,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214101,21410106,2141010604,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214101,21410106,2141010604,104,1,,1,1,2,1,1,2,1,96,1,2,2,1,2,96,2,2,,2,,,2,,
214,214101,21410106,2141010604,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214102,21410202,2141020206,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214102,21410202,2141020206,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214102,21410202,2141020206,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214102,21410202,2141020206,104,1,,2,1,2,1,2,,,,4,,,1,96,8,2,2,,2,,,2,,
214,214102,21410202,2141020206,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214108,21410801,2141080105,101,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214108,21410801,2141080105,102,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214108,21410801,2141080105,103,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214108,21410801,2141080105,104,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214108,21410801,2141080105,105,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411301,2141130103,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411301,2141130103,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411301,2141130103,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411301,2141130103,104,1,,1,1,2,2,2,,,,1,1,1,1,5,1,2,1,96,2,,,2,,
214,214113,21411301,2141130103,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,101,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,101,,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,102,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,102,,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,103,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,103,,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,104,,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,104,,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,104,1,,1,1,2,1,2,,,,4,,,1,8,8,3,2,,2,,,2,,
214,214113,21411303,2141130307,104,1,,1,1,2,1,2,,,,4,,,1,8,8,3,2,,2,,,2,1,
214,214113,21411303,2141130307,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
214,214113,21411303,2141130307,105,,,,,,,,,,,,,,,,,,,,,,,2,1,
214,214113,21411303,2141130307,105,,,,,,,,,,,,,,,,,,,,,,,2,,
215,215109,21510902,2151090208,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
215,215109,21510902,2151090208,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
215,215109,21510902,2151090208,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
215,215109,21510902,2151090208,104,2,,,,,,,,,,,,,,,,,,,,,,1,1,
215,215109,21510902,2151090208,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
215,215115,21511502,2151150202,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
215,215115,21511502,2151150202,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
215,215115,21511502,2151150202,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
215,215115,21511502,2151150202,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
215,215115,21511502,2151150202,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
215,215120,21512002,2151200204,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND NO ELIGIBLE  STAFF"
215,215120,21512002,2151200204,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND NO ELIGIBLE  STAFF"
215,215120,21512002,2151200204,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND NO ELIGIBLE  STAFF"
215,215120,21512002,2151200204,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND NO ELIGIBLE  STAFF"
215,215120,21512002,2151200204,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND NO ELIGIBLE  STAFF"
216,216202,21620203,2162020306,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
216,216202,21620203,2162020306,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
216,216202,21620203,2162020306,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
216,216202,21620203,2162020306,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
216,216202,21620203,2162020306,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
216,216202,21620203,2162020306,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
216,216202,21620203,2162020306,104,1,,1,1,2,1,2,,,,4,,,1,1,1,2,2,,2,,,2,,
216,216202,21620203,2162020306,104,1,,1,1,2,1,2,,,,4,,,1,1,1,2,2,,2,,,1,1,
216,216202,21620203,2162020306,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
216,216202,21620203,2162020306,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
218,218103,21810302,2181030213,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"CLOSED OVER THE WEEKEND"
218,218103,21810302,2181030213,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"CLOSED OVER THE WEEKEND"
218,218103,21810302,2181030213,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"CLOSED OVER THE WEEKEND"
218,218103,21810302,2181030213,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"CLOSED OVER THE WEEKEND"
218,218103,21810302,2181030213,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"CLOSED OVER THE WEEKEND"
218,218115,21811504,2181150401,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
218,218115,21811504,2181150401,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
218,218115,21811504,2181150401,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
218,218115,21811504,2181150401,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
218,218115,21811504,2181150401,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
219,219103,21910313,2191031301,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
219,219103,21910313,2191031301,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
219,219103,21910313,2191031301,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
219,219103,21910313,2191031301,104,1,,1,1,2,1,2,,,,1,4,4,8,8,8,1,2,,2,,,2,,
219,219103,21910313,2191031301,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
219,219103,21910317,2191031702,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
219,219103,21910317,2191031702,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
219,219103,21910317,2191031702,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
219,219103,21910317,2191031702,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
219,219103,21910317,2191031702,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
219,219103,21910317,2191031702,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
219,219103,21910317,2191031702,104,1,,1,1,1,1,2,,,,4,,,1,8,8,3,2,,2,,,1,1,
219,219103,21910317,2191031702,104,1,,1,1,1,1,2,,,,4,,,1,8,8,3,2,,2,,,2,,
219,219103,21910317,2191031702,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
219,219103,21910317,2191031702,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
221,221109,22110902,2211090203,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
221,221109,22110902,2211090203,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
221,221109,22110902,2211090203,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
221,221109,22110902,2211090203,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
221,221109,22110902,2211090203,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
221,221109,22110905,2211090505,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
221,221109,22110905,2211090505,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
221,221109,22110905,2211090505,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
221,221109,22110905,2211090505,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
221,221109,22110905,2211090505,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
222,222106,22210602,2221060201,101,2,,,,,,,,,,,,,,,,,,,,,,1,,
222,222106,22210602,2221060201,102,2,,,,,,,,,,,,,,,,,,,,,,1,,
222,222106,22210602,2221060201,103,2,,,,,,,,,,,,,,,,,,,,,,1,,
222,222106,22210602,2221060201,104,2,,,,,,,,,,,,,,,,,,,,,,1,,
222,222106,22210602,2221060201,105,2,,,,,,,,,,,,,,,,,,,,,,1,,
223,223108,22310805,2231080506,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223108,22310805,2231080506,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223108,22310805,2231080506,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223108,22310805,2231080506,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223108,22310805,2231080506,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223120,22312002,2231200204,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
223,223120,22312002,2231200204,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
223,223120,22312002,2231200204,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
223,223120,22312002,2231200204,104,2,,,,,,,,,,,,,,,,,,,,,,1,1,
223,223120,22312002,2231200204,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
223,223121,22312101,2231210104,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
223,223121,22312101,2231210104,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
223,223121,22312101,2231210104,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
223,223121,22312101,2231210104,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
223,223121,22312101,2231210104,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
223,223121,22312101,2231210105,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312101,2231210105,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312101,2231210105,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312101,2231210105,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312101,2231210105,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312103,2231210302,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312103,2231210302,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312103,2231210302,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312103,2231210302,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223121,22312103,2231210302,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223126,22312601,2231260115,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223126,22312601,2231260115,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223126,22312601,2231260115,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223126,22312601,2231260115,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223126,22312601,2231260115,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223128,22312801,2231280102,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223128,22312801,2231280102,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223128,22312801,2231280102,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223128,22312801,2231280102,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
223,223128,22312801,2231280102,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
224,224105,22410505,2241050511,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
224,224105,22410505,2241050511,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
224,224105,22410505,2241050511,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
224,224105,22410505,2241050511,104,1,,1,1,2,2,2,,,,4,,,1,8,8,3,2,,2,,,2,,
224,224105,22410505,2241050511,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
225,225103,22510304,2251030415,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
225,225103,22510304,2251030415,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
225,225103,22510304,2251030415,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
225,225103,22510304,2251030415,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
225,225103,22510304,2251030415,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
225,225111,22511103,2251110322,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
225,225111,22511103,2251110322,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
225,225111,22511103,2251110322,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
225,225111,22511103,2251110322,104,2,,,,,,,,,,,,,,,,,,,,,,1,1,
225,225111,22511103,2251110322,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
226,226101,22610101,2261010102,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226101,22610101,2261010102,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226101,22610101,2261010102,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226101,22610101,2261010102,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226101,22610101,2261010102,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226103,22610302,2261030205,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610303,2261030301,101,,,,,,,,,,,,,,,,,,,,,,,2,,
226,226103,22610303,2261030301,102,,,,,,,,,,,,,,,,,,,,,,,2,,
226,226103,22610303,2261030301,103,,,,,,,,,,,,,,,,,,,,,,,2,,
226,226103,22610303,2261030301,104,,,,,,,,,,,,,,,,,,,,,,,2,,
226,226103,22610303,2261030301,105,,,,,,,,,,,,,,,,,,,,,,,2,,
226,226104,22610405,2261040510,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226104,22610405,2261040510,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226104,22610405,2261040510,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226104,22610405,2261040510,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
226,226104,22610405,2261040510,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
228,228102,22810203,2281020304,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
228,228102,22810203,2281020304,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
228,228102,22810203,2281020304,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
228,228102,22810203,2281020304,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
228,228102,22810203,2281020304,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
230,230107,23010709,2301070905,101,2,,,,,,,,,,,,,,,,,,,,,,1,,
230,230107,23010709,2301070905,102,2,,,,,,,,,,,,,,,,,,,,,,1,,
230,230107,23010709,2301070905,103,2,,,,,,,,,,,,,,,,,,,,,,1,,
230,230107,23010709,2301070905,104,1,,2,1,2,1,2,,,,4,,,5,1,6,3,2,,2,,,1,,
230,230107,23010709,2301070905,105,2,,,,,,,,,,,,,,,,,,,,,,1,,
232,232101,23210104,2321010406,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
232,232101,23210104,2321010406,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
232,232101,23210104,2321010406,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
232,232101,23210104,2321010406,104,1,,1,1,2,1,1,1,1,1,1,96,4,1,8,8,3,2,,2,,,2,1,
232,232101,23210104,2321010406,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
232,232203,23220304,2322030405,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
232,232203,23220304,2322030405,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
232,232203,23220304,2322030405,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
232,232203,23220304,2322030405,104,1,,1,1,2,2,2,,,,1,4,4,1,8,8,3,2,,2,,,2,1,
232,232203,23220304,2322030405,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
302,302101,30210102,3021010215,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302101,30210102,3021010215,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302101,30210102,3021010215,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302101,30210102,3021010215,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302101,30210102,3021010215,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302201,30220105,3022010508,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
302,302201,30220105,3022010508,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
302,302201,30220105,3022010508,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
302,302201,30220105,3022010508,104,2,,,,,,,,,,,,,,,,,,,,,,1,1,
