"District_Name","SubCounty","Parish","Villagecode","Problems_ID","C3JQ49","C3JQ49_Other","C3JQ50","Education_Response","Reason_Edu_Not_Done"
102,102105,10210503,1021050307,11,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,12,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,13,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,14,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,15,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210504,1021050405,1,4,,,3,
102,102105,10210504,1021050405,2,4,,,3,
102,102105,10210504,1021050405,3,4,,,3,
102,102105,10210504,1021050405,4,4,,,3,
102,102105,10210504,1021050405,5,3,,2,3,
102,102105,10210504,1021050405,6,4,,,3,
102,102105,10210504,1021050405,7,4,,,3,
102,102105,10210504,1021050405,8,4,,,3,
102,102105,10210504,1021050405,9,4,,,3,
102,102105,10210504,1021050405,10,4,,,3,
102,102105,10210504,1021050405,11,4,,,3,
102,102105,10210504,1021050405,12,4,,,3,
102,102105,10210504,1021050405,13,4,,,3,
102,102105,10210504,1021050405,14,2,,2,3,
102,102105,10210504,1021050405,15,1,"SCHOOL LAND DISPUTE",3,3,
102,102105,10210510,1021051004,1,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,2,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,3,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,4,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,5,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,6,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,7,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,8,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,9,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,10,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,11,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,12,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,13,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,14,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,15,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210513,1021051305,1,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,2,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,3,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,4,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,5,3,,3,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,6,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,7,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,8,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,9,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,10,2,,3,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,11,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,12,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,13,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,14,4,,,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,15,1,"POOR SCHOOL INFRASTRUCTURE ,LACK OF A FENCE",3,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210515,1021051506,1,4,,,2,
102,102105,10210515,1021051506,2,3,,2,2,
