"HHID","ALiveStock_Small_ID","a6bq2","a6bq3a","a6bq3b","a6bq3c","a6bq3d","a6bq3e","a6bq4a","a6bq4b","a6bq4c","a6bq5a","a6bq5b","a6bq5c","a6bq6","a6bq7","a6bq8","a6bq9","a6bq10","a6bq11","a6bq12","a6bq13a","a6bq13b","a6bq14a","a6bq14b","a6bq15","a6bq15b","a6bq15c","a6bq16","hh","wgt_X"
264160401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26416-04-01",3443.49487304688
264160401,18,1,2,26416001,26416002,26416003,26416004,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H26416-04-01",3443.49487304688
264160401,19,1,8,26416001,26416002,26416003,26416004,0,,,0,,,9,0,0,0,0,0,0,0,,1,60000,0,1,1,1,"H26416-04-01",3443.49487304688
264160401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26416-04-01",3443.49487304688
264160401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26416-04-01",3443.49487304688
264160401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26416-04-01",3443.49487304688
265050401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265050401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265050401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265050401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265050401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265050401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265050401,19,1,2,26505002,26505001,26505002,26505001,2,26505002,26505001,0,,,3,2,0,0,0,3,0,0,,0,,0,1,3,1,"H26505-04-01",2437.248046875
265050401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265050401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265050401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26505-04-01",2437.248046875
265110401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
265110401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
265110401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
265110401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
265110401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
265110401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
265110401,19,1,4,26511002,26511001,26511002,26511001,2,26511002,26511001,0,,,8,0,0,2,0,2,0,0,,0,,0,4,3,1,"H26511-04-01",1218.6240234375
265110401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
265110401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
265110401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26511-04-01",1218.6240234375
266020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,22,1,1,26602001,26602003,26602001,26602003,0,,,0,,,4,0,0,0,0,0,0,0,,3,150000,0,1,1,1,"H26602-04-01",1218.6240234375
266030403,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266030403,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266030403,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266030403,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266030403,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266030403,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266030403,19,1,1,26603002,26603004,26603002,26603004,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,4,1,"H26603-04-03",812.415954589844
266030403,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266030403,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266030403,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26603-04-03",812.415954589844
266070401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266070401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266070401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266070401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266070401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266070401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266070401,19,1,2,26607001,26607002,26607001,26607002,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,1,1,"H26607-04-01",2437.248046875
266070401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266070401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266070401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26607-04-01",2437.248046875
266100401,13,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,"H26610-04-01",2437.248046875
266100401,14,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,"H26610-04-01",2437.248046875
266100401,15,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,"H26610-04-01",2437.248046875
266100401,16,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,"H26610-04-01",2437.248046875
266100401,17,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,"H26610-04-01",2437.248046875
266100401,18,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,"H26610-04-01",2437.248046875
266100401,19,1,10,26610014,26610013,26610020,26610014,0,,,1,2,1,15,0,0,0,0,0,0,0,,5,65000,0,1,1,2,"H26610-04-01",2437.248046875
266100401,20,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,"H26610-04-01",2437.248046875
266100401,21,1,8,26610014,26610013,26610020,26610014,0,,,1,2,1,8,0,0,0,0,0,0,0,,0,,0,1,1,2,"H26610-04-01",2437.248046875
266100401,22,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,"H26610-04-01",2437.248046875
270070401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
270070401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
270070401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
270070401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
270070401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
270070401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
270070401,19,1,1,27007001,27007002,27007001,27007002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,5,6,1,"H27007-04-01",3443.49438476563
270070401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
270070401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
270070401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27007-04-01",3443.49438476563
271030401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,19,1,1,27103001,27103002,27103001,27103002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,1,1,"H27103-04-01",3443.49438476563
271030401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,22,1,1,27103001,27103002,27103001,27103003,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,1,1,"H27103-04-01",3443.49438476563
271040401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271040401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271040401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271040401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271040401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271040401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271040401,19,1,1,27104001,27104004,27104004,27104001,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1,"H27104-04-01",3443.49438476563
271040401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271040401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271040401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27104-04-01",3443.49438476563
271060402,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,18,1,0,,,,,1,27106002,27106016,0,,,0,0,0,0,0,0,0,0,,0,,0,5,1,1,"H27106-04-02",1147.83142089844
271060402,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,22,1,0,,,,,1,27106002,27106016,0,,,0,0,0,0,0,0,0,0,,0,,0,5,1,1,"H27106-04-02",1147.83142089844
271100401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
271100401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
271100401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
271100401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
271100401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
271100401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
271100401,19,1,4,27110001,27110002,27110001,27110002,0,,,0,,,3,1,0,0,0,0,0,0,,0,,0,1,1,1,"H27110-04-01",3443.49438476563
271100401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
271100401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
271100401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27110-04-01",3443.49438476563
274020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,18,1,2,27402001,27402002,27402005,27402002,0,,,0,,,0,2,0,0,0,0,0,0,,0,,0,1,6,1,"H27402-04-01",1721.74743652344
274020401,19,1,2,27402001,27402002,27402005,27402006,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1,"H27402-04-01",1721.74743652344
274020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,22,1,4,27402001,27402002,27402005,27402006,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,1,1,"H27402-04-01",1721.74743652344
274020402,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,18,1,1,27402016,99999999,99999999,27402016,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,1,1,"H27402-04-02",1721.74743652344
274020402,19,1,6,27402004,27402001,27402016,27402004,0,,,0,,,4,0,0,0,0,0,0,2,45000,0,,0,1,1,1,"H27402-04-02",1721.74743652344
274020402,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274030401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,18,1,3,27403003,27403001,27403003,27403001,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,5,5,2,"H27403-04-01",3443.49487304688
274030401,19,1,3,27403003,27403001,27403003,27403001,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,5,6,2,"H27403-04-01",3443.49487304688
274030401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,22,1,2,27403003,27403002,27403003,27403002,0,,,0,,,0,0,0,0,0,0,0,2,70000,0,,0,5,6,2,"H27403-04-01",3443.49487304688
274040401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,19,1,10,27404001,27404002,27404001,27404004,0,,,0,,,6,4,0,0,0,0,0,0,,0,,0,1,3,1,"H27404-04-01",1721.74743652344
274040401,20,1,1,27404001,27404002,27404001,27404002,0,,,0,,,2,0,0,0,0,0,0,0,,1,70000,0,1,3,1,"H27404-04-01",1721.74743652344
274040401,21,1,2,27404001,27404002,27404001,27404002,0,,,0,,,3,0,0,0,0,1,0,0,,0,,0,1,1,1,"H27404-04-01",1721.74743652344
274040401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274080401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274080401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274080401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274080401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274080401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274080401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274080401,19,1,1,27408001,27408002,27408001,27408002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1,"H27408-04-01",3443.49487304688
274080401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274080401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274080401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27408-04-01",3443.49487304688
274090401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27409-04-01",3443.49487304688
274090401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27409-04-01",3443.49487304688
274090401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27409-04-01",3443.49487304688
274090401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27409-04-01",3443.49487304688
274090401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27409-04-01",3443.49487304688
274090401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27409-04-01",3443.49487304688
274090401,19,1,4,27409001,27409002,27409003,27409004,0,,,0,,,2,2,0,0,0,0,0,0,,0,,0,1,1,1,"H27409-04-01",3443.49487304688
274090401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27409-04-01",3443.49487304688
274090401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27409-04-01",3443.49487304688
274090401,22,1,1,27409001,27409002,27409004,27409003,0,,,0,,,0,0,0,0,0,0,0,1,40000,0,,0,1,1,1,"H27409-04-01",3443.49487304688
278010401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27801-04-01",3443.49438476563
278010401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27801-04-01",3443.49438476563
278010401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27801-04-01",3443.49438476563
278010401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27801-04-01",3443.49438476563
278010401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27801-04-01",3443.49438476563
278010401,18,1,1,27801001,27801002,27801001,27801002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,1,1,"H27801-04-01",3443.49438476563
278010401,19,1,3,27801001,27801002,27801001,27801002,0,,,0,,,4,0,0,0,0,0,0,0,,1,60000,0,1,1,1,"H27801-04-01",3443.49438476563
278010401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27801-04-01",3443.49438476563
278010401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27801-04-01",3443.49438476563
278010401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27801-04-01",3443.49438476563
278020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278020401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278020401,19,1,4,27802001,27802002,99999999,27802001,0,,,0,,,2,2,0,0,0,0,0,0,,0,,0,1,1,1,"H27802-04-01",3443.49438476563
278020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278020401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278020401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27802-04-01",3443.49438476563
278050401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278050401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278050401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278050401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278050401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278050401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278050401,19,1,2,27805001,27805002,27805001,,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H27805-04-01",1721.74719238281
278050401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278050401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278050401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-01",1721.74719238281
278060401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278060401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278060401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278060401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278060401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278060401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278060401,19,1,3,27806001,27806004,27806001,27806004,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,1,"H27806-04-01",1721.74719238281
278060401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278060401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278060401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-01",1721.74719238281
278070401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27807-04-01",3443.49438476563
278070401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27807-04-01",3443.49438476563
278070401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27807-04-01",3443.49438476563
278070401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27807-04-01",3443.49438476563
278070401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27807-04-01",3443.49438476563
278070401,18,1,1,27807001,27807002,27807001,27807002,0,,,0,,,2,0,0,0,0,0,0,0,,1,65000,0,1,1,1,"H27807-04-01",3443.49438476563
278070401,19,1,6,27807001,27807002,27807001,27807002,0,,,0,,,3,3,0,0,0,0,0,0,,0,,0,1,1,1,"H27807-04-01",3443.49438476563
278070401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27807-04-01",3443.49438476563
278070401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27807-04-01",3443.49438476563
278070401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27807-04-01",3443.49438476563
278080401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27808-04-01",1721.74719238281
278080401,22,1,3,27808001,27808002,27808001,27808002,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,5,1,1,"H27808-04-01",1721.74719238281
279020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,21,1,2,27902005,27902008,27902005,27902008,0,,,0,,,2,1,0,0,1,0,0,0,,0,,0,5,5,1,"H27902-04-01",3443.49438476563
