"District_Name","SubCounty","Parish","Villagecode","Class_ID","C3KQ52","C3KQ53","C3KQ54","C3KQ55A","C3KQ55B","C3KQ56","C3KQ57","C3KQ58","C3KQ59","C3KQ60","C3KQ61","C3KQ62","C3KQ63","C3KQ64","C3KQ65","C3KQ66","C3KQ52_V2","C3KQ53_V2","C3KQ54_V2","C3KQ55A_V2","C3KQ55B_V2","C3KQ56_V2","C3KQ57_V2","C3KQ58_V2","C3KQ59_V2","C3KQ60_V2","C3KQ61_V2","C3KQ62_V2","C3KQ63_V2","C3KQ64_V2","C3KQ65_V2","C3KQ66_V2","Education_Response","Reason_Edu_Not_Done"
223,223121,22312103,2231210302,1,,,,,,,,,,,,,,,,,,2,2,76,74,2,4,1,,,,1,110,5,3,1,3,"holiday"
223,223121,22312103,2231210302,2,,,,,,,,,,,,,,,,,,2,2,60,75,2,4,1,,,,1,106,2,3,1,3,"holiday"
223,223121,22312103,2231210302,3,,,,,,,,,,,,,,,,,,2,2,54,56,2,4,1,,,,1,99,2,3,1,3,"holiday"
223,223121,22312103,2231210302,4,,,,,,,,,,,,,,,,,,2,2,51,53,2,4,1,,,,1,72,1,3,1,3,"holiday"
223,223121,22312103,2231210302,5,,,,,,,,,,,,,,,,,,1,2,54,55,1,4,1,,,,1,86,1,2,1,3,"holiday"
223,223121,22312103,2231210302,6,,,,,,,,,,,,,,,,,,1,2,74,69,1,3,1,,,,1,107,1,2,1,3,"holiday"
223,223121,22312103,2231210302,7,,,,,,,,,,,,,,,,,,1,1,33,27,1,3,1,,,,1,50,1,2,1,3,"holiday"
223,223126,22312601,2231260115,1,,1,2,100,120,2,4,2,1,1,,1,108,1,3,1,,2,2,108,113,2,5,1,,,,1,154,2,3,1,1,
223,223126,22312601,2231260115,2,,2,1,52,58,1,3,1,,,,1,79,1,3,1,,2,2,69,77,2,5,1,,,,1,97,2,2,1,1,
223,223126,22312601,2231260115,3,,2,2,100,150,1,3,1,,,,1,170,1,3,1,,2,2,56,69,2,4,1,,,,1,68,1,2,1,1,
223,223126,22312601,2231260115,4,,1,1,100,96,1,3,1,,,,1,158,1,2,1,,2,2,119,129,1,4,1,,,,2,150,1,1,1,1,
223,223126,22312601,2231260115,5,,1,1,58,60,1,4,1,,,,1,80,1,3,1,,1,1,52,60,1,3,1,,,,1,79,1,1,1,1,
223,223126,22312601,2231260115,6,,1,2,64,71,1,3,1,,,,1,92,1,2,1,,1,2,54,52,1,3,1,,,,1,71,1,1,1,1,
223,223126,22312601,2231260115,7,,1,2,28,30,1,3,1,,,,1,35,1,3,1,,1,2,27,29,1,3,1,,,,1,46,1,2,1,1,
223,223128,22312801,2231280102,1,,,,,,,,,,,,,,,,,,2,2,76,62,2,1,1,,,,1,135,1,4,1,2,
223,223128,22312801,2231280102,2,,,,,,,,,,,,,,,,,,2,2,62,51,2,1,1,,,,1,110,1,4,1,2,
223,223128,22312801,2231280102,3,,,,,,,,,,,,,,,,,,2,2,46,42,2,2,1,,,,1,81,1,3,1,2,
223,223128,22312801,2231280102,4,,,,,,,,,,,,,,,,,,1,1,62,62,2,2,1,,,,1,122,1,3,1,2,
223,223128,22312801,2231280102,5,,,,,,,,,,,,,,,,,,2,2,37,43,1,2,1,,,,1,75,1,2,1,2,
223,223128,22312801,2231280102,6,,,,,,,,,,,,,,,,,,1,2,38,38,1,3,1,,,,1,70,1,1,1,2,
223,223128,22312801,2231280102,7,,,,,,,,,,,,,,,,,,1,2,15,19,1,2,1,,,,1,28,1,1,1,2,
224,224105,22410505,2241050511,1,,2,2,81,82,2,3,,,,,,,,,,,1,2,99,104,1,4,1,,,,1,138,5,4,2,,
224,224105,22410505,2241050511,2,,2,2,71,80,2,4,,,,,,,,,,,1,2,63,84,1,4,1,,,,1,98,4,3,2,,
224,224105,22410505,2241050511,3,,1,2,75,90,1,3,,,,,,,,,,,1,2,84,96,1,5,1,,,,1,139,2,1,2,,
224,224105,22410505,2241050511,4,,1,1,84,103,1,3,,,,,,,,,,,1,1,88,99,1,5,1,,,,1,137,1,2,2,,
224,224105,22410505,2241050511,5,,1,2,70,82,1,4,,,,,,,,,,,1,2,90,66,1,4,1,,,,1,107,1,2,2,,
224,224105,22410505,2241050511,6,,1,2,88,72,1,4,,,,,,,,,,,1,2,88,79,1,5,1,,,,1,124,4,1,2,,
224,224105,22410505,2241050511,7,,1,1,54,46,1,4,,,,,,,,,,,1,1,57,33,1,2,1,,,,1,80,1,1,2,,
225,225103,22510304,2251030415,1,,2,2,90,92,2,4,1,,,,1,84,2,3,1,,2,2,82,86,2,5,1,,,,1,150,3,3,2,1,
225,225103,22510304,2251030415,2,,2,2,60,69,2,4,1,,,,1,78,2,2,2,,2,2,62,60,2,5,1,,,,1,105,2,2,2,1,
225,225103,22510304,2251030415,3,,1,2,70,73,2,3,1,,,,1,61,2,2,1,,1,2,69,83,2,5,1,,,,1,105,1,2,1,1,
225,225103,22510304,2251030415,4,,1,2,73,70,1,4,1,,,,1,81,2,2,1,,1,2,76,74,2,4,1,,,,1,140,2,2,2,1,
225,225103,22510304,2251030415,5,,2,2,73,76,1,4,1,,,,1,48,2,1,2,,2,2,74,80,1,4,1,,,,1,120,1,1,2,1,
225,225103,22510304,2251030415,6,,1,1,61,64,1,3,1,,,,1,36,2,1,2,,1,2,73,69,1,4,2,1,8,,1,140,2,2,2,1,
225,225103,22510304,2251030415,7,,1,1,56,53,1,2,1,,,,1,69,2,1,2,,1,2,43,57,1,2,1,,,,1,85,1,1,1,1,
225,225111,22511103,2251110322,1,,1,2,98,82,2,4,1,,,,1,82,2,3,2,,,,,,,,,,,,,,,,,1,
225,225111,22511103,2251110322,2,,2,2,63,37,2,4,1,,,,1,82,1,2,2,,,,,,,,,,,,,,,,,1,
225,225111,22511103,2251110322,3,,1,2,71,54,1,3,1,,,,1,88,1,2,2,,,,,,,,,,,,,,,,,1,
225,225111,22511103,2251110322,4,,1,2,61,59,1,2,1,,,,1,58,1,2,2,,,,,,,,,,,,,,,,,1,
225,225111,22511103,2251110322,5,,1,2,52,49,1,2,1,,,,1,72,1,2,2,,,,,,,,,,,,,,,,,1,
225,225111,22511103,2251110322,6,,2,2,42,53,1,2,1,,,,1,36,1,1,2,,,,,,,,,,,,,,,,,1,
225,225111,22511103,2251110322,7,,1,2,21,21,1,1,1,,,,1,31,1,1,2,,,,,,,,,,,,,,,,,1,
226,226101,22610101,2261010102,1,,2,2,86,77,2,4,1,,,,1,1212,5,3,2,,,,,,,,,,,,,,,,,1,
226,226101,22610101,2261010102,2,,2,2,40,61,2,4,1,,,,1,92,5,3,2,,,,,,,,,,,,,,,,,1,
226,226101,22610101,2261010102,3,,1,2,60,37,2,4,1,,,,1,74,5,2,2,,,,,,,,,,,,,,,,,1,
226,226101,22610101,2261010102,4,,1,2,41,65,1,4,1,,,,1,72,2,3,2,,,,,,,,,,,,,,,,,1,
226,226101,22610101,2261010102,5,,1,2,33,42,1,5,1,,,,1,73,2,3,2,,,,,,,,,,,,,,,,,1,
226,226101,22610101,2261010102,6,,1,2,30,22,1,4,1,,,,1,49,1,2,2,,,,,,,,,,,,,,,,,1,
226,226101,22610101,2261010102,7,,1,2,13,9,1,3,1,,,,1,22,1,1,2,,,,,,,,,,,,,,,,,1,
226,226103,22610302,2261030205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"weekend"
226,226103,22610302,2261030205,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"weekend"
226,226103,22610302,2261030205,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"weekend"
226,226103,22610302,2261030205,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"weekend"
226,226103,22610302,2261030205,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"weekend"
226,226103,22610302,2261030205,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"weekend"
226,226103,22610302,2261030205,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"weekend"
226,226103,22610303,2261030301,1,,,,,,,,,,,,,,,,,,2,2,139,103,1,4,1,,,,1,153,4,1,1,,
226,226103,22610303,2261030301,2,,,,,,,,,,,,,,,,,,2,2,45,60,1,3,1,,,,1,62,1,1,1,,
226,226103,22610303,2261030301,3,,,,,,,,,,,,,,,,,,1,2,58,50,1,4,1,,,,1,62,1,1,2,,
226,226103,22610303,2261030301,4,,,,,,,,,,,,,,,,,,1,2,47,88,1,4,1,,,,1,59,1,1,2,,
226,226103,22610303,2261030301,5,,,,,,,,,,,,,,,,,,1,2,46,47,1,3,1,,,,1,67,1,3,1,,
226,226103,22610303,2261030301,6,,,,,,,,,,,,,,,,,,1,2,21,13,2,2,1,,,,1,26,1,1,1,,
226,226103,22610303,2261030301,7,,,,,,,,,,,,,,,,,,1,2,14,10,1,1,1,,,,1,19,1,1,1,,
226,226104,22610405,2261040510,1,,1,2,105,130,2,5,1,,,,1,114,3,4,1,,,,,,,,,,,,,,,,,1,
226,226104,22610405,2261040510,2,,2,2,58,70,2,5,1,,,,1,119,2,3,1,,,,,,,,,,,,,,,,,1,
226,226104,22610405,2261040510,3,,1,2,61,100,2,5,1,,,,1,111,1,2,1,,,,,,,,,,,,,,,,,1,
226,226104,22610405,2261040510,4,,1,2,105,110,2,5,1,,,,1,149,1,2,2,,,,,,,,,,,,,,,,,1,
226,226104,22610405,2261040510,5,,1,2,65,89,2,4,2,1,8,,1,109,1,3,1,,,,,,,,,,,,,,,,,1,
226,226104,22610405,2261040510,6,,1,2,63,70,2,5,1,,,,1,105,1,2,1,,,,,,,,,,,,,,,,,1,
226,226104,22610405,2261040510,7,,1,1,21,18,2,5,1,,,,1,70,1,2,1,,,,,,,,,,,,,,,,,1,
228,228102,22810203,2281020304,1,,,,,,,,,,,,,,,,,,2,2,73,77,1,4,1,,,,1,154,1,3,1,3,"holiday"
228,228102,22810203,2281020304,2,,,,,,,,,,,,,,,,,,2,2,92,58,1,3,1,,,,1,71,1,3,1,3,"holiday"
228,228102,22810203,2281020304,3,,,,,,,,,,,,,,,,,,1,2,81,84,1,3,1,,,,1,130,1,3,1,3,"holiday"
228,228102,22810203,2281020304,4,,,,,,,,,,,,,,,,,,2,1,40,55,1,4,1,,,,1,54,1,3,1,3,"holiday"
228,228102,22810203,2281020304,5,,,,,,,,,,,,,,,,,,1,2,33,45,1,3,1,,,,1,49,1,3,1,3,"holiday"
228,228102,22810203,2281020304,6,,,,,,,,,,,,,,,,,,1,1,34,47,1,3,1,,,,1,55,1,3,1,3,"holiday"
228,228102,22810203,2281020304,7,,,,,,,,,,,,,,,,,,1,2,55,49,1,3,1,,,,1,45,1,3,1,3,"holiday"
230,230107,23010709,2301070905,1,,2,2,30,14,2,1,2,1,96,,1,39,1,1,1,,,,,,,,,,,,,,,,,,
230,230107,23010709,2301070905,2,,2,2,21,12,2,1,2,1,96,,1,18,1,1,1,,,,,,,,,,,,,,,,,,
230,230107,23010709,2301070905,3,,1,3,10,14,1,1,1,,,,2,18,1,1,1,,,,,,,,,,,,,,,,,,
230,230107,23010709,2301070905,4,,1,3,9,14,1,1,1,,,,2,21,1,1,1,,,,,,,,,,,,,,,,,,
230,230107,23010709,2301070905,5,,1,2,7,14,1,1,1,,,,2,17,1,1,1,,,,,,,,,,,,,,,,,,
230,230107,23010709,2301070905,6,,1,2,3,6,1,1,1,,,,1,9,1,1,2,,,,,,,,,,,,,,,,,,
230,230107,23010709,2301070905,7,,1,3,5,3,1,1,1,,,,2,7,1,1,2,,,,,,,,,,,,,,,,,,
232,232101,23210104,2321010406,1,,,,,,,,,,,,,,,,,,2,2,88,86,2,4,1,,,,1,100,1,2,1,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232101,23210104,2321010406,2,,,,,,,,,,,,,,,,,,2,2,53,63,2,4,1,,,,1,69,2,2,1,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232101,23210104,2321010406,3,,,,,,,,,,,,,,,,,,1,2,43,69,2,3,1,,,,1,68,2,1,1,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232101,23210104,2321010406,4,,,,,,,,,,,,,,,,,,1,1,63,69,2,2,1,,,,1,102,1,2,1,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232101,23210104,2321010406,5,,,,,,,,,,,,,,,,,,2,1,52,50,2,4,1,,,,1,65,1,1,1,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232101,23210104,2321010406,6,,,,,,,,,,,,,,,,,,1,2,43,63,2,3,1,,,,1,72,1,1,1,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232101,23210104,2321010406,7,,,,,,,,,,,,,,,,,,1,1,37,57,1,3,1,,,,1,76,1,1,1,3,"SCHOOL WAS CLOSED FOR HOLIDAYS"
232,232203,23220304,2322030405,1,,2,2,61,59,2,5,1,,,,1,93,5,2,1,,1,2,74,75,2,5,1,,,,1,80,5,2,1,1,
232,232203,23220304,2322030405,2,,2,2,44,78,2,5,1,,,,1,83,5,2,1,,2,2,64,74,2,4,1,,,,1,66,5,1,1,1,
232,232203,23220304,2322030405,3,,1,2,80,60,1,3,1,,,,1,101,5,1,2,,2,2,46,72,2,4,1,,,,1,62,5,1,1,1,
232,232203,23220304,2322030405,4,,1,1,80,66,1,4,1,,,,1,107,5,1,2,,1,2,82,65,2,3,1,,,,1,74,1,1,1,1,
232,232203,23220304,2322030405,5,,1,2,60,61,1,4,1,,,,1,72,1,1,2,,1,2,28,37,1,3,1,,,,1,65,2,1,1,1,
232,232203,23220304,2322030405,6,,1,2,67,55,1,3,1,,,,1,83,1,1,1,,1,2,75,55,1,2,1,,,,1,71,1,1,1,1,
232,232203,23220304,2322030405,7,,1,2,18,42,1,3,1,,,,1,40,1,1,2,,1,2,27,37,1,1,1,,,,1,64,1,1,1,1,
302,302101,30210102,3021010215,1,,1,2,113,128,2,3,1,,,,1,66,5,3,2,,,,,,,,,,,,,,,,,,
302,302101,30210102,3021010215,2,,2,2,86,97,2,4,1,,,,1,50,5,3,2,,,,,,,,,,,,,,,,,,
302,302101,30210102,3021010215,3,,1,1,79,54,2,4,1,,,,1,72,5,3,2,,,,,,,,,,,,,,,,,,
302,302101,30210102,3021010215,4,,1,2,86,71,1,4,1,,,,1,120,5,2,2,,,,,,,,,,,,,,,,,,
302,302101,30210102,3021010215,5,,1,2,64,58,1,4,1,,,,1,82,5,4,2,,,,,,,,,,,,,,,,,,
302,302101,30210102,3021010215,6,,1,1,62,57,1,4,1,,,,1,55,5,3,2,,,,,,,,,,,,,,,,,,
302,302101,30210102,3021010215,7,,1,2,47,36,1,4,2,2,,13,1,28,5,3,1,,,,,,,,,,,,,,,,,,
302,302201,30220105,3022010508,1,,1,2,69,66,2,5,1,,,,1,84,1,4,1,,,,,,,,,,,,,,,,,1,
302,302201,30220105,3022010508,2,,1,2,64,82,2,4,2,2,,13,1,86,1,4,2,,,,,,,,,,,,,,,,,1,
302,302201,30220105,3022010508,3,,2,2,54,51,2,4,2,2,,13,1,64,1,4,2,,,,,,,,,,,,,,,,,1,
302,302201,30220105,3022010508,4,,2,2,115,135,1,4,1,,,,1,53,1,3,2,,,,,,,,,,,,,,,,,1,
302,302201,30220105,3022010508,5,,1,2,111,68,1,4,1,,,,1,79,1,4,2,,,,,,,,,,,,,,,,,1,
302,302201,30220105,3022010508,6,,1,2,28,24,1,4,1,,,,1,25,1,4,1,,,,,,,,,,,,,,,,,1,
302,302201,30220105,3022010508,7,,1,2,21,18,1,3,2,2,,13,1,16,1,3,2,,,,,,,,,,,,,,,,,1,
302,302201,30220107,3022010708,1,,1,2,32,18,2,4,2,2,,96,1,40,1,4,2,,,,,,,,,,,,,,,,,3,"Holidays and no teachers  around for data"
302,302201,30220107,3022010708,2,,2,3,34,22,1,4,2,2,,96,2,32,1,4,2,,,,,,,,,,,,,,,,,3,"Holidays and no teachers  around for data"
302,302201,30220107,3022010708,3,,2,2,32,28,1,4,2,2,,96,1,46,1,3,2,,,,,,,,,,,,,,,,,3,"Holidays and no teachers  around for data"
302,302201,30220107,3022010708,4,,1,2,42,46,1,4,2,2,,96,2,44,1,3,2,,,,,,,,,,,,,,,,,3,"Holidays and no teachers  around for data"
302,302201,30220107,3022010708,5,,1,2,32,29,1,4,2,2,,13,1,30,1,3,2,,,,,,,,,,,,,,,,,3,"Holidays and no teachers  around for data"
302,302201,30220107,3022010708,6,,1,2,5,10,1,4,1,,,,2,14,1,3,2,,,,,,,,,,,,,,,,,3,"Holidays and no teachers  around for data"
302,302201,30220107,3022010708,7,,1,2,11,2,1,4,2,2,,96,1,12,1,3,2,,,,,,,,,,,,,,,,,3,"Holidays and no teachers  around for data"
302,302203,30220302,3022030205,1,,,,45,60,,,,,,,,,,,,,2,2,40,63,2,4,1,,,,1,67,1,4,1,,
302,302203,30220302,3022030205,2,,,,40,58,,,,,,,,,,,,,1,2,47,39,2,4,1,,,,1,67,1,3,1,,
302,302203,30220302,3022030205,3,,,,62,76,,,,,,,,,,,,,2,2,50,60,1,5,1,,,,1,102,1,2,2,,
302,302203,30220302,3022030205,4,,,,68,96,,,,,,,,,,,,,2,2,29,43,1,4,1,,,,1,62,1,4,2,,
302,302203,30220302,3022030205,5,,,,60,65,,,,,,,,,,,,,1,2,20,35,1,4,1,,,,1,51,1,2,2,,
302,302203,30220302,3022030205,6,,,,46,54,,,,,,,,,,,,,1,2,44,46,1,4,1,,,,1,71,1,3,1,,
302,302203,30220302,3022030205,7,,,,40,51,,,,,,,,,,,,,1,2,44,26,1,4,1,,,,1,66,1,3,1,,
302,302204,30220405,3022040505,1,,1,2,48,57,2,1,1,,,,1,84,1,4,2,,,,99,136,,,,,,,,,,,,1,
302,302204,30220405,3022040505,2,,1,2,47,51,2,5,1,,,,1,55,1,3,2,,,,94,100,,,,,,,,,,,,1,
302,302204,30220405,3022040505,3,,2,2,45,68,2,4,1,,,,1,82,1,4,2,,,,91,109,,,,,,,,,,,,1,
302,302204,30220405,3022040505,4,,1,2,89,121,1,3,1,,,,1,101,1,4,2,,,,78,82,,,,,,,,,,,,1,
302,302204,30220405,3022040505,5,,1,2,87,98,1,3,2,2,,13,1,61,1,3,2,,,,151,143,,,,,,,,,,,,1,
302,302204,30220405,3022040505,6,,1,2,47,31,1,1,2,1,96,,1,39,1,1,2,,,,121,87,,,,,,,,,,,,1,
302,302204,30220405,3022040505,7,,1,2,23,17,1,1,1,,,,1,25,1,3,2,,,,37,23,,,,,,,,,,,,1,
302,302205,30220505,3022050502,1,,,,93,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
302,302205,30220505,3022050502,2,,,,78,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
302,302205,30220505,3022050502,3,,,,85,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
302,302205,30220505,3022050502,4,,,,99,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
302,302205,30220505,3022050502,5,,,,57,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
302,302205,30220505,3022050502,6,,,,50,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
302,302205,30220505,3022050502,7,,,,31,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
303,303201,30320102,3032010205,1,,1,2,142,151,2,5,1,,,,1,140,2,3,1,,1,2,133,139,2,5,1,,,,1,238,2,2,1,1,
303,303201,30320102,3032010205,2,,1,1,55,68,2,5,1,,,,1,75,5,1,2,,1,1,73,69,2,5,1,,,,1,152,5,1,2,1,
303,303201,30320102,3032010205,3,,2,1,69,64,1,4,1,,,,1,81,1,1,2,,2,1,52,62,2,4,1,,,,1,101,1,1,2,1,
303,303201,30320102,3032010205,4,,1,2,113,110,1,2,1,,,,1,118,1,1,2,,1,2,96,98,2,4,1,,,,1,157,1,1,2,1,
303,303201,30320102,3032010205,5,,1,2,80,58,1,2,1,,,,1,76,1,1,2,,1,2,47,30,1,4,1,,,,1,74,1,1,2,1,
303,303201,30320102,3032010205,6,,1,1,46,25,1,2,1,,,,1,44,1,1,1,,1,1,40,20,1,3,1,,,,1,57,1,1,1,1,
303,303201,30320102,3032010205,7,,2,1,32,13,1,2,1,,,,1,39,1,1,1,,1,1,28,11,1,3,1,,,,1,38,1,1,1,1,
303,303202,30320207,3032020706,1,,1,1,122,142,2,1,1,,,,1,46,1,2,2,,2,2,127,135,2,5,2,1,,,1,223,2,3,1,1,
303,303202,30320207,3032020706,2,,2,2,52,44,2,1,1,,,,1,66,1,2,1,,2,2,53,57,2,5,1,,,,1,81,1,2,1,1,
303,303202,30320207,3032020706,3,,2,2,71,55,2,1,1,,,,1,51,1,1,2,,2,2,97,102,2,3,1,,,,1,148,1,1,2,1,
303,303202,30320207,3032020706,4,,1,2,67,85,1,3,1,,,,1,69,1,1,2,,1,1,72,84,1,2,1,,,,1,103,1,1,2,1,
303,303202,30320207,3032020706,5,,1,2,59,60,1,1,2,2,,13,1,37,1,1,2,,1,1,48,54,1,4,2,2,,8,1,68,1,1,2,1,
303,303202,30320207,3032020706,6,,1,1,47,75,1,2,1,,,,1,53,1,1,2,,1,1,74,93,1,3,1,,,,1,77,1,1,2,1,
303,303202,30320207,3032020706,7,,1,1,40,33,1,2,1,,,,1,33,1,1,2,,1,2,37,57,1,3,1,,,,1,78,1,1,2,1,
303,303204,30320405,3032040506,1,,,,,,,,,,,,,,,,,,,,54,50,,,,,,,,,,,,3,"No respondent since the school closed for holiday"
303,303204,30320405,3032040506,2,,,,,,,,,,,,,,,,,,,,53,74,,,,,,,,,,,,3,"No respondent since the school closed for holiday"
303,303204,30320405,3032040506,3,,,,,,,,,,,,,,,,,,,,59,81,,,,,,,,,,,,3,"No respondent since the school closed for holiday"
303,303204,30320405,3032040506,4,,,,,,,,,,,,,,,,,,,,66,69,,,,,,,,,,,,3,"No respondent since the school closed for holiday"
303,303204,30320405,3032040506,5,,,,,,,,,,,,,,,,,,,,49,70,,,,,,,,,,,,3,"No respondent since the school closed for holiday"
303,303204,30320405,3032040506,6,,,,,,,,,,,,,,,,,,,,44,50,,,,,,,,,,,,3,"No respondent since the school closed for holiday"
303,303204,30320405,3032040506,7,,,,,,,,,,,,,,,,,,,,26,23,,,,,,,,,,,,3,"No respondent since the school closed for holiday"
303,303402,30340204,3034020408,1,,2,2,83,72,2,5,1,,,,1,34,1,2,2,,2,1,98,108,2,5,1,,,,1,59,1,3,2,1,
303,303402,30340204,3034020408,2,,1,2,62,54,2,1,1,,,,1,27,1,1,2,,1,3,62,90,2,5,1,,,,2,44,1,2,2,1,
303,303402,30340204,3034020408,3,,2,2,64,50,2,3,1,,,,1,18,1,1,1,,2,2,58,41,2,1,1,,,,1,38,1,1,1,1,
303,303402,30340204,3034020408,4,,1,2,52,54,1,3,1,,,,1,20,1,1,2,,1,2,56,28,1,2,1,,,,1,27,1,1,2,1,
303,303402,30340204,3034020408,5,,1,3,56,50,2,4,1,,,,1,20,1,1,2,,1,3,38,30,1,3,1,,,,2,27,1,1,2,1,
303,303402,30340204,3034020408,6,,1,1,21,19,2,5,2,2,,8,1,9,1,1,2,,1,1,37,18,1,3,2,1,1,,1,15,1,1,2,1,
303,303402,30340204,3034020408,7,,1,1,11,4,1,5,1,,,,1,5,1,1,2,,1,1,11,4,1,2,2,1,96,,1,9,1,1,2,1,
303,303404,30340401,3034040102,1,,1,1,34,31,2,5,2,1,4,,1,56,5,3,2,,,,142,116,,,,,,,,,,,,1,
303,303404,30340401,3034040102,2,,1,2,19,18,2,5,2,1,4,,1,36,2,2,2,,,,75,78,,,,,,,,,,,,1,
303,303404,30340401,3034040102,3,,1,3,15,13,1,5,1,,,,2,33,1,1,2,,,,71,56,,,,,,,,,,,,1,
303,303404,30340401,3034040102,4,,1,1,29,17,1,4,1,,,,1,36,1,1,2,,,,52,44,,,,,,,,,,,,1,
303,303404,30340401,3034040102,5,,1,3,5,8,1,4,1,,,,2,11,1,1,2,,,,33,39,,,,,,,,,,,,1,
303,303404,30340401,3034040102,6,,1,2,11,4,1,4,2,1,4,,1,10,1,1,2,,,,27,22,,,,,,,,,,,,1,
303,303404,30340401,3034040102,7,,1,2,8,2,1,3,1,,,,1,6,1,1,2,,,,18,6,,,,,,,,,,,,1,
303,303404,30340403,3034040304,1,,1,2,110,125,2,5,1,,,,1,295,2,2,2,,,,,,,,,,,,,,,,,1,
303,303404,30340403,3034040304,2,,2,2,44,26,2,5,1,,,,1,290,2,2,2,,,,,,,,,,,,,,,,,1,
303,303404,30340403,3034040304,3,,1,2,28,25,2,2,1,,,,1,58,1,1,2,,,,,,,,,,,,,,,,,1,
303,303404,30340403,3034040304,4,,1,2,68,82,2,5,2,2,,13,1,130,1,1,2,,,,,,,,,,,,,,,,,1,
303,303404,30340403,3034040304,5,,1,2,24,34,1,4,1,,,,1,43,1,1,2,,,,,,,,,,,,,,,,,1,
303,303404,30340403,3034040304,6,,1,1,33,35,1,4,2,1,1,,1,66,1,1,2,,,,,,,,,,,,,,,,,1,
303,303404,30340403,3034040304,7,,1,2,19,18,1,4,2,1,96,,1,37,1,1,2,,,,,,,,,,,,,,,,,1,
303,303405,30340507,3034050711,1,,,,,,,,,,,,,,,,,,2,2,121,93,2,1,1,,,,1,37,5,2,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303405,30340507,3034050711,2,,,,,,,,,,,,,,,,,,1,2,32,110,2,5,2,1,96,,1,21,5,2,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303405,30340507,3034050711,3,,,,,,,,,,,,,,,,,,1,3,48,55,2,4,1,,,,1,30,2,1,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303405,30340507,3034050711,4,,,,,,,,,,,,,,,,,,1,2,56,34,2,5,1,,,,1,47,1,1,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303405,30340507,3034050711,5,,,,,,,,,,,,,,,,,,1,2,11,10,1,3,1,,,,1,22,1,1,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303405,30340507,3034050711,6,,,,,,,,,,,,,,,,,,1,2,24,6,1,4,1,,,,1,16,1,1,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303405,30340507,3034050711,7,,,,,,,,,,,,,,,,,,1,2,15,5,2,3,1,,,,1,10,1,1,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
303,303503,30350304,3035030411,1,,2,2,142,133,2,1,1,,,,1,73,1,2,2,,2,2,112,132,2,1,1,,,,1,87,1,2,1,,
303,303503,30350304,3035030411,2,,1,2,70,60,1,3,1,,,,1,49,1,1,2,,2,2,86,42,2,2,1,,,,1,52,1,1,2,,
303,303503,30350304,3035030411,3,,1,2,42,33,1,4,1,,,,1,39,1,1,2,,1,2,45,32,2,5,2,1,96,,1,41,2,1,2,,
303,303503,30350304,3035030411,4,,2,1,45,34,1,2,1,,,,1,36,1,1,2,,1,2,37,26,1,2,2,2,,15,1,23,1,1,2,,
303,303503,30350304,3035030411,5,,1,2,34,28,1,3,1,,,,2,39,1,1,1,,1,2,35,21,1,3,1,,,,1,21,1,1,1,,
303,303503,30350304,3035030411,6,,1,1,18,19,1,5,1,,,,1,23,1,1,2,,1,2,14,16,1,3,1,,,,1,22,1,1,1,,
303,303503,30350304,3035030411,7,,1,2,16,5,1,3,2,1,96,,1,0,5,5,2,,1,2,20,2,1,2,2,2,,13,1,17,1,1,1,,
303,303504,30350402,3035040205,1,,2,2,137,88,2,5,1,,,,1,182,2,2,2,,2,1,105,147,2,5,2,2,,,1,195,2,2,2,1,
303,303504,30350402,3035040205,2,,2,2,62,50,2,2,1,,,,1,92,1,1,2,,2,2,59,49,2,4,1,,,,1,81,1,1,2,1,
