"HHID","LiveStockID","a6aq2","a6aq3a","a6aq3b","a6aq3c","a6aq3d","a6aq3e","a6aq4a","a6aq4b","a6aq4c","a6aq5a","a6aq5b","a6aq5c","a6aq6","a6aq7","a6aq8","a6aq9","a6aq10","a6aq11","a6aq12","a6aq13a","a6aq13b","a6aq14a","a6aq14b","a6aq15","a6aq15b","a6aq15c","a6aq16","hh","wgt_X"
162100401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16210-04-01",2935.46557617188
162100401,6,1,1,16210001,16210002,16210001,16210002,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,4,6,1,"H16210-04-01",2935.46557617188
162100401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16210-04-01",2935.46557617188
162100401,8,1,2,16210001,16210002,16210001,16210002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,6,4,1,"H16210-04-01",2935.46557617188
162100401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16210-04-01",2935.46557617188
162100401,10,1,2,16210001,16210002,16210001,16210002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,2,5,1,"H16210-04-01",2935.46557617188
162100401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16210-04-01",2935.46557617188
162100401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16210-04-01",2935.46557617188
163040401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163040401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163040401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163040401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163040401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163040401,6,1,1,16304002,,16304002,,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,2,"H16304-04-01",2935.46557617188
163040401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163040401,8,1,1,16304002,,16304002,,1,16304002,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1,"H16304-04-01",2935.46557617188
163040401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163040401,10,1,1,16304002,,16304002,,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1,"H16304-04-01",2935.46557617188
163040401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163040401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16304-04-01",2935.46557617188
163060401,1,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,2,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,3,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,4,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,5,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,6,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,7,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,8,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,9,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,10,1,5,16306001,16306002,16306001,16306002,0,,,30,2,150000,5,0,0,0,0,0,0,0,,0,,0,1,3,1,"H16306-04-01",2935.46557617188
163060401,11,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163060401,12,2,,,,,,,,,30,2,150000,,,,,,,,,,,,,,,,"H16306-04-01",2935.46557617188
163070401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,7,1,2,16307007,16307001,16307007,16307002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,1,"H16307-04-01",2935.46557617188
163070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,10,1,1,16307007,16307001,16307007,16307002,0,,,0,,,0,0,0,0,0,0,0,1,350000,0,,0,2,1,1,"H16307-04-01",2935.46557617188
163070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16307-04-01",2935.46557617188
163090401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,10,1,1,16309001,99999999,16309001,99999999,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1,"H16309-04-01",2935.46557617188
163090401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
163090401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16309-04-01",2935.46557617188
164010401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164010401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164010401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164010401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164010401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164010401,6,1,1,16401001,16401002,16401001,16401002,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1,"H16401-04-01",2935.46557617188
164010401,7,1,2,16401001,16401002,16401001,16401002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,4,1,"H16401-04-01",2935.46557617188
164010401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164010401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164010401,10,1,3,16401001,16401002,16401001,16401002,0,,,0,,,2,1,0,0,0,0,0,0,,0,,0,1,2,1,"H16401-04-01",2935.46557617188
164010401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164010401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16401-04-01",2935.46557617188
164020401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164020401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164020401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164020401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164020401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164020401,6,1,1,16402001,,16402001,16402002,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1,"H16402-04-01",2935.46557617188
164020401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164020401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164020401,9,1,0,,,,,0,,,0,,,1,0,0,1,0,0,0,0,,0,,0,1,4,1,"H16402-04-01",2935.46557617188
164020401,10,1,1,16402001,,16402001,16402002,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1,"H16402-04-01",2935.46557617188
164020401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164020401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16402-04-01",2935.46557617188
164050401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,7,1,0,,,,,0,,,0,,,2,0,0,0,0,0,0,0,,2,600000,0,1,5,1,"H16405-04-01",1467.73278808594
164050401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164050401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16405-04-01",1467.73278808594
164060401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,6,1,1,16406001,16406002,16406001,16406002,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,2,3,1,"H16406-04-01",2935.46557617188
164060401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,10,1,2,16406001,16406002,16406001,16406002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1,"H16406-04-01",2935.46557617188
164060401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164060401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16406-04-01",2935.46557617188
164070401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,7,1,2,16407001,16407002,16407001,16407002,0,,,0,,,0,0,0,0,0,0,0,0,,0,,0,1,1,1,"H16407-04-01",978.488586425781
164070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16407-04-01",978.488586425781
164080401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,6,1,1,16408001,16408002,16408001,16408002,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,4,1,"H16408-04-01",2935.46557617188
164080401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,10,1,1,16408001,16408002,16408001,16408002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H16408-04-01",2935.46557617188
164080401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164080401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16408-04-01",2935.46557617188
164090401,1,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090401,2,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090401,3,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090401,4,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090401,5,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090401,6,1,1,16409001,16409002,16409001,16409002,0,,,30,1,20000,0,1,0,0,0,0,0,0,,0,,0,2,3,1,"H16409-04-01",733.866394042969
164090401,7,1,2,16409001,16409002,16409001,16409002,2,16409001,16409002,30,1,20000,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H16409-04-01",733.866394042969
164090401,8,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090401,9,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090401,10,1,1,16409001,16409002,16409001,16409002,0,,,30,1,20000,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H16409-04-01",733.866394042969
164090401,11,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090401,12,2,,,,,,,,,30,1,20000,,,,,,,,,,,,,,,,"H16409-04-01",733.866394042969
164090402,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090402,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090402,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090402,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090402,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090402,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090402,7,1,2,16409007,,16409007,16409010,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1,"H16409-04-02",733.866394042969
164090402,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090402,9,1,2,16409007,,16409007,16409010,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,2,1,"H16409-04-02",733.866394042969
164090402,10,1,1,16409007,,16409007,16409010,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H16409-04-02",733.866394042969
164090402,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090402,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-02",733.866394042969
164090403,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,7,1,2,16409018,,16409018,16409019,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1,"H16409-04-03",733.866394042969
164090403,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,9,1,2,16409018,,16409018,16409019,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1,"H16409-04-03",733.866394042969
164090403,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164090403,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16409-04-03",733.866394042969
164100401,1,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,2,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,3,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,4,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,5,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,6,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,7,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,8,1,4,16410001,,16410001,,0,,,30,2,20000,4,0,0,0,0,0,0,0,,0,,0,1,5,1,"H16410-04-01",2935.46557617188
164100401,9,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,10,1,1,16410001,,16410001,,0,,,30,2,20000,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H16410-04-01",2935.46557617188
164100401,11,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
164100401,12,2,,,,,,,,,30,2,20000,,,,,,,,,,,,,,,,"H16410-04-01",2935.46557617188
165010402,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,7,1,2,16501004,99999999,16501004,99999999,0,,,0,,,0,0,0,0,0,0,0,2,420000,0,,0,1,5,1,"H16501-04-02",1467.73278808594
165010402,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165010402,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16501-04-02",1467.73278808594
165050401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,7,1,3,16505001,16505002,16505001,16505002,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,1,"H16505-04-01",978.488586425781
165050401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,10,1,3,16505001,16505002,16505005,16505006,0,,,0,,,4,0,0,0,0,1,0,0,,0,,0,1,3,1,"H16505-04-01",978.488586425781
165050401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165050401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16505-04-01",978.488586425781
165060401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,7,1,1,16506005,16506006,16506005,16506006,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1,"H16506-04-01",2935.46557617188
165060401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165060401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16506-04-01",2935.46557617188
165070401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165070401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165070401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165070401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165070401,6,1,1,16507001,16507004,16507001,16507004,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,4,1,1,"H16507-04-01",2935.46557617188
165070401,7,1,1,16507001,16507004,16507001,16507004,0,,,0,,,0,0,0,0,0,0,0,1,150000,0,,0,1,6,1,"H16507-04-01",2935.46557617188
165070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165070401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165070401,10,1,1,16507001,16507004,16507001,16507004,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H16507-04-01",2935.46557617188
165070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16507-04-01",2935.46557617188
165090401,1,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,2,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,3,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,4,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,5,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,6,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,7,1,3,16509001,16509002,16509001,16509002,0,,,30,3,30000,3,0,0,0,0,0,0,0,,0,,0,1,6,1,"H16509-04-01",2935.46557617188
165090401,8,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,9,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,10,1,1,16509001,16509002,16509001,16509002,0,,,30,3,30000,1,0,0,0,0,0,0,0,,0,,0,3,3,1,"H16509-04-01",2935.46557617188
165090401,11,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165090401,12,2,,,,,,,,,30,3,30000,,,,,,,,,,,,,,,,"H16509-04-01",2935.46557617188
165100401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16510-04-01",2935.46557617188
165100401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16510-04-01",2935.46557617188
165100401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16510-04-01",2935.46557617188
165100401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16510-04-01",2935.46557617188
165100401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16510-04-01",2935.46557617188
165100401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H16510-04-01",2935.46557617188
165100401,7,1,4,16510001,16510002,16510001,16510002,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,6,1,"H16510-04-01",2935.46557617188
