"HHID","h15eq2","h15eq2_1","h15eq3","wgt_X"
"H29408-04-01",807,1,25000,2437.248046875
"H29410-04-01",807,1,150000,1218.6240234375
"H29502-04-01",806,1,100000,2437.248046875
"H29502-04-01",807,1,20000,2437.248046875
"H29504-04-01",807,1,5000,2437.248046875
"H29505-04-01",806,1,50000,2437.248046875
"H29505-04-01",807,1,200000,2437.248046875
"H29507-04-01",807,1,30000,2437.248046875
"H29508-04-01",807,1,10000,2437.248046875
"H29509-04-01",807,1,7000,2437.248046875
"H29511-04-01",807,1,20000,2437.248046875
"H29602-04-01",807,1,100000,812.415954589844
"H29602-04-02",807,1,30000,812.415954589844
"H29602-04-03",807,1,13000,812.415954589844
"H29603-04-02",807,1,180000,1218.6240234375
"H29604-04-01",807,1,10000,812.415954589844
"H29604-04-02",807,1,50000,812.415954589844
"H29605-04-01",807,1,0,2437.248046875
"H29607-04-01",807,1,40000,2437.248046875
"H29608-04-01",807,1,20000,1218.6240234375
"H29608-04-02",807,1,30000,1218.6240234375
"H29609-04-02",806,1,150000,1218.6240234375
"H29609-04-02",807,1,10000,1218.6240234375
"H29610-04-01",806,1,600000,2437.248046875
"H29610-04-01",807,1,100000,2437.248046875
"H29701-04-01",806,1,100000,2437.24829101563
"H29701-04-01",807,1,300000,2437.24829101563
"H29702-04-01",807,1,10000,1218.62414550781
"H29702-04-02",807,1,10000,1218.62414550781
"H29704-04-01",807,1,100000,2437.24829101563
"H29705-04-01",807,1,80000,2437.24829101563
"H29706-04-01",807,1,60000,812.416076660156
"H29706-04-02",807,1,60000,812.416076660156
"H29706-04-03",807,1,3500000,812.416076660156
"H29707-04-02",807,1,5000,609.312072753906
"H29707-04-03",806,1,400000,609.312072753906
"H29707-04-03",807,1,200000,609.312072753906
"H29707-04-04",807,1,4000,609.312072753906
"H29709-04-01",807,1,300000,1218.62414550781
"H29709-04-02",807,1,200000,1218.62414550781
"H29710-04-01",807,1,100000,812.416076660156
"H29803-04-01",807,1,50000,1218.6240234375
"H29805-04-01",807,1,150000,2437.248046875
"H29806-04-01",806,1,200000,2437.248046875
"H29806-04-01",807,1,320000,2437.248046875
"H29807-04-01",807,1,40000,1218.6240234375
"H29807-04-02",807,1,5000,1218.6240234375
"H29810-04-02",807,1,50000,1218.6240234375
"H29901-04-01",807,1,20000,2437.248046875
"H29902-04-01",807,1,10000,406.207977294922
"H29902-04-02",807,1,30000,406.207977294922
"H29902-04-06",807,1,25000,406.207977294922
"H29903-04-01",807,1,100000,1218.6240234375
"H29903-04-02",807,1,50000,1218.6240234375
"H29904-04-01",807,1,350000,2437.248046875
"H29905-04-01",807,1,100000,2437.248046875
"H29907-04-01",806,1,300000,2437.248046875
"H29907-04-01",807,1,150000,2437.248046875
"H29909-04-01",807,1,25000,1218.6240234375
"H29909-04-02",807,1,20000,1218.6240234375
"H30002-04-01",807,1,25000,1218.6240234375
"H30002-04-02",806,1,250000,1218.6240234375
"H30006-04-01",806,1,10000,2437.248046875
"H30006-04-01",807,1,20000,2437.248046875
"H30008-04-02",802,1,120000,1218.6240234375
"H30008-04-02",806,1,200000,1218.6240234375
"H30009-04-01",807,1,5000,2437.248046875
"H30010-04-01",807,1,700000,2437.248046875
"H30012-04-01",806,1,250000,2437.248046875
"H30012-04-01",807,1,700000,2437.248046875
"H30302-04-01",807,1,80000,2437.248046875
"H30303-04-01",806,1,50000,2437.248046875
"H30303-04-01",807,1,120000,2437.248046875
"H30308-04-01",807,1,150000,2437.248046875
"H30309-04-01",807,1,350000,812.415954589844
"H30310-04-01",807,1,20000,2437.248046875
"H30402-04-01",806,1,300000,2437.248046875
"H30402-04-01",807,1,120000,2437.248046875
"H30403-04-01",807,1,50000,2437.248046875
"H30404-04-01",807,1,200000,2437.248046875
"H30405-04-01",807,1,60000,2437.248046875
"H30406-04-01",806,1,100000,2437.248046875
"H30406-04-01",807,1,150000,2437.248046875
"H30407-04-01",806,1,50000,2437.248046875
"H30407-04-01",807,1,58000,2437.248046875
"H30408-04-02",807,1,10000,1218.6240234375
"H30409-04-01",807,1,50000,2437.248046875
"H30502-04-01",804,1,220000,812.415954589844
"H30502-04-01",806,1,2400000,812.415954589844
"H30502-04-01",807,1,200000,812.415954589844
"H30502-04-02",806,1,250000,812.415954589844
"H30502-04-02",807,1,300000,812.415954589844
"H30502-04-03",806,1,3000000,812.415954589844
"H30502-04-03",807,1,150000,812.415954589844
"H30503-04-01",806,1,600000,2437.248046875
"H30503-04-01",807,1,450000,2437.248046875
"H30504-04-01",806,1,500000,2437.248046875
"H30504-04-01",807,1,700000,2437.248046875
"H30505-04-01",806,1,400000,2437.248046875
"H30505-04-01",807,1,800000,2437.248046875
"H30507-04-01",806,1,5000000,2437.248046875
"H30507-04-01",807,1,20000,2437.248046875
"H30510-04-01",807,1,50000,2437.248046875
"H30511-04-01",807,1,50000,812.415954589844
"H30511-04-02",807,1,20000,812.415954589844
"H30511-04-03",807,1,5000,812.415954589844
"H30603-04-01",807,1,3000,2437.24829101563
"H30604-04-01",807,1,20000,2437.24829101563
"H30605-04-01",807,1,40000,812.416076660156
"H30608-04-01",807,1,60000,2437.24829101563
"H30610-04-01",807,1,200000,2437.24829101563
"H30701-04-01",807,1,30000,812.416076660156
"H30701-04-03",807,1,70000,812.416076660156
"H30701-04-04",807,1,200000,812.416076660156
"H30702-04-01",807,1,10000,812.416076660156
"H30702-04-02",807,1,10000,812.416076660156
"H30704-04-01",807,1,5000,2437.24829101563
"H30704-04-01",808,1,20000,2437.24829101563
"H30706-04-01",807,1,1000000,812.416076660156
"H30707-04-01",806,1,80000,2437.24829101563
"H30707-04-01",807,1,60000,2437.24829101563
"H30709-04-01",807,1,150000,2437.24829101563
"H30710-04-01",807,1,100000,2437.24829101563
"H30802-04-01",807,1,35000,2437.248046875
"H30803-04-01",807,1,100000,2437.248046875
"H30805-04-02",807,1,50000,1218.6240234375
"H30806-04-02",806,1,40000,1218.6240234375
"H30806-04-02",807,1,50000,1218.6240234375
"H30810-04-01",807,1,45000,2437.248046875
"H30903-04-01",807,1,200000,2437.24829101563
"H30904-04-01",806,1,30000,2437.24829101563
"H30905-04-01",807,1,10000,1218.62414550781
"H30905-04-02",807,1,30000,1218.62414550781
"H30906-04-01",807,1,80000,1218.62414550781
"H30907-04-01",807,1,5000,2437.24829101563
"H30908-04-01",807,1,50000,2437.24829101563
"H30909-04-01",806,1,150000,2437.24829101563
"H30910-04-01",807,1,50000,1218.62414550781
"H30911-04-01",807,1,150000,2437.24829101563
"H31004-04-01",807,1,200000,1218.6240234375
"H31004-04-02",807,1,100000,1218.6240234375
"H31007-04-01",807,1,30000,2437.248046875
"H31008-04-01",808,1,30000,2437.248046875
"H31010-04-01",807,1,350000,2437.248046875
"H31101-04-01",806,1,1680000,812.416076660156
"H31101-04-01",807,1,400000,812.416076660156
"H31101-04-01",808,1,500000,812.416076660156
"H31101-04-02",806,1,60000,812.416076660156
"H31101-04-03",807,1,5000,812.416076660156
"H31102-04-01",807,1,8000,2437.24829101563
"H31105-04-01",806,1,20000,2437.24829101563
"H31105-04-01",807,1,10000,2437.24829101563
"H31108-04-01",807,1,50000,2437.24829101563
"H31109-04-01",807,1,3000,812.416076660156
"H31110-04-01",807,1,20000,2437.24829101563
"H31701-04-01",806,1,120000,2437.24829101563
"H31701-04-01",807,1,80000,2437.24829101563
"H31702-04-01",807,1,200000,2437.24829101563
"H31703-04-02",807,1,800000,812.416076660156
"H31703-04-03",807,1,250000,812.416076660156
"H31706-04-01",807,1,5000,1218.62414550781
"H31706-04-02",807,1,5000,1218.62414550781
"H31708-04-01",806,1,150000,2437.24829101563
"H31708-04-01",807,1,40000,2437.24829101563
"H31709-04-01",807,1,100000,2437.24829101563
"H31710-04-01",807,1,100000,2437.24829101563
"H31902-04-01",807,1,20000,3443.49438476563
"H31904-04-01",807,1,24000,3443.49438476563
"H31907-04-01",807,1,15000,3443.49438476563
"H31909-04-01",807,1,80000,3443.49438476563
"H32102-04-01",807,1,20000,3443.49438476563
"H32103-04-01",806,1,300000,3443.49438476563
"H32104-04-01",807,1,5000,1721.74719238281
"H32104-04-02",801,1,16000,1721.74719238281
"H32104-04-02",807,1,10000,1721.74719238281
"H32106-04-01",807,1,20000,688.698913574219
"H32106-04-02",807,1,30000,688.698913574219
"H32206-04-01",807,1,10000,3443.49438476563
"H32209-04-01",807,1,85000,1721.74719238281
"H32401-04-01",803,1,10000,1513.22998046875
"H32401-04-01",806,1,80000,1513.22998046875
"H32402-04-01",803,1,600000,1513.22998046875
"H32405-04-01",803,1,17000,1513.22998046875
"H32405-04-01",806,1,80000,1513.22998046875
"H32406-04-01",807,1,50000,1513.22998046875
"H32407-04-01",806,1,4000000,1513.22998046875
"H32407-04-01",807,1,50000,1513.22998046875
"H32408-04-01",807,1,600000,1513.22998046875
"H32409-04-01",803,1,12000,1513.22998046875
"H32409-04-01",806,1,1400000,1513.22998046875
"H32410-04-01",806,1,100000,1513.22998046875
"H32410-04-01",807,1,50000,1513.22998046875
"H32505-04-01",806,1,350000,2466.08081054688
"H32602-04-01",807,1,30000,1889.33142089844
"H32603-04-01",807,1,60000,1889.33142089844
"H32605-04-01",801,1,200000,1889.33142089844
"H32605-04-01",806,1,250000,1889.33142089844
"H32607-04-01",806,1,100000,1889.33142089844
"H32607-04-01",807,1,300000,1889.33142089844
"H32608-04-01",803,1,21000,1889.33142089844
"H32609-04-01",806,1,350000,1889.33142089844
"H32609-04-01",807,1,50000,1889.33142089844
"H32702-04-01",806,1,200000,1890.42163085938
"H32703-04-01",806,1,900000,1890.42163085938
"H32704-04-01",807,1,20000,1890.42163085938
"H32705-04-01",801,1,1500000,1890.42163085938
"H32705-04-01",803,1,300000,1890.42163085938
"H32705-04-01",806,1,5000000,1890.42163085938
"H32705-04-01",807,1,15000000,1890.42163085938
"H32705-04-01",808,1,3800000,1890.42163085938
"H32707-04-01",807,1,250000,1890.42163085938
"H32708-04-01",807,1,180000,1890.42163085938
"H32710-04-01",807,1,40000,1890.42163085938
"H32802-04-01",803,1,40000,2437.23754882813
"H32802-04-01",806,1,600000,2437.23754882813
"H32805-04-01",806,1,5000,2437.23754882813
"H32807-04-01",807,1,15000,2437.23754882813
"H32810-04-01",803,1,30000,2437.23754882813
"H32901-04-01",806,1,120000,1860.48669433594
"H32901-04-01",807,1,70000,1860.48669433594
"H32904-04-01",807,1,100000,1860.48669433594
"H33002-04-01",806,1,120000,3345.22802734375
"H33104-04-01",806,1,50000,3421.5068359375
"H33108-04-01",803,1,155000,3421.5068359375
"H33109-04-01",803,1,20000,3421.5068359375
"H33110-04-01",807,1,20000,3421.5068359375
"H33201-04-01",803,1,22200,497.993225097656
"H33201-04-01",806,1,400000,497.993225097656
"H33201-04-01",807,1,30000,497.993225097656
"H33202-04-01",803,1,35000,497.993225097656
"H33202-04-01",806,1,200000,497.993225097656
"H33203-04-01",806,1,400000,497.993225097656
"H33203-04-01",807,1,100000,497.993225097656
"H33204-04-01",807,1,20000,497.993225097656
"H33205-04-01",802,1,5000,497.993225097656
"H33205-04-01",807,1,85000,497.993225097656
"H33206-04-01",806,1,250000,497.993225097656
"H33208-04-01",803,1,25000,497.993225097656
"H33210-04-01",806,1,300000,497.993225097656
"H33210-04-01",807,1,50000,497.993225097656
"H33301-04-01",806,1,500000,1654.23364257813
"H33303-04-01",807,1,35000,1654.23364257813
"H33306-04-01",806,1,70000,1654.23364257813
"H33306-04-01",807,1,30000,1654.23364257813
"H33307-04-01",807,1,10000,1654.23364257813
"H33308-04-01",806,1,150000,1654.23364257813
"H33308-04-01",807,1,60000,1654.23364257813
"H33308-04-01",809,1,75000,1654.23364257813
"H33309-04-01",807,1,20000,1654.23364257813
"H33310-04-01",803,1,10000,1654.23364257813
"H33310-04-01",806,1,20000,1654.23364257813
"H33310-04-01",807,1,30000,1654.23364257813
"H33401-04-01",807,1,150000,1517.69372558594
"H33401-04-01",808,1,1560000,1517.69372558594
"H33402-04-01",806,1,300000,1517.69372558594
"H33402-04-01",807,1,100000,1517.69372558594
"H33403-04-01",803,1,54000,1517.69372558594
"H33403-04-01",806,1,36000,1517.69372558594
"H33404-04-01",807,1,50000,1517.69372558594
"H33405-04-01",806,1,720000,1517.69372558594
"H33405-04-01",807,1,180000,1517.69372558594
"H33405-04-01",808,1,360000,1517.69372558594
"H33406-04-01",806,1,250000,1517.69372558594
"H33406-04-01",807,1,50000,1517.69372558594
"H33408-04-01",806,1,46000,1517.69372558594
"H33408-04-01",807,1,450000,1517.69372558594
"H33501-04-01",806,1,20000,2588.154296875
"H33501-04-01",807,1,25000,2588.154296875
"H33506-04-01",806,1,50000,2588.154296875
"H33506-04-01",807,1,50000,2588.154296875
"H33508-04-01",806,1,25000,2588.154296875
"H33601-04-01",806,1,20000,2330.68798828125
"H33601-04-01",807,1,5000,2330.68798828125
"H33602-04-01",807,1,15000,2330.68798828125
"H33603-04-01",807,1,200000,2330.68798828125
"H33604-04-01",803,1,1000,2330.68798828125
"H33604-04-01",806,1,50000,2330.68798828125
"H33604-04-01",807,1,100000,2330.68798828125
"H33605-04-01",807,1,15000,2330.68798828125
"H33606-04-01",806,1,100000,2330.68798828125
"H33607-04-01",802,1,30000,2330.68798828125
"H33607-04-01",807,1,5000,2330.68798828125
"H33609-04-01",806,1,30000,2330.68798828125
"H33609-04-01",807,1,10000,2330.68798828125
"H33610-04-01",806,1,60000,2330.68798828125
"H33610-04-01",807,1,70000,2330.68798828125
"H33701-04-01",804,1,20000,2240.11083984375
"H33701-04-01",808,1,204000,2240.11083984375
"H33703-04-01",801,1,650000,2240.11083984375
"H33703-04-01",804,1,7500,2240.11083984375
"H33703-04-01",807,1,100000,2240.11083984375
"H33703-04-01",808,1,1200000,2240.11083984375
"H33704-04-01",806,1,1300000,2240.11083984375
"H33704-04-01",807,1,150000,2240.11083984375
"H33704-04-01",808,1,12000,2240.11083984375
"H33706-04-01",806,1,600000,2240.11083984375
"H33706-04-01",807,1,15000,2240.11083984375
"H33707-04-01",804,1,40000,2240.11083984375
"H33707-04-01",806,1,100000,2240.11083984375
"H33707-04-01",808,1,200000,2240.11083984375
"H33708-04-01",806,1,20000,2240.11083984375
"H33708-04-01",809,1,240000,2240.11083984375
"H33801-04-01",806,1,25000,4106.56884765625
"H33801-04-01",807,1,30000,4106.56884765625
"H33804-04-01",806,1,500000,4106.56884765625
"H33804-04-01",807,1,10000,4106.56884765625
"H33806-04-01",806,1,30000,4106.56884765625
"H33807-04-01",806,1,500000,4106.56884765625
"H33807-04-01",807,1,50000,4106.56884765625
"H33808-04-01",803,1,15000,4106.56884765625
"H33808-04-01",806,1,150000,4106.56884765625
"H33808-04-01",807,1,70000,4106.56884765625
"H33809-04-01",806,1,35000,4106.56884765625
"H33810-04-01",803,1,30000,4106.56884765625
"H33901-04-01",807,1,20000,4673.64306640625
"H33903-04-01",806,1,150000,4673.64306640625
"H33904-04-01",806,1,50000,4673.64306640625
"H33904-04-01",807,1,10000,4673.64306640625
"H33906-04-01",806,1,20000,4673.64306640625
"H33906-04-01",807,1,5000,4673.64306640625
"H33907-04-01",807,1,50000,4673.64306640625
"H33908-04-01",806,1,30000,4673.64306640625
"H33908-04-01",807,1,10000,4673.64306640625
"H33908-04-01",809,1,480000,4673.64306640625
"H33909-04-01",806,1,300000,4673.64306640625
"H33910-04-01",806,1,200000,4673.64306640625
"H34002-04-01",803,1,25000,2421.95361328125
"H34002-04-01",806,1,50000,2421.95361328125
"H34002-04-01",807,1,40000,2421.95361328125
"H34002-04-01",809,1,96000,2421.95361328125
"H34003-04-01",809,1,751200,2421.95361328125
"H34004-04-01",806,1,80000,2421.95361328125
"H34004-04-01",807,1,30000,2421.95361328125
"H34006-04-01",807,1,25000,2421.95361328125
"H34101-04-01",807,1,10000,3394.763671875
"H34102-04-01",803,1,50000,3394.763671875
"H34102-04-01",806,1,50000,3394.763671875
"H34102-04-01",807,1,30000,3394.763671875
"H34103-04-01",807,1,6000000,3394.763671875
"H34106-04-01",806,1,20000,3394.763671875
"H34106-04-01",807,1,4000,3394.763671875
"H34108-04-01",807,1,5000,3394.763671875
"H34110-04-01",807,1,20000,3394.763671875
"H34201-04-01",807,1,4000,2461.78002929688
"H34202-04-01",807,1,2000,2461.78002929688
"H34203-04-01",807,1,1000,2461.78002929688
"H34204-04-01",807,1,200000,2461.78002929688
"H34204-04-01",808,1,2400,2461.78002929688
"H34205-04-01",806,1,50000,2461.78002929688
"H34205-04-01",807,1,30000,2461.78002929688
"H34206-04-01",806,1,70000,2461.78002929688
"H34206-04-01",807,1,50000,2461.78002929688
"H34207-04-01",806,1,5000,2461.78002929688
"H34208-04-01",806,1,4000,2461.78002929688
"H34209-04-01",806,1,60000,2461.78002929688
"H34209-04-01",807,1,40000,2461.78002929688
"H34210-04-01",803,1,40000,2461.78002929688
"H34210-04-01",807,1,50000,2461.78002929688
"H34301-04-01",806,1,50000,4167.21923828125
"H34301-04-01",807,1,20000,4167.21923828125
"H34302-04-01",807,1,40000,4167.21923828125
"H34303-04-01",806,1,7000,4167.21923828125
"H34303-04-01",807,1,10000,4167.21923828125
"H34304-04-01",807,1,10000,4167.21923828125
"H34305-04-01",806,1,40000,4167.21923828125
"H34305-04-01",807,1,80000,4167.21923828125
"H34306-04-01",803,1,60000,4167.21923828125
"H34306-04-01",806,1,40000,4167.21923828125
"H34306-04-01",807,1,50000,4167.21923828125
"H34308-04-01",806,1,30000,4167.21923828125
"H34308-04-01",807,1,10000,4167.21923828125
"H34310-04-01",806,1,10000,4167.21923828125
"H34401-04-02",806,1,90000,6452.8603515625
"H34401-04-02",807,1,25000,6452.8603515625
"H34404-04-01",806,1,100000,6452.8603515625
"H34404-04-01",807,1,5000,6452.8603515625
"H34406-04-01",807,1,15000,6452.8603515625
"H34501-04-01",808,1,90000,1908.18579101563
"H34503-04-01",802,1,15000,1908.18579101563
"H34503-04-01",805,1,20000,1908.18579101563
"H34509-04-01",806,1,250000,1908.18579101563
"H34602-04-01",807,1,25000,4612.7412109375
"H34602-04-01",809,1,672000,4612.7412109375
"H34605-04-01",807,1,30000,4612.7412109375
"H34605-04-01",809,1,20000,4612.7412109375
"H34606-04-01",806,1,200000,4612.7412109375
"H34606-04-01",808,1,400000,4612.7412109375
"H34607-04-01",806,1,200000,4612.7412109375
"H34607-04-01",808,1,800000,4612.7412109375
"H34608-04-01",806,1,250000,4612.7412109375
"H34608-04-01",807,1,70000,4612.7412109375
"H34609-04-01",806,1,20000,4612.7412109375
"H34609-04-01",807,1,30000,4612.7412109375
"H34610-04-01",806,1,60000,4612.7412109375
"H34701-04-01",806,1,180000,2299.67822265625
"H34701-04-01",809,1,2500000,2299.67822265625
"H34703-04-01",806,1,20000,2299.67822265625
"H34704-04-01",806,1,100000,2299.67822265625
"H34704-04-01",807,1,200000,2299.67822265625
"H34705-04-01",806,1,200000,2299.67822265625
"H34705-04-01",807,1,400000,2299.67822265625
"H34706-04-01",807,1,70000,2299.67822265625
"H34707-04-01",807,1,40000,2299.67822265625
"H34707-04-01",808,1,90000,2299.67822265625
"H34708-04-01",806,1,500000,2299.67822265625
"H34708-04-01",807,1,300000,2299.67822265625
"H34710-04-01",803,1,150000,2299.67822265625
"H34901-04-01",806,1,760000,2306.8203125
"H34901-04-01",807,1,10000,2306.8203125
"H34902-04-01",807,1,50000,2306.8203125
"H34903-04-01",806,1,70000,2306.8203125
"H34904-04-01",806,1,80000,2306.8203125
"H34905-04-01",806,1,100000,2306.8203125
"H34905-04-01",807,1,70000,2306.8203125
"H34906-04-01",803,1,250000,2306.8203125
"H34907-04-01",806,1,50000,2306.8203125
"H34907-04-01",807,1,100000,2306.8203125
"H34908-04-01",803,1,25000,2306.8203125
"H34910-04-01",806,1,200000,2306.8203125
"H35001-04-01",809,1,5000,707.40234375
"H35002-04-01",806,1,50000,707.40234375
"H35002-04-01",807,1,100000,707.40234375
"H35004-04-01",806,1,200000,707.40234375
"H35004-04-01",807,1,3000,707.40234375
"H35004-04-01",809,1,200000,707.40234375
"H35005-04-01",806,1,200000,707.40234375
"H35007-04-01",807,1,20000,707.40234375
"H35007-04-01",809,1,1152000,707.40234375
"H35008-04-01",806,1,40000,707.40234375
"H35009-04-01",806,1,50000,707.40234375
"H35009-04-01",807,1,30000,707.40234375
"H35101-04-01",806,1,7000,2409.94018554688
"H35102-04-01",806,1,2000000,2409.94018554688
"H35102-04-01",807,1,200000,2409.94018554688
"H35104-04-01",806,1,10000,2409.94018554688
"H35105-04-02",806,1,3000000,2409.94018554688
"H35105-04-02",807,1,150000,2409.94018554688
"H35106-04-01",807,1,100000,2409.94018554688
"H35107-04-01",806,1,400000,2409.94018554688
"H35107-04-01",807,1,80000,2409.94018554688
"H35109-04-01",806,1,50000,2409.94018554688
"H35109-04-01",807,1,40000,2409.94018554688
"H35110-04-01",806,1,200000,2409.94018554688
"H35110-04-01",807,1,50000,2409.94018554688
"H35201-04-01",806,1,80000,2257.27416992188
"H35201-04-01",807,1,30000,2257.27416992188
"H35204-04-01",807,1,15000,2257.27416992188
"H35205-04-01",807,1,5000,2257.27416992188
"H35205-04-01",809,1,10000,2257.27416992188
"H35208-04-01",807,1,300000,2257.27416992188
"H35210-04-01",806,1,150000,2257.27416992188
"H35301-04-01",806,1,300000,1059.9375
"H35301-04-01",807,1,100000,1059.9375
"H35302-04-01",806,1,30000,1059.9375
"H35302-04-01",807,1,50000,1059.9375
"H35303-04-01",803,1,20000,1059.9375
"H35304-04-01",807,1,10000,1059.9375
"H35305-04-01",806,1,1000000,1059.9375
"H35305-04-01",807,1,300000,1059.9375
"H35306-04-01",805,1,480000,1059.9375
"H35306-04-01",806,1,60000,1059.9375
"H35306-04-01",807,1,80000,1059.9375
"H35308-04-01",803,1,20000,1059.9375
"H35308-04-01",806,1,50000,1059.9375
"H35308-04-01",807,1,20000,1059.9375
"H35309-04-01",806,1,12000,1059.9375
"H35310-04-01",801,1,160000,1059.9375
"H35310-04-01",806,1,150000,1059.9375
"H35402-04-01",806,1,160000,733.614135742188
"H35402-04-01",807,1,200000,733.614135742188
"H35403-04-01",806,1,50000,733.614135742188
"H35403-04-01",807,1,100000,733.614135742188
"H35404-04-01",806,1,50000,733.614135742188
"H35405-04-01",807,1,10000,733.614135742188
"H35406-04-01",803,1,5000,733.614135742188
"H35406-04-01",807,1,12000,733.614135742188
"H35407-04-01",803,1,33000,733.614135742188
"H35407-04-01",806,1,35000,733.614135742188
"H35408-04-01",803,1,3600,733.614135742188
"H35408-04-01",806,1,120000,733.614135742188
"H35408-04-01",807,1,50000,733.614135742188
"H35410-04-01",806,1,12000,733.614135742188
"H35501-04-01",806,1,15000,5974.580078125
"H35501-04-01",807,1,4000000,5974.580078125
"H35502-04-01",806,1,50000,5974.580078125
"H35502-04-01",807,1,50000,5974.580078125
"H35502-04-01",808,1,25000,5974.580078125
"H35503-04-01",806,1,10000,5974.580078125
"H35504-04-01",807,1,100000,5974.580078125
"H35505-04-01",806,1,100000,5974.580078125
"H35505-04-01",807,1,200000,5974.580078125
"H35505-04-01",808,1,40000,5974.580078125
"H35505-04-01",809,1,5000,5974.580078125
"H35506-04-01",803,1,20000,5974.580078125
"H35506-04-01",806,1,60000,5974.580078125
"H35506-04-01",807,1,90000,5974.580078125
"H35507-04-01",803,1,5000,5974.580078125
"H35507-04-01",807,1,30000,5974.580078125
"H35508-04-01",807,1,14000,5974.580078125
"H35509-04-02",807,1,30000,5974.580078125
"H35510-04-01",806,1,12000,5974.580078125
"H35602-04-01",807,1,80000,2553.11254882813
"H35605-04-01",803,1,50000,2553.11254882813
"H35605-04-01",806,1,400000,2553.11254882813
"H35605-04-01",807,1,60000,2553.11254882813
"H35605-04-01",808,1,105000,2553.11254882813
"H35606-04-01",806,1,20000,2553.11254882813
"H35606-04-01",807,1,5000,2553.11254882813
"H35609-04-01",807,1,50000,2553.11254882813
"H35610-04-01",806,1,80000,2553.11254882813
"H35610-04-01",807,1,5000,2553.11254882813
"H35702-04-01",806,1,750000,4125.23486328125
"H35703-04-01",801,1,100000,4125.23486328125
"H35704-04-01",802,1,50000,4125.23486328125
"H35704-04-01",806,1,300000,4125.23486328125
"H35704-04-01",807,1,1500000,4125.23486328125
"H35705-04-01",807,1,2000,4125.23486328125
"H35706-04-01",807,1,10000,4125.23486328125
"H35708-04-01",802,1,50000,4125.23486328125
"H35708-04-01",803,1,10000,4125.23486328125
"H35708-04-01",807,1,50000,4125.23486328125
"H35709-04-01",809,1,32000,4125.23486328125
"H35801-04-01",803,1,240000,3136.74340820313
"H35801-04-01",806,1,50000,3136.74340820313
"H35801-04-01",807,1,200000,3136.74340820313
"H35802-04-01",806,1,200000,3136.74340820313
"H35802-04-01",807,1,30000,3136.74340820313
"H35802-04-01",809,1,88000,3136.74340820313
"H35804-04-01",803,1,130000,3136.74340820313
"H35804-04-01",807,1,40000,3136.74340820313
"H35807-04-01",807,1,10000,3136.74340820313
"H35808-04-01",809,1,144000,3136.74340820313
"H35809-04-01",806,1,120000,3136.74340820313
"H35809-04-01",807,1,20000,3136.74340820313
"H35902-04-01",806,1,40000,2865.50756835938
"H35908-04-01",806,1,10000,2865.50756835938
"H35909-04-01",807,1,3000,2865.50756835938
"H35910-04-01",806,1,300000,2865.50756835938
"H35910-04-01",807,1,300000,2865.50756835938
"H36002-04-01",807,1,50000,3345.0654296875
"H36003-04-01",803,1,8000,3345.0654296875
"H36003-04-01",806,1,12000,3345.0654296875
"H36004-04-01",806,1,15000,3345.0654296875
"H36006-04-01",803,1,10000,3345.0654296875
"H36006-04-01",806,1,10000,3345.0654296875
"H36006-04-01",807,1,5000,3345.0654296875
"H36007-04-01",803,1,1000,3345.0654296875
"H36007-04-01",806,1,10000,3345.0654296875
"H36007-04-01",807,1,2000,3345.0654296875
"H36008-04-01",803,1,15000,3345.0654296875
"H36008-04-01",808,1,5000,3345.0654296875
"H36009-04-01",807,1,5000,3345.0654296875
"H36010-04-01",803,1,1500,3345.0654296875
"H36010-04-01",807,1,5000,3345.0654296875
"H36101-04-01",806,1,38000,1788.31005859375
"H36102-04-01",803,1,30000,1788.31005859375
"H36106-04-01",806,1,50000,1788.31005859375
"H36106-04-01",808,1,20000,1788.31005859375
"H36107-04-01",807,1,12000,1788.31005859375
"H36108-04-01",806,1,100000,1788.31005859375
"H36109-04-01",803,1,8000,1788.31005859375
"H36109-04-01",807,1,250000,1788.31005859375
"H36110-04-01",807,1,10000,1788.31005859375
"H36201-04-01",807,1,70000,1136.32202148438
"H36202-04-01",803,1,6000,1136.32202148438
"H36202-04-01",807,1,85000,1136.32202148438
"H36205-04-01",803,1,180000,1136.32202148438
"H36206-04-01",803,1,20000,1136.32202148438
"H36206-04-01",806,1,100000,1136.32202148438
"H36207-04-01",803,1,6000,1136.32202148438
"H36207-04-01",806,1,50000,1136.32202148438
"H36208-04-01",803,1,20000,1136.32202148438
"H36208-04-01",806,1,50000,1136.32202148438
"H36210-04-01",806,1,1000000,1136.32202148438
"H36210-04-01",807,1,150000,1136.32202148438
"H36301-04-01",801,1,90000,3302.39892578125
"H36302-04-01",807,1,100000,3302.39892578125
"H36303-04-01",806,1,1000000,3302.39892578125
"H36303-04-01",807,1,50000,3302.39892578125
"H36304-04-01",807,1,6000,3302.39892578125
"H36306-04-01",807,1,2000,3302.39892578125
"H36307-04-01",801,1,138000,3302.39892578125
"H36307-04-01",805,1,120000,3302.39892578125
"H36307-04-01",806,1,150000,3302.39892578125
"H36307-04-01",807,1,50000,3302.39892578125
"H36309-04-01",806,1,16000,3302.39892578125
"H36309-04-01",807,1,40000,3302.39892578125
"H36310-04-01",806,1,80000,3302.39892578125
"H36401-04-01",807,1,15000,1878.69799804688
"H36403-04-01",806,1,40000,1878.69799804688
