"District_Name","SubCounty","Parish","Villagecode","Roads_ID","C5DQ22","Other_C5DQ22","C5DQ23","Survey_Visit","Infrastructure_Response","Reason_Road_Inf_Not_Done"
304,304204,30420401,3042040105,4,4,,,1,1,
304,304204,30420401,3042040105,5,4,,,1,1,
304,304204,30420401,3042040105,6,3,,3,1,1,
304,304204,30420401,3042040105,7,4,,,1,1,
304,304204,30420401,3042040105,8,4,,,1,1,
304,304204,30420401,3042040105,9,4,,,1,1,
304,304204,30420402,3042040201,1,1,,3,2,,
304,304204,30420402,3042040201,2,4,,,2,,
304,304204,30420402,3042040201,3,2,,1,2,,
304,304204,30420402,3042040201,4,4,,,2,,
304,304204,30420402,3042040201,5,4,,,2,,
304,304204,30420402,3042040201,6,3,,3,2,,
304,304204,30420402,3042040201,7,4,,,2,,
304,304204,30420402,3042040201,8,4,,,2,,
304,304204,30420402,3042040201,9,4,,,2,,
304,304301,30430104,3043010404,1,3,,3,2,2,
304,304301,30430104,3043010404,2,4,,,2,2,
304,304301,30430104,3043010404,3,2,,2,2,2,
304,304301,30430104,3043010404,4,4,,,2,2,
304,304301,30430104,3043010404,5,4,,,2,2,
304,304301,30430104,3043010404,6,1,,3,2,2,
304,304301,30430104,3043010404,7,4,,,2,2,
304,304301,30430104,3043010404,8,4,,,2,2,
304,304301,30430104,3043010404,9,4,,,2,2,
305,305102,30510208,3051020803,1,3,,2,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,2,4,,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,3,4,,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,4,4,,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,5,4,,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,6,2,,1,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,7,4,,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,8,4,,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,9,1,"SHARING OF EQUIPMENT WITH THE DISTRICT",3,2,3,"holidays  and no respondent wasn't available."
306,306102,30610203,3061020306,1,4,,,2,1,
306,306102,30610203,3061020306,2,4,,,2,1,
306,306102,30610203,3061020306,3,2,,2,2,1,
306,306102,30610203,3061020306,4,1,,2,2,1,
306,306102,30610203,3061020306,5,4,,,2,1,
306,306102,30610203,3061020306,6,4,,,2,1,
306,306102,30610203,3061020306,7,3,,2,2,1,
306,306102,30610203,3061020306,8,4,,,2,1,
306,306102,30610203,3061020306,9,4,,,2,1,
306,306103,30610301,3061030101,1,1,,2,2,,
306,306103,30610301,3061030101,1,1,,2,1,1,
306,306103,30610301,3061030101,2,3,,1,2,,
306,306103,30610301,3061030101,2,3,,1,1,1,
306,306103,30610301,3061030101,3,4,,,1,1,
306,306103,30610301,3061030101,3,4,,,2,,
306,306103,30610301,3061030101,4,4,,,2,,
306,306103,30610301,3061030101,4,4,,,1,1,
306,306103,30610301,3061030101,5,4,,,1,1,
306,306103,30610301,3061030101,5,4,,,2,,
306,306103,30610301,3061030101,6,2,,2,1,1,
306,306103,30610301,3061030101,6,2,,2,2,,
306,306103,30610301,3061030101,7,4,,,1,1,
306,306103,30610301,3061030101,7,4,,,2,,
306,306103,30610301,3061030101,8,4,,,2,,
306,306103,30610301,3061030101,8,4,,,1,1,
306,306103,30610301,3061030101,9,4,,,1,1,
306,306103,30610301,3061030101,9,4,,,2,,
306,306106,30610601,3061060103,1,3,,1,2,1,
306,306106,30610601,3061060103,2,4,,,2,1,
306,306106,30610601,3061060103,3,4,,,2,1,
306,306106,30610601,3061060103,4,4,,,2,1,
306,306106,30610601,3061060103,5,2,,1,2,1,
306,306106,30610601,3061060103,6,4,,,2,1,
306,306106,30610601,3061060103,7,4,,,2,1,
306,306106,30610601,3061060103,8,1,,1,2,1,
306,306106,30610601,3061060103,9,4,,,2,1,
307,307108,30710802,3071080206,1,1,,2,2,2,
307,307108,30710802,3071080206,2,4,,,2,2,
307,307108,30710802,3071080206,3,4,,,2,2,
307,307108,30710802,3071080206,4,4,,,2,2,
307,307108,30710802,3071080206,5,3,,2,2,2,
307,307108,30710802,3071080206,6,2,,1,2,2,
307,307108,30710802,3071080206,7,4,,,2,2,
307,307108,30710802,3071080206,8,4,,,2,2,
307,307108,30710802,3071080206,9,4,,,2,2,
307,307108,30710803,3071080301,1,1,,2,2,2,
307,307108,30710803,3071080301,2,4,,,2,2,
307,307108,30710803,3071080301,3,4,,,2,2,
307,307108,30710803,3071080301,4,4,,,2,2,
307,307108,30710803,3071080301,5,3,,2,2,2,
307,307108,30710803,3071080301,6,2,,1,2,2,
307,307108,30710803,3071080301,7,4,,,2,2,
307,307108,30710803,3071080301,8,4,,,2,2,
307,307108,30710803,3071080301,9,4,,,2,2,
307,307202,30720203,3072020302,1,4,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,2,3,,2,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,3,4,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,4,4,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,5,4,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,6,1,,3,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,7,4,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,8,4,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,9,2,"COMPENSATION ISSUES",3,2,3,"Done complete visit 1"
308,308102,30810206,3081020606,1,3,,1,2,1,
308,308102,30810206,3081020606,2,1,,2,2,1,
308,308102,30810206,3081020606,3,4,,,2,1,
308,308102,30810206,3081020606,4,4,,,2,1,
308,308102,30810206,3081020606,5,4,,,2,1,
308,308102,30810206,3081020606,6,2,,2,2,1,
308,308102,30810206,3081020606,7,4,,,2,1,
308,308102,30810206,3081020606,8,4,,,2,1,
308,308102,30810206,3081020606,9,4,,,2,1,
309,309102,30910205,3091020502,1,4,,,2,2,
309,309102,30910205,3091020502,2,4,,,2,2,
309,309102,30910205,3091020502,3,4,,,2,2,
309,309102,30910205,3091020502,4,4,,,2,2,
309,309102,30910205,3091020502,5,3,,2,2,2,
309,309102,30910205,3091020502,6,1,,3,2,2,
309,309102,30910205,3091020502,7,4,,,2,2,
309,309102,30910205,3091020502,8,4,,,2,2,
309,309102,30910205,3091020502,9,2,"lack of equipment",2,2,2,
309,309103,30910305,3091030501,1,4,,,2,1,
309,309103,30910305,3091030501,2,4,,,2,1,
309,309103,30910305,3091030501,3,4,,,2,1,
309,309103,30910305,3091030501,4,3,,2,2,1,
309,309103,30910305,3091030501,5,2,,2,2,1,
309,309103,30910305,3091030501,6,1,,2,2,1,
309,309103,30910305,3091030501,7,4,,,2,1,
309,309103,30910305,3091030501,8,4,,,2,1,
309,309103,30910305,3091030501,9,4,,,2,1,
309,309204,30920406,3092040606,1,4,,,2,1,
309,309204,30920406,3092040606,2,4,,,2,1,
309,309204,30920406,3092040606,3,4,,,2,1,
309,309204,30920406,3092040606,4,4,,,2,1,
309,309204,30920406,3092040606,5,3,,2,2,1,
309,309204,30920406,3092040606,6,1,,1,2,1,
309,309204,30920406,3092040606,7,4,,,2,1,
309,309204,30920406,3092040606,8,4,,,2,1,
309,309204,30920406,3092040606,9,2,"terrain",2,2,1,
310,310102,31010202,3101020203,1,4,,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,2,4,,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,3,4,,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,4,4,,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,5,3,,2,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,6,1,,2,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,7,4,,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,8,4,,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,9,2,"BAD WEATHER",2,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310206,31020603,3102060309,1,4,,,2,,
310,310206,31020603,3102060309,2,4,,,2,,
310,310206,31020603,3102060309,3,4,,,2,,
310,310206,31020603,3102060309,4,4,,,2,,
310,310206,31020603,3102060309,5,3,,2,2,,
310,310206,31020603,3102060309,6,1,,3,2,,
310,310206,31020603,3102060309,7,4,,,2,,
310,310206,31020603,3102060309,8,4,,,2,,
310,310206,31020603,3102060309,9,2,"BAD WEATHER",2,2,,
310,310206,31020604,3102060408,1,4,,,2,2,
310,310206,31020604,3102060408,2,4,,,2,2,
310,310206,31020604,3102060408,3,4,,,2,2,
310,310206,31020604,3102060408,4,4,,,2,2,
310,310206,31020604,3102060408,5,3,,2,2,2,
310,310206,31020604,3102060408,6,1,,3,2,2,
310,310206,31020604,3102060408,7,4,,,2,2,
310,310206,31020604,3102060408,8,4,,,2,2,
310,310206,31020604,3102060408,9,2,"BAD WEATHER",2,2,2,
310,310207,31020706,3102070603,1,4,,,2,2,
310,310207,31020706,3102070603,2,4,,,2,2,
310,310207,31020706,3102070603,3,4,,,2,2,
310,310207,31020706,3102070603,4,3,,2,2,2,
310,310207,31020706,3102070603,5,4,,,2,2,
310,310207,31020706,3102070603,6,2,,1,2,2,
310,310207,31020706,3102070603,7,4,,,2,2,
310,310207,31020706,3102070603,8,4,,,2,2,
310,310207,31020706,3102070603,9,1,"bad weather",2,2,2,
311,311103,31110302,3111030202,1,4,,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,1,4,,,1,1,
311,311103,31110302,3111030202,2,4,,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,2,4,,,1,1,
311,311103,31110302,3111030202,3,4,,,1,1,
311,311103,31110302,3111030202,3,4,,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,4,4,,,1,1,
311,311103,31110302,3111030202,4,4,,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,5,2,,2,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,5,2,,2,1,1,
311,311103,31110302,3111030202,6,1,,2,1,1,
311,311103,31110302,3111030202,6,1,,2,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,7,4,,,1,1,
311,311103,31110302,3111030202,7,4,,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,8,4,,,1,1,
311,311103,31110302,3111030202,8,4,,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,9,3,"THE terrains is poor which makes maintainence difficult",2,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,9,3,"THE terrains is poor which makes maintainence difficult",2,1,1,
311,311302,31130201,3113020101,1,4,,,2,1,
311,311302,31130201,3113020101,2,4,,,2,1,
311,311302,31130201,3113020101,3,4,,,2,1,
311,311302,31130201,3113020101,4,4,,,2,1,
311,311302,31130201,3113020101,5,2,,1,2,1,
311,311302,31130201,3113020101,6,1,,1,2,1,
311,311302,31130201,3113020101,7,4,,,2,1,
311,311302,31130201,3113020101,8,4,,,2,1,
311,311302,31130201,3113020101,9,3,"LONG DISTANCE FROM THE DISTRICT HEADQUATERS",1,2,1,
312,312105,31210502,3121050202,1,4,,,2,2,
312,312105,31210502,3121050202,2,3,,2,2,2,
312,312105,31210502,3121050202,3,4,,,2,2,
312,312105,31210502,3121050202,4,4,,,2,2,
312,312105,31210502,3121050202,5,2,,2,2,2,
312,312105,31210502,3121050202,6,1,,3,2,2,
312,312105,31210502,3121050202,7,4,,,2,2,
312,312105,31210502,3121050202,8,4,,,2,2,
312,312105,31210502,3121050202,9,4,,,2,2,
313,313102,31310205,3131020505,1,2,,1,2,1,
313,313102,31310205,3131020505,2,4,,,2,1,
313,313102,31310205,3131020505,3,4,,,2,1,
313,313102,31310205,3131020505,4,4,,,2,1,
313,313102,31310205,3131020505,5,4,,,2,1,
313,313102,31310205,3131020505,6,1,,1,2,1,
313,313102,31310205,3131020505,7,4,,,2,1,
313,313102,31310205,3131020505,8,4,,,2,1,
313,313102,31310205,3131020505,9,4,,,2,1,
313,313104,31310403,3131040312,1,4,,,2,1,
313,313104,31310403,3131040312,2,4,,,2,1,
313,313104,31310403,3131040312,3,4,,,2,1,
313,313104,31310403,3131040312,4,4,,,2,1,
313,313104,31310403,3131040312,5,4,,,2,1,
313,313104,31310403,3131040312,6,1,,2,2,1,
313,313104,31310403,3131040312,7,4,,,2,1,
313,313104,31310403,3131040312,8,4,,,2,1,
313,313104,31310403,3131040312,9,2,"lack of tech support",2,2,1,
314,314103,31410304,3141030403,1,1,,2,2,1,
314,314103,31410304,3141030403,2,3,,2,2,1,
314,314103,31410304,3141030403,3,4,,,2,1,
314,314103,31410304,3141030403,4,4,,,2,1,
314,314103,31410304,3141030403,5,4,,,2,1,
314,314103,31410304,3141030403,6,2,,1,2,1,
314,314103,31410304,3141030403,7,4,,,2,1,
314,314103,31410304,3141030403,8,4,,,2,1,
314,314103,31410304,3141030403,9,4,,,2,1,
317,317101,31710101,3171010102,1,4,,,2,2,
317,317101,31710101,3171010102,2,4,,,2,2,
317,317101,31710101,3171010102,3,4,,,2,2,
317,317101,31710101,3171010102,4,4,,,2,2,
317,317101,31710101,3171010102,5,3,,3,2,2,
317,317101,31710101,3171010102,6,1,,3,2,2,
317,317101,31710101,3171010102,7,4,,,2,2,
317,317101,31710101,3171010102,8,4,,,2,2,
317,317101,31710101,3171010102,9,2,"DESTRUCTIONS FROM THE COMMUNITIES BY THEIR ANIMALS",3,2,2,
317,317102,31710202,3171020201,1,1,,3,2,2,
317,317102,31710202,3171020201,2,4,,,2,2,
317,317102,31710202,3171020201,3,4,,,2,2,
317,317102,31710202,3171020201,4,4,,,2,2,
317,317102,31710202,3171020201,5,4,,,2,2,
317,317102,31710202,3171020201,6,2,,3,2,2,
317,317102,31710202,3171020201,7,4,,,2,2,
317,317102,31710202,3171020201,8,4,,,2,2,
317,317102,31710202,3171020201,9,3,"poor supervision from technical people due to kick backs",3,2,2,
317,317106,31710605,3171060512,1,1,,3,2,2,
317,317106,31710605,3171060512,2,4,,,2,2,
317,317106,31710605,3171060512,3,4,,,2,2,
317,317106,31710605,3171060512,4,4,,,2,2,
317,317106,31710605,3171060512,5,2,,1,2,2,
317,317106,31710605,3171060512,6,4,,,2,2,
317,317106,31710605,3171060512,7,4,,,2,2,
317,317106,31710605,3171060512,8,4,,,2,2,
317,317106,31710605,3171060512,9,3,"IN ADEQUATE EQUIPMENTS",1,2,2,
318,318103,31810302,3181030204,1,1,,2,2,,
318,318103,31810302,3181030204,1,1,,2,1,1,
318,318103,31810302,3181030204,2,4,,,2,,
318,318103,31810302,3181030204,2,4,,,1,1,
318,318103,31810302,3181030204,3,2,,2,1,1,
318,318103,31810302,3181030204,3,2,,2,2,,
318,318103,31810302,3181030204,4,4,,,2,,
318,318103,31810302,3181030204,4,4,,,1,1,
318,318103,31810302,3181030204,5,4,,,2,,
318,318103,31810302,3181030204,5,4,,,1,1,
318,318103,31810302,3181030204,6,3,,2,1,1,
318,318103,31810302,3181030204,6,3,,2,2,,
318,318103,31810302,3181030204,7,4,,,2,,
318,318103,31810302,3181030204,7,4,,,1,1,
318,318103,31810302,3181030204,8,4,,,2,,
318,318103,31810302,3181030204,8,4,,,1,1,
318,318103,31810302,3181030204,9,4,,,2,,
318,318103,31810302,3181030204,9,4,,,1,1,
318,318107,31810705,3181070501,1,4,,,2,1,
318,318107,31810705,3181070501,2,1,,1,2,1,
318,318107,31810705,3181070501,3,2,,3,2,1,
318,318107,31810705,3181070501,4,3,,3,2,1,
318,318107,31810705,3181070501,5,4,,,2,1,
318,318107,31810705,3181070501,6,4,,,2,1,
318,318107,31810705,3181070501,7,4,,,2,1,
318,318107,31810705,3181070501,8,4,,,2,1,
318,318107,31810705,3181070501,9,4,,,2,1,
318,318114,31811402,3181140207,1,1,,2,2,1,
318,318114,31811402,3181140207,2,4,,,2,1,
318,318114,31811402,3181140207,3,4,,,2,1,
318,318114,31811402,3181140207,4,4,,,2,1,
318,318114,31811402,3181140207,5,3,,2,2,1,
318,318114,31811402,3181140207,6,2,,2,2,1,
318,318114,31811402,3181140207,7,4,,,2,1,
318,318114,31811402,3181140207,8,4,,,2,1,
318,318114,31811402,3181140207,9,4,,,2,1,
319,319103,31910303,3191030304,1,4,,,2,1,
319,319103,31910303,3191030304,2,2,,2,2,1,
319,319103,31910303,3191030304,3,4,,,2,1,
319,319103,31910303,3191030304,4,4,,,2,1,
319,319103,31910303,3191030304,5,4,,,2,1,
319,319103,31910303,3191030304,6,3,,2,2,1,
319,319103,31910303,3191030304,7,4,,,2,1,
319,319103,31910303,3191030304,8,4,,,2,1,
319,319103,31910303,3191030304,9,1,"BAD WEATHER",2,2,1,
319,319105,31910508,3191050803,1,4,,,2,2,
319,319105,31910508,3191050803,2,4,,,2,2,
319,319105,31910508,3191050803,3,4,,,2,2,
319,319105,31910508,3191050803,4,4,,,2,2,
319,319105,31910508,3191050803,5,3,,2,2,2,
319,319105,31910508,3191050803,6,2,,1,2,2,
319,319105,31910508,3191050803,7,4,,,2,2,
319,319105,31910508,3191050803,8,4,,,2,2,
319,319105,31910508,3191050803,9,1,"topograph",2,2,2,
319,319107,31910702,3191070202,1,2,,2,2,1,
319,319107,31910702,3191070202,2,4,,,2,1,
319,319107,31910702,3191070202,3,4,,,2,1,
319,319107,31910702,3191070202,4,4,,,2,1,
319,319107,31910702,3191070202,5,4,,,2,1,
319,319107,31910702,3191070202,6,1,,1,2,1,
319,319107,31910702,3191070202,7,4,,,2,1,
319,319107,31910702,3191070202,8,4,,,2,1,
319,319107,31910702,3191070202,9,3,"LACK OF SUPPERVISION BY DISTRICT  BSE  OF LACK OF MAN POWER",1,2,1,
320,320103,32010303,3201030323,1,2,,2,2,1,
320,320103,32010303,3201030323,2,4,,,2,1,
320,320103,32010303,3201030323,3,4,,,2,1,
320,320103,32010303,3201030323,4,4,,,2,1,
320,320103,32010303,3201030323,5,3,,2,2,1,
320,320103,32010303,3201030323,6,1,,3,2,1,
320,320103,32010303,3201030323,7,4,,,2,1,
320,320103,32010303,3201030323,8,4,,,2,1,
320,320103,32010303,3201030323,9,4,,,2,1,
320,320108,32010808,3201080801,1,4,,,2,1,
320,320108,32010808,3201080801,2,4,,,2,1,
320,320108,32010808,3201080801,3,4,,,2,1,
320,320108,32010808,3201080801,4,4,,,2,1,
320,320108,32010808,3201080801,5,4,,,2,1,
320,320108,32010808,3201080801,6,2,,2,2,1,
320,320108,32010808,3201080801,7,4,,,2,1,
320,320108,32010808,3201080801,8,4,,,2,1,
320,320108,32010808,3201080801,9,1,"no revenue base",2,2,1,
321,321103,32110304,3211030405,1,4,,,2,2,
321,321103,32110304,3211030405,2,4,,,2,2,
321,321103,32110304,3211030405,3,4,,,2,2,
321,321103,32110304,3211030405,4,4,,,2,2,
321,321103,32110304,3211030405,5,3,,3,2,2,
321,321103,32110304,3211030405,6,1,,2,2,2,
321,321103,32110304,3211030405,7,4,,,2,2,
321,321103,32110304,3211030405,8,4,,,2,2,
321,321103,32110304,3211030405,9,2,"LARGE SWAMPSS",2,2,2,
321,321105,32110505,3211050502,1,2,,3,2,2,
321,321105,32110505,3211050502,2,4,,,2,2,
321,321105,32110505,3211050502,3,4,,,2,2,
321,321105,32110505,3211050502,4,4,,,2,2,
321,321105,32110505,3211050502,5,3,,1,2,2,
321,321105,32110505,3211050502,6,1,,3,2,2,
321,321105,32110505,3211050502,7,4,,,2,2,
321,321105,32110505,3211050502,8,4,,,2,2,
321,321105,32110505,3211050502,9,4,,,2,2,
321,321106,32110601,3211060105,1,4,,,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,2,4,,,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,3,4,,,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,4,4,,,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,5,3,,1,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,6,1,,2,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,7,4,,,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,8,4,,,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,9,2,"KICKBACKS DURING PROCUREMENT PROCESS LEAD TO SHOODY WORK",2,2,3,"Had already been done during first visit."
321,321107,32110706,3211070617,1,4,,,2,,
321,321107,32110706,3211070617,2,4,,,2,,
321,321107,32110706,3211070617,3,2,,3,2,,
321,321107,32110706,3211070617,4,4,,,2,,
321,321107,32110706,3211070617,5,4,,,2,,
321,321107,32110706,3211070617,6,1,,2,2,,
321,321107,32110706,3211070617,7,4,,,2,,
321,321107,32110706,3211070617,8,4,,,2,,
321,321107,32110706,3211070617,9,3,"SHOODY WORK BY CONTRACTORS",3,2,,
322,322108,32210802,3221080206,1,4,,,2,1,
322,322108,32210802,3221080206,2,4,,,2,1,
322,322108,32210802,3221080206,3,4,,,2,1,
322,322108,32210802,3221080206,4,4,,,2,1,
322,322108,32210802,3221080206,5,2,,1,2,1,
322,322108,32210802,3221080206,6,1,,2,2,1,
322,322108,32210802,3221080206,7,4,,,2,1,
322,322108,32210802,3221080206,8,4,,,2,1,
322,322108,32210802,3221080206,9,3,"POLITICAL INTERFERANCE",2,2,1,
322,322111,32211104,3221110412,1,1,,3,2,3,"Completed during first visit"
322,322111,32211104,3221110412,2,4,,,2,3,"Completed during first visit"
322,322111,32211104,3221110412,3,2,,3,2,3,"Completed during first visit"
322,322111,32211104,3221110412,4,4,,,2,3,"Completed during first visit"
322,322111,32211104,3221110412,5,4,,,2,3,"Completed during first visit"
322,322111,32211104,3221110412,6,3,,2,2,3,"Completed during first visit"
322,322111,32211104,3221110412,7,4,,,2,3,"Completed during first visit"
322,322111,32211104,3221110412,8,4,,,2,3,"Completed during first visit"
322,322111,32211104,3221110412,9,4,,,2,3,"Completed during first visit"
323,323104,32310403,3231040301,1,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,2,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,3,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,4,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,5,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,6,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,7,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,8,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,9,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323106,32310604,3231060409,1,3,,3,2,2,
323,323106,32310604,3231060409,2,4,,,2,2,
323,323106,32310604,3231060409,3,4,,,2,2,
323,323106,32310604,3231060409,4,4,,,2,2,
323,323106,32310604,3231060409,5,2,,3,2,2,
323,323106,32310604,3231060409,6,1,,3,2,2,
323,323106,32310604,3231060409,7,4,,,2,2,
323,323106,32310604,3231060409,8,4,,,2,2,
323,323106,32310604,3231060409,9,4,,,2,2,
323,323107,32310701,3231070104,1,4,,,1,2,
323,323107,32310701,3231070104,2,4,,,1,2,
323,323107,32310701,3231070104,3,4,,,1,2,
323,323107,32310701,3231070104,4,4,,,1,2,
323,323107,32310701,3231070104,5,2,,1,1,2,
323,323107,32310701,3231070104,6,1,,3,1,2,
323,323107,32310701,3231070104,7,4,,,1,2,
323,323107,32310701,3231070104,8,4,,,1,2,
323,323107,32310701,3231070104,9,3,"meanness of land by the communiy",2,1,2,
323,323108,32310802,3231080204,1,3,,2,2,2,
323,323108,32310802,3231080204,2,4,,,2,2,
323,323108,32310802,3231080204,3,4,,,2,2,
323,323108,32310802,3231080204,4,4,,,2,2,
323,323108,32310802,3231080204,5,4,,,2,2,
323,323108,32310802,3231080204,6,1,,3,2,2,
323,323108,32310802,3231080204,7,4,,,2,2,
323,323108,32310802,3231080204,8,4,,,2,2,
323,323108,32310802,3231080204,9,2,"POLITICAL INFLUENCE",2,2,2,
325,325101,32510102,3251010205,1,4,,,1,1,
325,325101,32510102,3251010205,2,4,,,1,1,
325,325101,32510102,3251010205,3,1,,3,1,1,
325,325101,32510102,3251010205,4,4,,,1,1,
325,325101,32510102,3251010205,5,2,,3,1,1,
325,325101,32510102,3251010205,6,4,,,1,1,
325,325101,32510102,3251010205,7,4,,,1,1,
325,325101,32510102,3251010205,8,4,,,1,1,
325,325101,32510102,3251010205,9,3,"NATIONAL  CALAMITIES",3,1,1,
325,325103,32510305,3251030508,1,2,,3,2,2,
325,325103,32510305,3251030508,2,4,,,2,2,
325,325103,32510305,3251030508,3,4,,,2,2,
325,325103,32510305,3251030508,4,4,,,2,2,
325,325103,32510305,3251030508,5,3,,3,2,2,
325,325103,32510305,3251030508,6,1,,3,2,2,
325,325103,32510305,3251030508,7,4,,,2,2,
325,325103,32510305,3251030508,8,4,,,2,2,
325,325103,32510305,3251030508,9,4,,,2,2,
325,325103,32510306,3251030601,1,2,,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,2,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,3,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,4,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,5,3,,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,6,1,,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,7,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,8,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,9,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,1,2,,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,2,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,3,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,4,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,5,3,,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,6,1,,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,7,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,8,4,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,9,4,,,2,3,"COMPLETED VISIT 1"
327,327103,32710303,3271030305,1,1,,3,2,1,
327,327103,32710303,3271030305,2,2,,3,2,1,
327,327103,32710303,3271030305,3,4,,,2,1,
327,327103,32710303,3271030305,4,4,,,2,1,
327,327103,32710303,3271030305,5,4,,,2,1,
327,327103,32710303,3271030305,6,3,,3,2,1,
327,327103,32710303,3271030305,7,4,,,2,1,
327,327103,32710303,3271030305,8,4,,,2,1,
327,327103,32710303,3271030305,9,4,,,2,1,
329,329106,32910602,3291060206,1,1,,1,2,2,
329,329106,32910602,3291060206,2,4,,,2,2,
329,329106,32910602,3291060206,3,4,,,2,2,
329,329106,32910602,3291060206,4,4,,,2,2,
