"District_Name","SubCounty","Parish","Villagecode","Community_groups_ID","C6BQ1","C6BQ1_Other","C6BQ2","C6BQ3","C6BQ4","C6BQ5","End_commgroup","Survey_Visit","ComOrg_Response","Reason_Comm_Org_Not_Done"
224,224105,22410505,2241050511,311,1,,1,"2010",9,14,,2,,
224,224105,22410505,2241050511,312,2,,,,,,,2,,
224,224105,22410505,2241050511,313,2,,,,,,,2,,
225,225103,22510304,2251030415,301,2,,,,,,,2,1,
225,225103,22510304,2251030415,302,1,,10,"2008",2,10,,2,1,
225,225103,22510304,2251030415,303,2,,,,,,,2,1,
225,225103,22510304,2251030415,304,1,,1,"2010",1,10,,2,1,
225,225103,22510304,2251030415,305,2,,,,,,,2,1,
225,225103,22510304,2251030415,306,2,,,,,,,2,1,
225,225103,22510304,2251030415,307,2,,,,,,,2,1,
225,225103,22510304,2251030415,308,2,,,,,,,2,1,
225,225103,22510304,2251030415,309,2,,,,,,,2,1,
225,225103,22510304,2251030415,310,2,,,,,,,2,1,
225,225103,22510304,2251030415,311,1,,1,"2010",2,4,,2,1,
225,225103,22510304,2251030415,312,2,,,,,,,2,1,
225,225103,22510304,2251030415,313,2,,,,,,,2,1,
225,225111,22511103,2251110322,301,2,,,,,,,1,1,
225,225111,22511103,2251110322,302,2,,,,,,,1,1,
225,225111,22511103,2251110322,303,2,,,,,,,1,1,
225,225111,22511103,2251110322,304,2,,,,,,,1,1,
225,225111,22511103,2251110322,305,2,,,,,,,1,1,
225,225111,22511103,2251110322,306,2,,,,,,,1,1,
225,225111,22511103,2251110322,307,2,,,,,,,1,1,
225,225111,22511103,2251110322,308,2,,,,,,,1,1,
225,225111,22511103,2251110322,309,2,,,,,,,1,1,
225,225111,22511103,2251110322,310,2,,,,,,,1,1,
225,225111,22511103,2251110322,311,2,,,,,,,1,1,
225,225111,22511103,2251110322,312,2,,,,,,,1,1,
225,225111,22511103,2251110322,313,2,,,,,,,1,1,
226,226101,22610101,2261010102,301,2,,,,,,,2,1,
226,226101,22610101,2261010102,302,2,,,,,,,2,1,
226,226101,22610101,2261010102,303,2,,,,,,,2,1,
226,226101,22610101,2261010102,304,2,,,,,,,2,1,
226,226101,22610101,2261010102,305,2,,,,,,,2,1,
226,226101,22610101,2261010102,306,1,,5,"1997",1,100,,2,1,
226,226101,22610101,2261010102,307,1,,5,"1999",1,15,,2,1,
226,226101,22610101,2261010102,308,2,,,,,,,2,1,
226,226101,22610101,2261010102,309,2,,,,,,,2,1,
226,226101,22610101,2261010102,310,1,,1,"2002",2,0,,2,1,
226,226101,22610101,2261010102,311,2,,,,,,,2,1,
226,226101,22610101,2261010102,312,2,,,,,,,2,1,
226,226101,22610101,2261010102,313,2,,,,,,,2,1,
226,226103,22610302,2261030205,301,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,302,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,303,1,,1,"2011",2,10,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,304,1,,2,"2012",1,15,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,305,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,306,1,,1,"2010",1,20,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,307,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,308,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,309,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,310,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,311,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,312,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610302,2261030205,313,2,,,,,,,2,3,"WEEKEND AND BAD WEATHER - NO STAFF"
226,226103,22610303,2261030301,301,,,,,,,,2,,
226,226103,22610303,2261030301,302,,,,,,,,2,,
226,226103,22610303,2261030301,303,,,,,,,,2,,
226,226103,22610303,2261030301,304,,,,,,,,2,,
226,226103,22610303,2261030301,305,,,,,,,,2,,
226,226103,22610303,2261030301,306,,,,,,,,2,,
226,226103,22610303,2261030301,307,,,,,,,,2,,
226,226103,22610303,2261030301,308,,,,,,,,2,,
226,226103,22610303,2261030301,309,,,,,,,,2,,
226,226103,22610303,2261030301,310,,,,,,,,2,,
226,226103,22610303,2261030301,311,,,,,,,,2,,
226,226103,22610303,2261030301,312,,,,,,,,2,,
226,226103,22610303,2261030301,313,,,,,,,,2,,
226,226104,22610405,2261040510,301,2,,,,,,,2,1,
226,226104,22610405,2261040510,302,1,,3,"1997",2,6,,2,1,
226,226104,22610405,2261040510,303,2,,,,,,,2,1,
226,226104,22610405,2261040510,304,1,,3,"2008",1,18,,2,1,
226,226104,22610405,2261040510,305,2,,,,,,,2,1,
226,226104,22610405,2261040510,306,1,,6,"2009",2,20,,2,1,
226,226104,22610405,2261040510,307,1,,2,"2010",3,10,,2,1,
226,226104,22610405,2261040510,308,2,,,,,,,2,1,
226,226104,22610405,2261040510,309,2,,,,,,,2,1,
226,226104,22610405,2261040510,310,2,,,,,,,2,1,
226,226104,22610405,2261040510,311,2,,,,,,,2,1,
226,226104,22610405,2261040510,312,1,"elders group",1,"2001",3,14,,2,1,
226,226104,22610405,2261040510,313,2,,,,,,,2,1,
228,228102,22810203,2281020304,301,2,,,,,,,2,1,
228,228102,22810203,2281020304,302,1,,3,"2010",4,10,,2,1,
228,228102,22810203,2281020304,303,2,,,,,,,2,1,
228,228102,22810203,2281020304,304,2,,,,,,,2,1,
228,228102,22810203,2281020304,305,2,,,,,,,2,1,
228,228102,22810203,2281020304,306,2,,,,,,,2,1,
228,228102,22810203,2281020304,307,2,,,,,,,2,1,
228,228102,22810203,2281020304,308,2,,,,,,,2,1,
228,228102,22810203,2281020304,309,2,,,,,,,2,1,
228,228102,22810203,2281020304,310,2,,,,,,,2,1,
228,228102,22810203,2281020304,311,2,,,,,,,2,1,
228,228102,22810203,2281020304,312,2,,,,,,,2,1,
228,228102,22810203,2281020304,313,2,,,,,,,2,1,
230,230107,23010709,2301070905,301,2,,,,,,,1,,
230,230107,23010709,2301070905,302,1,,1,"2011",1,3,,1,,
230,230107,23010709,2301070905,303,2,,,,,,,1,,
230,230107,23010709,2301070905,304,1,,2,"2010",1,25,,1,,
230,230107,23010709,2301070905,305,2,,,,,,,1,,
230,230107,23010709,2301070905,306,1,,1,"2010",2,15,,1,,
230,230107,23010709,2301070905,307,2,,,,,,,1,,
230,230107,23010709,2301070905,308,2,,,,,,,1,,
230,230107,23010709,2301070905,309,1,,1,"2003",1,10,,1,,
230,230107,23010709,2301070905,310,2,,,,,,,1,,
230,230107,23010709,2301070905,311,2,,,,,,,1,,
230,230107,23010709,2301070905,312,2,,,,,,,1,,
230,230107,23010709,2301070905,313,2,,,,,,,1,,
232,232101,23210104,2321010406,301,2,,,,,,,2,1,
232,232101,23210104,2321010406,302,1,,2,"201O",5,7,,2,1,
232,232101,23210104,2321010406,303,2,,,,,,,2,1,
232,232101,23210104,2321010406,304,2,,,,,,,2,1,
232,232101,23210104,2321010406,305,1,,1,"2009",2,30,,2,1,
232,232101,23210104,2321010406,306,2,,,,,,,2,1,
232,232101,23210104,2321010406,307,2,,,,,,,2,1,
232,232101,23210104,2321010406,308,2,,,,,,,2,1,
232,232101,23210104,2321010406,309,1,,1,"2010",2,0,,2,1,
232,232101,23210104,2321010406,310,1,,1,"2011",3,0,,2,1,
232,232101,23210104,2321010406,311,2,,,,,,,2,1,
232,232101,23210104,2321010406,312,1,"BURRIAL ASSOCIATION",1,"2009",9,40,,2,1,
232,232101,23210104,2321010406,313,2,,,,,,,2,1,
232,232203,23220304,2322030405,301,2,,,,,,,2,1,
232,232203,23220304,2322030405,302,1,,5,"2010",2,15,,2,1,
232,232203,23220304,2322030405,303,2,,,,,,,2,1,
232,232203,23220304,2322030405,304,2,,,,,,,2,1,
232,232203,23220304,2322030405,305,2,,,,,,,2,1,
232,232203,23220304,2322030405,306,1,,3,"2013",1,30,,2,1,
232,232203,23220304,2322030405,307,2,,,,,,,2,1,
232,232203,23220304,2322030405,308,2,,,,,,,2,1,
232,232203,23220304,2322030405,309,2,,,,,,,2,1,
232,232203,23220304,2322030405,310,2,,,,,,,2,1,
232,232203,23220304,2322030405,311,2,,,,,,,2,1,
232,232203,23220304,2322030405,312,2,,,,,,,2,1,
232,232203,23220304,2322030405,313,2,,,,,,,2,1,
302,302101,30210102,3021010215,301,2,,,,,,,2,2,
302,302101,30210102,3021010215,302,1,,1,"2009",3,13,,2,2,
302,302101,30210102,3021010215,303,2,,,,,,,2,2,
302,302101,30210102,3021010215,304,1,,2,"2010",2,25,,2,2,
302,302101,30210102,3021010215,305,2,,,,,,,2,2,
302,302101,30210102,3021010215,306,2,,,,,,,2,2,
302,302101,30210102,3021010215,307,2,,,,,,,2,2,
302,302101,30210102,3021010215,308,2,,,,,,,2,2,
302,302101,30210102,3021010215,309,2,,,,,,,2,2,
302,302101,30210102,3021010215,310,1,,1,"2009",1,0,,2,2,
302,302101,30210102,3021010215,311,2,,,,,,,2,2,
302,302101,30210102,3021010215,312,1,"DIGGING GROUP [AWAK",2,"2010",4,20,,2,2,
302,302101,30210102,3021010215,313,2,,,,,,,2,2,
302,302201,30220105,3022010508,301,2,,,,,,,1,1,
302,302201,30220105,3022010508,302,1,,1,"2011",2,7,,1,1,
302,302201,30220105,3022010508,303,2,,,,,,,1,1,
302,302201,30220105,3022010508,304,1,,7,"2000",2,5,,1,1,
302,302201,30220105,3022010508,305,2,,,,,,,1,1,
302,302201,30220105,3022010508,306,1,,1,"2012",2,30,,1,1,
302,302201,30220105,3022010508,307,2,,,,,,,1,1,
302,302201,30220105,3022010508,308,2,,,,,,,1,1,
302,302201,30220105,3022010508,309,2,,,,,,,1,1,
302,302201,30220105,3022010508,310,2,,,,,,,1,1,
302,302201,30220105,3022010508,311,2,,,,,,,1,1,
302,302201,30220105,3022010508,312,2,,,,,,,1,1,
302,302201,30220105,3022010508,313,2,,,,,,,1,1,
302,302201,30220107,3022010708,301,2,,,,,,,1,2,
302,302201,30220107,3022010708,302,2,,,,,,,1,2,
302,302201,30220107,3022010708,303,2,,,,,,,1,2,
302,302201,30220107,3022010708,304,1,,1,"2011",1,20,,1,2,
302,302201,30220107,3022010708,305,2,,,,,,,1,2,
302,302201,30220107,3022010708,306,2,,,,,,,1,2,
302,302201,30220107,3022010708,307,2,,,,,,,1,2,
302,302201,30220107,3022010708,308,2,,,,,,,1,2,
302,302201,30220107,3022010708,309,2,,,,,,,1,2,
302,302201,30220107,3022010708,310,2,,,,,,,1,2,
302,302201,30220107,3022010708,311,2,,,,,,,1,2,
302,302201,30220107,3022010708,312,2,,,,,,,1,2,
302,302201,30220107,3022010708,313,2,,,,,,,1,2,
302,302203,30220302,3022030205,301,2,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,302,1,,5,"2009",2,20,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,303,2,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,304,1,,6,"2005",2,28,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,305,2,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,306,1,,1,"2004",5,25,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,307,1,,1,"2008",5,18,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,308,2,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,309,2,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,310,1,,1,"2007",3,6,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,311,2,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,312,2,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,313,2,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302204,30220405,3022040505,301,2,,,,,,,2,2,
302,302204,30220405,3022040505,302,1,,1,"2013",3,12,,2,2,
302,302204,30220405,3022040505,303,2,,,,,,,2,2,
302,302204,30220405,3022040505,304,1,,4,"2009",1,18,,2,2,
302,302204,30220405,3022040505,305,2,,,,,,,2,2,
302,302204,30220405,3022040505,306,2,,,,,,,2,2,
302,302204,30220405,3022040505,307,2,,,,,,,2,2,
302,302204,30220405,3022040505,308,2,,,,,,,2,2,
302,302204,30220405,3022040505,309,2,,,,,,,2,2,
302,302204,30220405,3022040505,310,2,,,,,,,2,2,
302,302204,30220405,3022040505,311,2,,,,,,,2,2,
302,302204,30220405,3022040505,312,2,,,,,,,2,2,
302,302204,30220405,3022040505,313,2,,,,,,,2,2,
302,302205,30220505,3022050502,301,2,,,,,,,1,,
302,302205,30220505,3022050502,302,1,,6,"2008",2,19,,1,,
302,302205,30220505,3022050502,303,2,,,,,,,1,,
302,302205,30220505,3022050502,304,1,,2,"2008",2,4,,1,,
302,302205,30220505,3022050502,305,2,,,,,,,1,,
302,302205,30220505,3022050502,306,2,,,,,,,1,,
302,302205,30220505,3022050502,307,2,,,,,,,1,,
302,302205,30220505,3022050502,308,2,,,,,,,1,,
302,302205,30220505,3022050502,309,2,,,,,,,1,,
302,302205,30220505,3022050502,310,2,,,,,,,1,,
302,302205,30220505,3022050502,311,2,,,,,,,1,,
302,302205,30220505,3022050502,312,2,,,,,,,1,,
302,302205,30220505,3022050502,313,2,,,,,,,1,,
303,303201,30320102,3032010205,301,2,,,,,,,2,1,
303,303201,30320102,3032010205,302,2,,,,,,,2,1,
303,303201,30320102,3032010205,303,2,,,,,,,2,1,
303,303201,30320102,3032010205,304,2,,,,,,,2,1,
303,303201,30320102,3032010205,305,2,,,,,,,2,1,
303,303201,30320102,3032010205,306,2,,,,,,,2,1,
303,303201,30320102,3032010205,307,2,,,,,,,2,1,
303,303201,30320102,3032010205,308,2,,,,,,,2,1,
303,303201,30320102,3032010205,309,2,,,,,,,2,1,
303,303201,30320102,3032010205,310,2,,,,,,,2,1,
303,303201,30320102,3032010205,311,2,,,,,,,2,1,
303,303201,30320102,3032010205,312,1,"VILLAGE SAVING",1,"2012",3,18,,2,1,
303,303201,30320102,3032010205,313,2,,,,,,,2,1,
303,303202,30320207,3032020706,301,2,,,,,,,2,1,
303,303202,30320207,3032020706,302,2,,,,,,,2,1,
303,303202,30320207,3032020706,303,2,,,,,,,2,1,
303,303202,30320207,3032020706,304,2,,,,,,,2,1,
303,303202,30320207,3032020706,305,2,,,,,,,2,1,
303,303202,30320207,3032020706,306,2,,,,,,,2,1,
303,303202,30320207,3032020706,307,2,,,,,,,2,1,
303,303202,30320207,3032020706,308,2,,,,,,,2,1,
303,303202,30320207,3032020706,309,2,,,,,,,2,1,
303,303202,30320207,3032020706,310,2,,,,,,,2,1,
303,303202,30320207,3032020706,311,2,,,,,,,2,1,
303,303202,30320207,3032020706,312,2,,,,,,,2,1,
303,303202,30320207,3032020706,313,2,,,,,,,2,1,
303,303204,30320405,3032040506,301,2,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,302,2,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,303,2,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,304,2,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,305,2,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,306,1,,2,"2000",1,30,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,307,1,,1,"1986",9,50,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,308,2,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,309,1,,2,"1986",9,25,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,310,2,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,311,2,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,312,1,"village savings",4,"2010",1,16,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,313,2,,,,,,,2,3,"the community uses the hospital"
303,303402,30340204,3034020408,301,2,,,,,,,2,1,
303,303402,30340204,3034020408,302,1,,2,"2004",3,16,,2,1,
303,303402,30340204,3034020408,303,2,,,,,,,2,1,
303,303402,30340204,3034020408,304,2,,,,,,,2,1,
303,303402,30340204,3034020408,305,2,,,,,,,2,1,
303,303402,30340204,3034020408,306,1,,1,"2002",4,15,,2,1,
303,303402,30340204,3034020408,307,2,,,,,,,2,1,
303,303402,30340204,3034020408,308,2,,,,,,,2,1,
303,303402,30340204,3034020408,309,2,,,,,,,2,1,
303,303402,30340204,3034020408,310,2,,,,,,,2,1,
303,303402,30340204,3034020408,311,2,,,,,,,2,1,
303,303402,30340204,3034020408,312,2,,,,,,,2,1,
303,303402,30340204,3034020408,313,2,,,,,,,2,1,
303,303404,30340401,3034040102,301,1,,1,"2011",9,1,,2,1,
303,303404,30340401,3034040102,302,1,,5,"2011",9,2,,2,1,
303,303404,30340401,3034040102,303,2,,,,,,,2,1,
303,303404,30340401,3034040102,304,2,,,,,,,2,1,
303,303404,30340401,3034040102,305,2,,,,,,,2,1,
303,303404,30340401,3034040102,306,2,,,,,,,2,1,
303,303404,30340401,3034040102,307,2,,,,,,,2,1,
303,303404,30340401,3034040102,308,2,,,,,,,2,1,
303,303404,30340401,3034040102,309,2,,,,,,,2,1,
303,303404,30340401,3034040102,310,2,,,,,,,2,1,
303,303404,30340401,3034040102,311,2,,,,,,,2,1,
303,303404,30340401,3034040102,312,1,"VILLAGE SAVINGS",6,"2010",1,32,,2,1,
303,303404,30340401,3034040102,313,1,"ELDERS ASS.",1,"2009",2,0,,2,1,
303,303404,30340403,3034040304,301,2,,,,,,,2,1,
303,303404,30340403,3034040304,302,2,,,,,,,2,1,
303,303404,30340403,3034040304,303,2,,,,,,,2,1,
303,303404,30340403,3034040304,304,2,,,,,,,2,1,
303,303404,30340403,3034040304,305,2,,,,,,,2,1,
303,303404,30340403,3034040304,306,2,,,,,,,2,1,
303,303404,30340403,3034040304,307,2,,,,,,,2,1,
303,303404,30340403,3034040304,308,2,,,,,,,2,1,
303,303404,30340403,3034040304,309,1,,1,"2012",9,0,,2,1,
303,303404,30340403,3034040304,310,2,,,,,,,2,1,
303,303404,30340403,3034040304,311,2,,,,,,,2,1,
303,303404,30340403,3034040304,312,1,"VILLAGE SAVING",2,"2009",1,46,,2,1,
303,303404,30340403,3034040304,313,2,,,,,,,2,1,
303,303405,30340507,3034050711,301,2,,,,,,,2,1,
303,303405,30340507,3034050711,302,1,,5,"2000",2,6,,2,1,
303,303405,30340507,3034050711,303,2,,,,,,,2,1,
303,303405,30340507,3034050711,304,2,,,,,,,2,1,
303,303405,30340507,3034050711,305,2,,,,,,,2,1,
303,303405,30340507,3034050711,306,2,,,,,,,2,1,
303,303405,30340507,3034050711,307,1,,2,"2012",2,10,,2,1,
303,303405,30340507,3034050711,308,1,,1,"2012",9,8,,2,1,
303,303405,30340507,3034050711,309,1,,2,"2012",9,10,,2,1,
303,303405,30340507,3034050711,310,1,,1,"2009",9,2,,2,1,
303,303405,30340507,3034050711,311,2,,,,,,,2,1,
303,303405,30340507,3034050711,312,2,,,,,,,2,1,
303,303405,30340507,3034050711,313,2,,,,,,,2,1,
303,303503,30350304,3035030411,301,2,,,,,,,2,1,
303,303503,30350304,3035030411,302,1,,6,"2006",4,8,,2,1,
303,303503,30350304,3035030411,303,2,,,,,,,2,1,
303,303503,30350304,3035030411,304,2,,,,,,,2,1,
303,303503,30350304,3035030411,305,2,,,,,,,2,1,
303,303503,30350304,3035030411,306,2,,,,,,,2,1,
303,303503,30350304,3035030411,307,1,,1,"2007",4,12,,2,1,
303,303503,30350304,3035030411,308,2,,,,,,,2,1,
303,303503,30350304,3035030411,309,1,,1,"2000",5,20,,2,1,
303,303503,30350304,3035030411,310,2,,,,,,,2,1,
303,303503,30350304,3035030411,311,1,,1,"2012",3,2,,2,1,
303,303503,30350304,3035030411,312,2,,,,,,,2,1,
303,303503,30350304,3035030411,313,2,,,,,,,2,1,
303,303504,30350402,3035040205,301,2,,,,,,,2,1,
303,303504,30350402,3035040205,302,1,,1,"2005",4,20,,2,1,
303,303504,30350402,3035040205,303,2,,,,,,,2,1,
303,303504,30350402,3035040205,304,2,,,,,,,2,1,
303,303504,30350402,3035040205,305,2,,,,,,,2,1,
303,303504,30350402,3035040205,306,2,,,,,,,2,1,
303,303504,30350402,3035040205,307,2,,,,,,,2,1,
303,303504,30350402,3035040205,308,2,,,,,,,2,1,
303,303504,30350402,3035040205,309,2,,,,,,,2,1,
303,303504,30350402,3035040205,310,2,,,,,,,2,1,
303,303504,30350402,3035040205,311,2,,,,,,,2,1,
303,303504,30350402,3035040205,312,1,"VILLAGE SAVINGS",3,"2009",4,34,,2,1,
303,303504,30350402,3035040205,313,1,"XMAS GROUP",3,"2010",1,20,,2,1,
304,304102,30410201,3041020101,301,2,,,,,,,2,2,
304,304102,30410201,3041020101,302,1,,6,"2008",2,21,,2,2,
304,304102,30410201,3041020101,303,2,,,,,,,2,2,
304,304102,30410201,3041020101,304,1,,6,"2008",1,30,,2,2,
304,304102,30410201,3041020101,305,2,,,,,,,2,2,
304,304102,30410201,3041020101,306,1,,3,"2009",2,25,,2,2,
304,304102,30410201,3041020101,307,1,,3,"2008",2,11,,2,2,
304,304102,30410201,3041020101,308,2,,,,,,,2,2,
304,304102,30410201,3041020101,309,1,,3,"2000",1,14,,2,2,
304,304102,30410201,3041020101,310,2,,,,,,,2,2,
304,304102,30410201,3041020101,311,1,,2,"2009",2,20,,2,2,
304,304102,30410201,3041020101,312,1,"VHT",1,"2011",2,6,,2,2,
304,304102,30410201,3041020101,313,2,,,,,,,2,2,
304,304204,30420401,3042040105,301,2,,,,,,,1,1,
304,304204,30420401,3042040105,302,1,,3,"2012",1,60,,1,1,
304,304204,30420401,3042040105,303,2,,,,,,,1,1,
304,304204,30420401,3042040105,304,1,,4,"2009",1,60,,1,1,
304,304204,30420401,3042040105,305,2,,,,,,,1,1,
304,304204,30420401,3042040105,306,1,,4,"2009",1,60,,1,1,
304,304204,30420401,3042040105,307,1,,4,"2009`",2,10,,1,1,
304,304204,30420401,3042040105,308,2,,,,,,,1,1,
304,304204,30420401,3042040105,309,1,,2,"2008",9,0,,1,1,
304,304204,30420401,3042040105,310,1,,1,"2009",9,10,,1,1,
304,304204,30420401,3042040105,311,1,,1,"2006",1,12,,1,1,
304,304204,30420401,3042040105,312,2,,,,,,,1,1,
304,304204,30420401,3042040105,313,2,,,,,,,1,1,
304,304204,30420402,3042040201,301,2,,,,,,,2,,
304,304204,30420402,3042040201,302,2,,,,,,,2,,
304,304204,30420402,3042040201,303,2,,,,,,,2,,
304,304204,30420402,3042040201,304,1,,5,"2003",1,45,,2,,
304,304204,30420402,3042040201,305,2,,,,,,,2,,
304,304204,30420402,3042040201,306,1,,3,"2003",4,45,,2,,
304,304204,30420402,3042040201,307,1,,1,"2012",5,10,,2,,
304,304204,30420402,3042040201,308,1,,1,"2004",3,15,,2,,
304,304204,30420402,3042040201,309,1,,1,"2008",4,0,,2,,
304,304204,30420402,3042040201,310,1,,1,"2001",3,0,,2,,
304,304204,30420402,3042040201,311,2,,,,,,,2,,
304,304204,30420402,3042040201,312,1,"ELDERLY GROUP",1,"2012",2,30,,2,,
304,304204,30420402,3042040201,313,2,,,,,,,2,,
304,304301,30430104,3043010404,301,2,,,,,,,2,2,
304,304301,30430104,3043010404,302,1,,3,"2010",1,20,,2,2,
304,304301,30430104,3043010404,303,2,,,,,,,2,2,
304,304301,30430104,3043010404,304,1,,4,"2010",1,20,,2,2,
304,304301,30430104,3043010404,305,2,,,,,,,2,2,
304,304301,30430104,3043010404,306,2,,,,,,,2,2,
304,304301,30430104,3043010404,307,2,,,,,,,2,2,
304,304301,30430104,3043010404,308,2,,,,,,,2,2,
304,304301,30430104,3043010404,309,2,,,,,,,2,2,
304,304301,30430104,3043010404,310,2,,,,,,,2,2,
304,304301,30430104,3043010404,311,2,,,,,,,2,2,
304,304301,30430104,3043010404,312,2,,,,,,,2,2,
304,304301,30430104,3043010404,313,1,"oldge  group a",2,"2013",1,20,,2,2,
305,305102,30510208,3051020803,301,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,302,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,303,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,304,1,,4,"2008",1,28,,2,3,"hospital"
305,305102,30510208,3051020803,305,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,306,1,,2,"2010",2,45,,2,3,"hospital"
305,305102,30510208,3051020803,307,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,308,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,309,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,310,1,,1,"2010",9,1,,2,3,"hospital"
305,305102,30510208,3051020803,311,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,312,2,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,313,2,,,,,,,2,3,"hospital"
306,306102,30610203,3061020306,301,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,302,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,303,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,304,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,305,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,306,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,307,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,308,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,309,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,310,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,311,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,312,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,313,2,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306103,30610301,3061030101,301,2,,,,,,,1,1,
306,306103,30610301,3061030101,301,2,,,,,,,2,,
306,306103,30610301,3061030101,302,1,,5,"2011",2,15,,1,1,
306,306103,30610301,3061030101,302,1,,5,"2011",2,15,,2,,
306,306103,30610301,3061030101,303,2,,,,,,,2,,
306,306103,30610301,3061030101,303,2,,,,,,,1,1,
