"HHID","h17q10b","h17q10a","wgt_X"
"H38609-04-01",8,2,3881.62280273438
"H38609-04-01",9,2,3881.62280273438
"H38609-04-01",10,2,3881.62280273438
"H38609-04-01",11,2,3881.62280273438
"H38609-04-01",12,2,3881.62280273438
"H38702-04-01",1,2,1116.73669433594
"H38702-04-01",2,2,1116.73669433594
"H38702-04-01",3,2,1116.73669433594
"H38702-04-01",4,2,1116.73669433594
"H38702-04-01",5,2,1116.73669433594
"H38702-04-01",6,1,1116.73669433594
"H38702-04-01",7,2,1116.73669433594
"H38702-04-01",8,2,1116.73669433594
"H38702-04-01",9,2,1116.73669433594
"H38702-04-01",10,2,1116.73669433594
"H38702-04-01",11,2,1116.73669433594
"H38702-04-01",12,2,1116.73669433594
"H38708-04-01",1,2,1116.73669433594
"H38708-04-01",2,2,1116.73669433594
"H38708-04-01",3,2,1116.73669433594
"H38708-04-01",4,2,1116.73669433594
"H38708-04-01",5,2,1116.73669433594
"H38708-04-01",6,2,1116.73669433594
"H38708-04-01",7,1,1116.73669433594
"H38708-04-01",8,2,1116.73669433594
"H38708-04-01",9,2,1116.73669433594
"H38708-04-01",10,2,1116.73669433594
"H38708-04-01",11,2,1116.73669433594
"H38708-04-01",12,2,1116.73669433594
"H38709-04-01",1,2,1116.73669433594
"H38709-04-01",2,2,1116.73669433594
"H38709-04-01",3,1,1116.73669433594
"H38709-04-01",4,1,1116.73669433594
"H38709-04-01",5,1,1116.73669433594
"H38709-04-01",6,1,1116.73669433594
"H38709-04-01",7,2,1116.73669433594
"H38709-04-01",8,2,1116.73669433594
"H38709-04-01",9,2,1116.73669433594
"H38709-04-01",10,2,1116.73669433594
"H38709-04-01",11,2,1116.73669433594
"H38709-04-01",12,2,1116.73669433594
"H38801-04-01",1,2,2706.57373046875
"H38801-04-01",2,2,2706.57373046875
"H38801-04-01",3,2,2706.57373046875
"H38801-04-01",4,2,2706.57373046875
"H38801-04-01",5,2,2706.57373046875
"H38801-04-01",6,2,2706.57373046875
"H38801-04-01",7,1,2706.57373046875
"H38801-04-01",8,1,2706.57373046875
"H38801-04-01",9,2,2706.57373046875
"H38801-04-01",10,2,2706.57373046875
"H38801-04-01",11,2,2706.57373046875
"H38801-04-01",12,2,2706.57373046875
"H38802-04-01",1,2,2706.57373046875
"H38802-04-01",2,2,2706.57373046875
"H38802-04-01",3,2,2706.57373046875
"H38802-04-01",4,2,2706.57373046875
"H38802-04-01",5,2,2706.57373046875
"H38802-04-01",6,2,2706.57373046875
"H38802-04-01",7,2,2706.57373046875
"H38802-04-01",8,2,2706.57373046875
"H38802-04-01",9,2,2706.57373046875
"H38802-04-01",10,1,2706.57373046875
"H38802-04-01",11,1,2706.57373046875
"H38802-04-01",12,1,2706.57373046875
"H38803-04-01",1,1,2706.57373046875
"H38803-04-01",2,1,2706.57373046875
"H38803-04-01",3,1,2706.57373046875
"H38803-04-01",4,1,2706.57373046875
"H38803-04-01",5,1,2706.57373046875
"H38803-04-01",6,2,2706.57373046875
"H38803-04-01",7,2,2706.57373046875
"H38803-04-01",8,2,2706.57373046875
"H38803-04-01",9,2,2706.57373046875
"H38803-04-01",10,2,2706.57373046875
"H38803-04-01",11,2,2706.57373046875
"H38803-04-01",12,2,2706.57373046875
"H38804-04-01",1,2,2706.57373046875
"H38804-04-01",2,2,2706.57373046875
"H38804-04-01",3,2,2706.57373046875
"H38804-04-01",4,1,2706.57373046875
"H38804-04-01",5,1,2706.57373046875
"H38804-04-01",6,1,2706.57373046875
"H38804-04-01",7,2,2706.57373046875
"H38804-04-01",8,2,2706.57373046875
"H38804-04-01",9,2,2706.57373046875
"H38804-04-01",10,2,2706.57373046875
"H38804-04-01",11,2,2706.57373046875
"H38804-04-01",12,2,2706.57373046875
"H38805-04-01",1,2,2706.57373046875
"H38805-04-01",2,2,2706.57373046875
"H38805-04-01",3,2,2706.57373046875
"H38805-04-01",4,2,2706.57373046875
"H38805-04-01",5,1,2706.57373046875
"H38805-04-01",6,1,2706.57373046875
"H38805-04-01",7,2,2706.57373046875
"H38805-04-01",8,2,2706.57373046875
"H38805-04-01",9,2,2706.57373046875
"H38805-04-01",10,2,2706.57373046875
"H38805-04-01",11,2,2706.57373046875
"H38805-04-01",12,2,2706.57373046875
"H38901-04-01",1,1,959.520629882813
"H38901-04-01",2,1,959.520629882813
"H38901-04-01",3,1,959.520629882813
"H38901-04-01",4,1,959.520629882813
"H38901-04-01",5,2,959.520629882813
"H38901-04-01",6,2,959.520629882813
"H38901-04-01",7,2,959.520629882813
"H38901-04-01",8,2,959.520629882813
"H38901-04-01",9,2,959.520629882813
"H38901-04-01",10,2,959.520629882813
"H38901-04-01",11,2,959.520629882813
"H38901-04-01",12,2,959.520629882813
"H38906-04-01",1,1,959.520629882813
"H38906-04-01",2,1,959.520629882813
"H38906-04-01",3,1,959.520629882813
"H38906-04-01",4,1,959.520629882813
"H38906-04-01",5,2,959.520629882813
"H38906-04-01",6,2,959.520629882813
"H38906-04-01",7,2,959.520629882813
"H38906-04-01",8,2,959.520629882813
"H38906-04-01",9,2,959.520629882813
"H38906-04-01",10,1,959.520629882813
"H38906-04-01",11,1,959.520629882813
"H38906-04-01",12,1,959.520629882813
"H39003-04-01",1,2,1330.84216308594
"H39003-04-01",2,2,1330.84216308594
"H39003-04-01",3,2,1330.84216308594
"H39003-04-01",4,2,1330.84216308594
"H39003-04-01",5,2,1330.84216308594
"H39003-04-01",6,1,1330.84216308594
"H39003-04-01",7,1,1330.84216308594
"H39003-04-01",8,1,1330.84216308594
"H39003-04-01",9,2,1330.84216308594
"H39003-04-01",10,2,1330.84216308594
"H39003-04-01",11,2,1330.84216308594
"H39003-04-01",12,2,1330.84216308594
"H39004-04-01",1,1,1330.84216308594
"H39004-04-01",2,2,1330.84216308594
"H39004-04-01",3,2,1330.84216308594
"H39004-04-01",4,2,1330.84216308594
"H39004-04-01",5,2,1330.84216308594
"H39004-04-01",6,2,1330.84216308594
"H39004-04-01",7,2,1330.84216308594
"H39004-04-01",8,2,1330.84216308594
"H39004-04-01",9,2,1330.84216308594
"H39004-04-01",10,2,1330.84216308594
"H39004-04-01",11,2,1330.84216308594
"H39004-04-01",12,2,1330.84216308594
"H39101-04-01",1,2,3899.56103515625
"H39101-04-01",2,2,3899.56103515625
"H39101-04-01",3,2,3899.56103515625
"H39101-04-01",4,2,3899.56103515625
"H39101-04-01",5,2,3899.56103515625
"H39101-04-01",6,2,3899.56103515625
"H39101-04-01",7,2,3899.56103515625
"H39101-04-01",8,2,3899.56103515625
"H39101-04-01",9,2,3899.56103515625
"H39101-04-01",10,1,3899.56103515625
"H39101-04-01",11,2,3899.56103515625
"H39101-04-01",12,2,3899.56103515625
"H39103-04-01",1,2,3899.56103515625
"H39103-04-01",2,2,3899.56103515625
"H39103-04-01",3,2,3899.56103515625
"H39103-04-01",4,2,3899.56103515625
"H39103-04-01",5,2,3899.56103515625
"H39103-04-01",6,1,3899.56103515625
"H39103-04-01",7,2,3899.56103515625
"H39103-04-01",8,2,3899.56103515625
"H39103-04-01",9,2,3899.56103515625
"H39103-04-01",10,2,3899.56103515625
"H39103-04-01",11,2,3899.56103515625
"H39103-04-01",12,2,3899.56103515625
"H39104-04-01",1,2,3899.56103515625
"H39104-04-01",2,2,3899.56103515625
"H39104-04-01",3,2,3899.56103515625
"H39104-04-01",4,2,3899.56103515625
"H39104-04-01",5,2,3899.56103515625
"H39104-04-01",6,2,3899.56103515625
"H39104-04-01",7,1,3899.56103515625
"H39104-04-01",8,1,3899.56103515625
"H39104-04-01",9,2,3899.56103515625
"H39104-04-01",10,2,3899.56103515625
"H39104-04-01",11,2,3899.56103515625
"H39104-04-01",12,2,3899.56103515625
"H39301-04-01",1,2,2549.3349609375
"H39301-04-01",2,2,2549.3349609375
"H39301-04-01",3,2,2549.3349609375
"H39301-04-01",4,2,2549.3349609375
"H39301-04-01",5,2,2549.3349609375
"H39301-04-01",6,2,2549.3349609375
"H39301-04-01",7,2,2549.3349609375
"H39301-04-01",8,1,2549.3349609375
"H39301-04-01",9,1,2549.3349609375
"H39301-04-01",10,1,2549.3349609375
"H39301-04-01",11,2,2549.3349609375
"H39301-04-01",12,2,2549.3349609375
"H39303-04-01",1,2,2549.3349609375
"H39303-04-01",2,2,2549.3349609375
"H39303-04-01",3,2,2549.3349609375
"H39303-04-01",4,2,2549.3349609375
"H39303-04-01",5,2,2549.3349609375
"H39303-04-01",6,2,2549.3349609375
"H39303-04-01",7,2,2549.3349609375
"H39303-04-01",8,1,2549.3349609375
"H39303-04-01",9,1,2549.3349609375
"H39303-04-01",10,1,2549.3349609375
"H39303-04-01",11,1,2549.3349609375
"H39303-04-01",12,1,2549.3349609375
"H39304-04-01",1,2,2549.3349609375
"H39304-04-01",2,2,2549.3349609375
"H39304-04-01",3,2,2549.3349609375
"H39304-04-01",4,2,2549.3349609375
"H39304-04-01",5,2,2549.3349609375
"H39304-04-01",6,2,2549.3349609375
"H39304-04-01",7,1,2549.3349609375
"H39304-04-01",8,1,2549.3349609375
"H39304-04-01",9,1,2549.3349609375
"H39304-04-01",10,1,2549.3349609375
"H39304-04-01",11,2,2549.3349609375
"H39304-04-01",12,2,2549.3349609375
"H39307-04-01",1,1,2549.3349609375
"H39307-04-01",2,1,2549.3349609375
"H39307-04-01",3,1,2549.3349609375
"H39307-04-01",4,1,2549.3349609375
"H39307-04-01",5,1,2549.3349609375
"H39307-04-01",6,1,2549.3349609375
"H39307-04-01",7,1,2549.3349609375
"H39307-04-01",8,1,2549.3349609375
"H39307-04-01",9,1,2549.3349609375
"H39307-04-01",10,1,2549.3349609375
"H39307-04-01",11,1,2549.3349609375
"H39307-04-01",12,1,2549.3349609375
"H39309-04-01",1,2,2549.3349609375
"H39309-04-01",2,2,2549.3349609375
"H39309-04-01",3,2,2549.3349609375
"H39309-04-01",4,2,2549.3349609375
"H39309-04-01",5,2,2549.3349609375
"H39309-04-01",6,1,2549.3349609375
"H39309-04-01",7,1,2549.3349609375
"H39309-04-01",8,2,2549.3349609375
"H39309-04-01",9,2,2549.3349609375
"H39309-04-01",10,2,2549.3349609375
"H39309-04-01",11,2,2549.3349609375
"H39309-04-01",12,2,2549.3349609375
"H39310-04-01",1,2,2549.3349609375
"H39310-04-01",2,2,2549.3349609375
"H39310-04-01",3,2,2549.3349609375
"H39310-04-01",4,2,2549.3349609375
"H39310-04-01",5,2,2549.3349609375
"H39310-04-01",6,1,2549.3349609375
"H39310-04-01",7,1,2549.3349609375
"H39310-04-01",8,2,2549.3349609375
"H39310-04-01",9,2,2549.3349609375
"H39310-04-01",10,2,2549.3349609375
"H39310-04-01",11,2,2549.3349609375
"H39310-04-01",12,2,2549.3349609375
"H39401-04-01",1,1,911.797973632813
"H39401-04-01",2,1,911.797973632813
"H39401-04-01",3,1,911.797973632813
"H39401-04-01",4,1,911.797973632813
"H39401-04-01",5,2,911.797973632813
"H39401-04-01",6,2,911.797973632813
"H39401-04-01",7,2,911.797973632813
"H39401-04-01",8,2,911.797973632813
"H39401-04-01",9,1,911.797973632813
